signatureid	compound	similarity
LINCSCP_92239	Resminostat	-0.3398
LINCSCP_90611	Fluorouracil	-0.4624
LINCSCP_93351	TAK-700 (Orteronel)	-0.4299
LINCSCP_17093	HDACi1,2+3_mix	-0.4277
LINCSCP_97980	Isradipine	-0.3609
LINCSCP_94591	Tedizolid	-0.3607
LINCSCP_93943	Dexniguldipine	-0.3591
LINCSCP_14032	IN1054	-0.3554
LINCSCP_14077	MDL-28170	-0.3456
LINCSCP_92118	Elacridar	-0.3448
LINCSCP_208276	SKF 89976-A	-0.3369
LINCSCP_94532	CIANIDANOL	-0.3295
LINCSCP_14173	Desoxycorticosterone	-0.3238
LINCSCP_91413	ITRACONAZOLE HYDROCHLORIDE	-0.3236
LINCSCP_14118	CHEMBL34095	-0.3221
