similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.7692	2.1735e-30	149	AC1NWALC	LSM-1913	ATP1A1	10uM	6h	LINCSCP_25165	HT29
0.7646	7.8306e-30	149	BRD-K38477985	LSM-2854	EGFR	10uM	6h	LINCSCP_44462	PC3
0.764	9.1507e-30	149	SAN1_003817	LSM-36731	NA	10uM	24h	LINCSCP_46280	PC3
0.7306	3.9354e-26	149	Deferiprone	LSM-36972	UGT1A6	10uM	24h	LINCSCP_138312	MCF7
0.7296	4.9134e-26	149	Camostat Mesilate	LSM-45240	NA	10uM	24h	LINCSCP_168589	YAPC
0.7241	1.7391e-25	149	SCHEMBL570779	LSM-1149	NA	0.04uM	24h	LINCSCP_99491	HCC515
0.7188	5.5983e-25	149	LCQ-908	LSM-45255	DGAT1	0.04uM	24h	LINCSCP_154613	PC3
0.7185	6.0163e-25	149	MLS001033149	LSM-6634	NA	10uM	6h	LINCSCP_6642	A549
0.7136	1.7482e-24	149	BX 912	LSM-1055	PDK1|PDPK1	1.11uM	24h	LINCSCP_87814	HA1E
0.7095	4.201e-24	149	AC1NWALF	LSM-1930	ATP1A1	10uM	6h	LINCSCP_25167	HT29
0.7095	4.2215e-24	149	Nitazoxanide	LSM-6002	NA	10uM	6h	LINCSCP_46181	PC3
0.7083	5.4359e-24	149	Niclosamide	LSM-2787	STAT3	10uM	6h	LINCSCP_44639	PC3
0.698	4.4398e-23	149	OSI-906 (Linsitinib)	LSM-45278	IGF1R|INSR	10uM	24h	LINCSCP_159650	PC3
0.6917	1.5823e-22	149	SCHEMBL6851809	LSM-43061	MTOR	10uM	6h	LINCSCP_39841	NCIH1694
0.6887	2.7922e-22	149	Prothiaden Spofa	LSM-42985	SLC6A2|SLC6A4	1.11uM	24h	LINCSCP_168723	YAPC
0.6883	3.0604e-22	149	NSC25485	LSM-1580	ATP1A1	10uM	6h	LINCSCP_25153	HT29
0.688	3.2488000000000002e-22	149	Ipatasertib	LSM-6341	AKT1|AKT2|AKT3	0.04uM	24h	LINCSCP_84121	ASC
0.6879	3.2686e-22	149	BRD-K47512679	LSM-39902	NA	10uM	24h	LINCSCP_277914	PC3
0.6868	4.0391e-22	149	Rhodomyrtoxin B	LSM-1285	SLCO1B3	10uM	6h	LINCSCP_44758	PC3
0.6851	5.6299e-22	149	NCGC00170405-01	LSM-36661	NA	10uM	24h	LINCSCP_47298	PC3
0.685	5.7236e-22	149	MLS001172197	LSM-3527	NA	10uM	6h	LINCSCP_6656	A549
0.6828	8.7545e-22	149	NCGC00172397-01	LSM-36640	NA	10uM	6h	LINCSCP_46309	PC3
0.6803	1.392e-21	149	Avicin-D	LSM-44620	NA	3uM	6h	LINCSCP_49411	PC3
0.679	1.7803e-21	149	Berberine	LSM-6553	NA	0.04uM	24h	LINCSCP_137993	MCF7
0.6784	1.9863e-21	149	SU 11274	LSM-42792	MET	0.37uM	24h	LINCSCP_87762	HA1E
0.6713	7.3994e-21	149	MLS000583956	LSM-1515	NA	10uM	6h	LINCSCP_5998	A549
0.6697	9.8108e-21	149	Puromycin Hydrochloride	LSM-1431	NA	10uM	6h	LINCSCP_7630	A549
0.6697	9.8862e-21	149	Oxetane	LSM-44627	NA	3uM	6h	LINCSCP_202121	A549
0.6686	1.198e-20	149	Carbonyl Cyanide M-Chlorophenylhydrazone	LSM-2341	NA	10uM	6h	LINCSCP_44447	PC3
0.6674	1.4756e-20	149	Temsirolimus (CCI-779, NSC 683864)	LSM-45994	MTOR	1.11uM	24h	LINCSCP_168477	YAPC
0.6646	2.4394e-20	149	Rottlerin	LSM-42845	NA	10uM	6h	LINCSCP_264816	PC3
0.6626	3.4374e-20	149	O-Demethylated Adapalene	LSM-6237	RARG	10uM	6h	LINCSCP_40071	NCIH2073
0.6575	8.3721e-20	149	MLS002264492	LSM-2888	NA	10uM	24h	LINCSCP_237352	MCF7
0.6557	1.14e-19	149	COT-10B	LSM-6226	NA	40uM	6h	LINCSCP_40057	NCIH2073
0.6545	1.4011e-19	149	Lintitript	LSM-2780	CCKAR	10uM	24h	LINCSCP_153702	PC3
0.6505	2.7494e-19	149	Reversine	LSM-5842	AURKB	10uM	24h	LINCSCP_46824	PC3
0.6499	3.0313e-19	149	Linifanib	LSM-1183	CSF1R|FLT1|FLT3|FLT4|KDR|PDGFRA|PDGFRB	0.37uM	24h	LINCSCP_99915	HCC515
0.6498	3.0728e-19	149	SAN1_003817	LSM-36731	NA	10uM	6h	LINCSCP_46380	PC3
0.6496	3.1992e-19	149	pyrvinium-pamoate	NA	AR	10uM	6h	LINCSCP_40149	NCIH2073
0.6479	4.2166e-19	149	COL-3	LSM-36908	NA	10uM	6h	LINCSCP_49418	PC3
0.6429	9.6518e-19	149	Proscillaridin-A	LSM-5290	NA	10uM	6h	LINCSCP_34705	MCF7
0.6424	1.0372e-18	149	Proscillaridin A	LSM-1476	ATP1A1	10uM	6h	LINCSCP_25150	HT29
0.6422	1.0724e-18	149	Cladribine	LSM-5976	ADA	10uM	24h	LINCSCP_47352	PC3
0.6414	1.2313e-18	149	BRD-K29251608	LSM-38858	NA	10uM	24h	LINCSCP_277859	PC3
0.6413	1.2417e-18	149	MLS001033149	LSM-6634	NA	10uM	6h	LINCSCP_6084	A549
0.6411	1.2928e-18	149	COT-10B	LSM-6226	NA	40uM	6h	LINCSCP_234162	JHUEM2
0.6404	1.4421e-18	149	Fccp	LSM-2317	NA	10uM	6h	LINCSCP_44293	PC3
0.6397	1.6095e-18	149	GW-5074	LSM-42779	RAF1	0.04uM	24h	LINCSCP_152256	PC3
0.6392	1.7542e-18	149	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	0.5uM	6h	LINCSCP_9297	A549
0.6382	2.0546e-18	149	NSC95397	LSM-3521	NA	10uM	6h	LINCSCP_43785	OV7
0.6381	2.0888e-18	149	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.37uM	24h	LINCSCP_81319	A549
0.6369	2.5333e-18	149	Menadione	LSM-3755	NA	10uM	6h	LINCSCP_39810	MDST8
0.6368	2.5617e-18	149	Kinetin Riboside	LSM-6292	NA	10uM	6h	LINCSCP_53628	SNGM
0.6352	3.2797e-18	149	SPECTRUM2_001084	LSM-1740	ATP1A1	10uM	6h	LINCSCP_25160	HT29
0.6335	4.3108e-18	149	Ursolic acid	LSM-4889	HSD11B1|PTPN1	70uM	6h	LINCSCP_40109	NCIH2073
0.6333	4.4309e-18	149	SPECTRUM2_001084	LSM-1740	ATP1A1	10uM	6h	LINCSCP_44619	PC3
0.6321	5.4065e-18	149	Lypressin	LSM-5977	AVPR1A|AVPR1B|AVPR2	10uM	24h	LINCSCP_46854	PC3
0.6312	6.211e-18	149	Rottlerin	LSM-42845	NA	10uM	6h	LINCSCP_267389	PC3
0.6307	6.7093e-18	149	ML162	LSM-1493	NA	10uM	6h	LINCSCP_51044	RMUGS
0.6297	7.8016e-18	149	PF-04620110	LSM-45293	NA	0.04uM	24h	LINCSCP_137585	MCF7
