similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8911	9.6915e-18	49	COT-10B	LSM-6226	NA	40uM	6h	LINCSCP_234162	JHUEM2
0.8812	6.7105e-17	49	XAV 939	LSM-5303	TNKS|TNKS2	10uM	6h	LINCSCP_12926	EFO27
0.8585	3.1314e-15	49	Entinostat	LSM-4811	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	0.5uM	24h	LINCSCP_250242	MCF7
0.8556	4.8981e-15	49	NVP-AUY922	LSM-1162	HSP90AA1|HSP90AB1	10uM	6h	LINCSCP_21206	HCT116
0.8391	5.1102e-14	49	Thioridazine	LSM-1863	DRD1|DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	6h	LINCSCP_29284	LOVO
0.8271	2.4094e-13	49	Capsaicin	LSM-43180	TRPV1	100uM	24h	LINCSCP_56881	VCAP
0.8249	3.1662e-13	49	C2-Ceramide	LSM-42957	NA	10uM	24h	LINCSCP_310	A375
0.8123	1.3989e-12	49	ST012015	LSM-43095	NA	10uM	24h	LINCSCP_42156	NPC
0.812	1.444e-12	49	Procaine	LSM-5396	HTR3A|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	3.33uM	24h	LINCSCP_135795	MCF7
0.8089	2.0335e-12	49	Nylidrin	LSM-1492	ADRB2	10uM	24h	LINCSCP_55886	VCAP
0.8087	2.0977e-12	49	SCH-28080	LSM-3243	ATP4A	10uM	24h	LINCSCP_355	A375
0.8019	4.3797e-12	49	Triazine Scaffold, 33	LSM-2428	NA	10uM	24h	LINCSCP_15738	HA1E
0.8008	4.9273e-12	49	MLS002699429	LSM-44942	NA	40uM	6h	LINCSCP_282968	RKO
-0.7979	6.6672e-12	49	BRD-K64877338	LSM-45344	NA	10uM	24h	LINCSCP_205487	CD34
0.7954	8.6309e-12	49	Clinofibrate	LSM-45783	NA	1.11uM	24h	LINCSCP_98422	HA1E
0.7919	1.2386e-11	49	PF-4136309	LSM-45276	NA	1.11uM	24h	LINCSCP_80821	A375
0.7906	1.4028e-11	49	Linsitinib	LSM-1135	IGF1R|INSR	1.11uM	24h	LINCSCP_69286	A375
0.7863	2.1657e-11	49	CP466722	LSM-1009	ATM	3.33uM	24h	LINCSCP_69142	A375
0.7811	3.5733e-11	49	SPECTRUM_000897	LSM-1378	NR3C1	3.33uM	24h	LINCSCP_102317	HELA
0.7786	4.507e-11	49	Pifithrin	LSM-3485	TP53	70uM	6h	LINCSCP_53358	SKMEL1
0.7782	4.6846e-11	49	GSK-461364	LSM-1013	PLK1	10uM	24h	LINCSCP_251459	MCF7
0.7769	5.2967e-11	49	Calcipotriene	LSM-42986	VDR	10uM	6h	LINCSCP_15144	HA1E
0.7749	6.3567e-11	49	Palbociclib	LSM-1071	CCND1|CDK4|CDK6	0.37uM	24h	LINCSCP_88007	HA1E
0.7733	7.4247e-11	49	AS-605240	LSM-42784	PIK3CG	3.33uM	24h	LINCSCP_151412	PC3
0.7707	9.3418e-11	49	852475-26-4	LSM-43291	NA	0.12uM	24h	LINCSCP_148977	NPC
0.7688	1.1073e-10	49	ZINC02121610	LSM-3277	NA	10uM	24h	LINCSCP_1181	A375
0.7683	1.1641e-10	49	SB-203580	LSM-1168	MAPK1|MAPK11|MAPK14	10uM	24h	LINCSCP_112740	HEPG2
0.7622	1.982e-10	49	KW-2449	LSM-42803	ABL1|AURKA|AURKB|FLT3	0.37uM	24h	LINCSCP_112028	HEPG2
0.7612	2.1773e-10	49	BAY 61-3606	LSM-1167	SYK	0.04uM	24h	LINCSCP_165047	SKL.C
0.7594	2.5239e-10	49	MLS002699913	LSM-2152	NA	10uM	6h	LINCSCP_57378	VCAP
0.7591	2.5942e-10	49	BRD-K04380254	LSM-37513	NA	5uM	6h	LINCSCP_297046	VCAP
0.7564	3.2726e-10	49	306935-41-1	LSM-2331	HCAR3	10uM	6h	LINCSCP_221167	HEPG2
0.7559	3.4066e-10	49	SB525334	LSM-1121	TGFBR1	10uM	24h	LINCSCP_81961	A549
0.7544	3.8521e-10	49	Veliparib	LSM-1146	PARP1|PARP2	10uM	6h	LINCSCP_21769	HEPG2
0.7544	3.8549e-10	49	CHEMBL3183038	LSM-36511	NA	10uM	6h	LINCSCP_65134	VCAP
0.7505	5.3478e-10	49	GSK-1070916	LSM-1062	AURKB|AURKC	0.37uM	24h	LINCSCP_70068	A375
0.7479	6.5892e-10	49	Semagacestat (LY450139)	LSM-45411	NA	10uM	24h	LINCSCP_97157	HA1E
0.7472	6.9788e-10	49	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	3.33uM	24h	LINCSCP_129513	JURKAT
0.7434	9.4344e-10	49	MLS001065864	LSM-4239	NA	10uM	24h	LINCSCP_15824	HA1E
0.7419	1.0614e-9	49	4-Hydroxytamoxifen	LSM-42848	ESR1|ESR2	10uM	6h	LINCSCP_15121	HA1E
0.7404	1.2e-9	49	Osimertinib	LSM-6344	EGFR|ERBB2|ERBB3|ERBB4	1.11uM	24h	LINCSCP_128272	HUES3
0.7401	1.2235e-9	49	YM 201636	LSM-1109	NA	0.12uM	24h	LINCSCP_111485	HEPG2
0.7393	1.3037e-9	49	N-[(1-Ethylpyrrolidin-3-yl)methyl]-2-methoxy-5-sulfamoylbenzamide	LSM-1307	CA7|DRD2|DRD3	10uM	6h	LINCSCP_26765	HT29
0.7391	1.3263e-9	49	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	6h	LINCSCP_68194	RMUGS
0.7373	1.5202e-9	49	metitepine	LSM-4320	HTR5A|HTR6|HTR7	3.33uM	24h	LINCSCP_97416	HA1E
