signatureid	compound	similarity
LINCSCP_89387	Licochalcone A	-0.3701
LINCSCP_88358	OSI-930	-0.36
LINCSCP_16932	XUKUURHRXDUEBC-UHFFFAOYSA-N	-0.3444
LINCSCP_14949	Rosuvastatin	-0.3389
LINCSCP_87808	SB590885	-0.3356
LINCSCP_14042	LY 303511	-0.3326
LINCSCP_89259	SCHEMBL15556278	-0.3296
LINCSCP_89017	CHEMBL3188661	-0.3289
LINCSCP_17084	Indole-3-carbinol	-0.3246
LINCSCP_88273	TPCA-1	-0.3236
LINCSCP_16276	OM137	-0.3224
LINCSCP_90611	Fluorouracil	-0.457
LINCSCP_94432	Selumetinib	-0.4014
LINCSCP_17519	PF 543	-0.3717
LINCSCP_88399	Dacomitinib	-0.3513
LINCSCP_17093	HDACi1,2+3_mix	-0.3496
LINCSCP_87995	PD-0325901	-0.3485
LINCSCP_16833	SMR000127896	-0.3437
LINCSCP_87678	C21H27N7O3	-0.334
LINCSCP_95908	pancuronium	-0.3308
