signatureid	compound	similarity
LINCSCP_87577	SCHEMBL3954849	-0.3887
LINCSCP_90973	Argatroban	-0.3885
LINCSCP_16333	NCGC00170564-01	-0.3862
LINCSCP_88133	Radicicol	-0.3747
LINCSCP_16516	AC1O52XK	-0.3719
LINCSCP_15645	ICG-001	-0.3624
LINCSCP_15632	PI-103	-0.3624
LINCSCP_15640	AZD-8055	-0.357
LINCSCP_91097	Iniparib	-0.3523
LINCSCP_14718	Cycloheximide	-0.3522
LINCSCP_88028	SCHEMBL17052537	-0.3518
LINCSCP_16269	BAS 00535043	-0.3414
LINCSCP_16734	OSI-027	-0.3343
LINCSCP_13967	PI828	-0.3327
LINCSCP_87834	Dactolisib	-0.3265
LINCSCP_14015	Pentosalen	-0.3243
LINCSCP_88197	EX-8678	-0.3242
LINCSCP_66815	Wortmannin	-0.3214
LINCSCP_15114	PRESTWICK3_000646	-0.3212
