signatureid	compound	similarity
LINCSCP_89259	SCHEMBL15556278	-0.4576
LINCSCP_95394	sarmentogenin	-0.4462
LINCSCP_94985	Curcumin	-0.4454
LINCSCP_87807	SB590885	-0.4284
LINCSCP_94047	Fidaxomicin	-0.4183
LINCSCP_14692	Fast Scarlet	-0.4173
LINCSCP_89387	Licochalcone A	-0.4148
LINCSCP_97310	Flumatinib (mesylate)	-0.4117
LINCSCP_88442	Sunitinib	-0.4066
LINCSCP_16276	OM137	-0.3994
LINCSCP_13673	ZK 164015	-0.3992
LINCSCP_14047	IN1152	-0.3965
LINCSCP_16750	XMD-1499	-0.396
LINCSCP_88306	SB-216763	-0.394
LINCSCP_88726	Ricolinostat	-0.3926
LINCSCP_97907	Metformin	-0.3926
LINCSCP_15464	16Beta-bromoandrosterone	-0.3888
LINCSCP_211516	KI-16425	-0.3887
LINCSCP_95330	paroxetine	-0.3857
LINCSCP_97856	Lonidamine	-0.3836
LINCSCP_97571	SPECTRUM1505012	-0.3817
LINCSCP_88355	OSI-930	-0.3814
LINCSCP_14021	PD-160170	-0.38
LINCSCP_94798	Clindamycin	-0.3794
LINCSCP_14002	Guggulsterone	-0.3793
LINCSCP_16029	MLS002607703	-0.377
LINCSCP_97558	Diazoxide	-0.3742
LINCSCP_88583	BS-181	-0.3728
LINCSCP_88343	Bosutinib	-0.3714
LINCSCP_94329	Triclosan	-0.3693
LINCSCP_14085	GR-55562	-0.3661
LINCSCP_96483	Nemonapride	-0.3654
LINCSCP_88246	LRRK2-IN-1	-0.3636
LINCSCP_15690	Pifithrin MU	-0.363
LINCSCP_88267	Amuvatinib	-0.3626
LINCSCP_16908	ST50050407	-0.3625
LINCSCP_88434	COT Inhibitor-2	-0.3614
LINCSCP_14038	Skiii	-0.3613
LINCSCP_16760	XMD-1185H	-0.3609
LINCSCP_91188	Piracetam	-0.3605
LINCSCP_13810	Pinocembrin	-0.36
LINCSCP_15379	Quinoclamine	-0.3594
LINCSCP_93987	LGX818	-0.3535
LINCSCP_97164	Elesclomol	-0.3525
LINCSCP_99012	SPECTRUM_000886	-0.3519
LINCSCP_14042	LY 303511	-0.3516
LINCSCP_88794	GSK 525762A	-0.3496
LINCSCP_89679	Penitrem A	-0.3494
LINCSCP_14902	AG-957	-0.3471
LINCSCP_14417	TyrphostinAG835	-0.3466
LINCSCP_88281	CHEMBL552425	-0.3458
LINCSCP_95349	Andrographolide	-0.3443
LINCSCP_95078	Ibutamoren (Mesylate)	-0.3441
LINCSCP_14041	JLK-6	-0.3437
LINCSCP_97596	Doramapimod	-0.3421
LINCSCP_89663	ASC-J9	-0.3411
LINCSCP_96532	Nilotinib	-0.3393
LINCSCP_16761	QL-XI-92	-0.3378
LINCSCP_90041	DIMETHYL FUMARATE	-0.3376
LINCSCP_94321	Lonafarnib	-0.3354
LINCSCP_212431	Silibinin	-0.3353
LINCSCP_89119	BAY 61-3606	-0.3347
LINCSCP_15812	Piceatannol	-0.3334
LINCSCP_90213	Methixene	-0.3333
LINCSCP_89088	Chelerythrine	-0.3329
LINCSCP_212716	PCI-34051	-0.3327
LINCSCP_97196	Navitoclax	-0.3325
LINCSCP_87928	Sorafenib	-0.3315
LINCSCP_88878	Belinostat	-0.3313
LINCSCP_88546	Quizartinib	-0.3311
LINCSCP_90564	Bardoxolone Methyl	-0.3302
LINCSCP_90046	Fluoxetine	-0.3289
LINCSCP_13728	Bapta-AM	-0.3278
LINCSCP_15026	Clioquinol	-0.3276
LINCSCP_15692	Parthenolide	-0.3268
LINCSCP_14418	Butein	-0.3261
LINCSCP_89842	GLPG0634	-0.3255
LINCSCP_89020	CHEMBL3188661	-0.3249
LINCSCP_14572	WAY-170523	-0.3245
LINCSCP_95041	Apocynin	-0.3243
LINCSCP_15336	TPCA-1	-0.3242
LINCSCP_94692	Dinoprost	-0.3242
LINCSCP_95059	Sumatriptan	-0.3235
LINCSCP_88665	(R)-(-)-Jq1 enantiomer	-0.3233
LINCSCP_90611	Fluorouracil	-0.6359
LINCSCP_97769	NVP DPP 728 dihydrochloride	-0.6288
LINCSCP_15910	Salmeterol	-0.5698
LINCSCP_17460	E319	-0.5481
LINCSCP_211951	BRD-K46555627	-0.5337
LINCSCP_14101	SB408124	-0.5216
LINCSCP_87678	C21H27N7O3	-0.5201
LINCSCP_17093	HDACi1,2+3_mix	-0.5188
LINCSCP_17519	PF 543	-0.5079
LINCSCP_94432	Selumetinib	-0.5077
LINCSCP_87995	PD-0325901	-0.4988
LINCSCP_93171	Fiacitabine	-0.4933
LINCSCP_15943	CHEMBL1271220	-0.4904
LINCSCP_93741	Lenvatinib (E7080)	-0.4835
LINCSCP_14032	IN1054	-0.4717
LINCSCP_96731	Riociguat	-0.4715
LINCSCP_98506	CAPECITABINE	-0.4698
LINCSCP_88237	Y-39983	-0.4647
LINCSCP_88399	Dacomitinib	-0.4628
LINCSCP_88813	CHEMBL3347630	-0.4616
LINCSCP_17248	SCHEMBL17497408	-0.4599
LINCSCP_14128	Fasudil	-0.4596
LINCSCP_212394	Dmba	-0.4596
LINCSCP_14122	H9	-0.4582
LINCSCP_13738	Vegf receptor 2 kinase inhibitor iv	-0.4496
LINCSCP_16089	CHEMBL1354134	-0.4463
LINCSCP_208992	Tripelennamine	-0.4459
LINCSCP_212642	Broad-Sai-443	-0.4443
LINCSCP_89302	WHI-P97	-0.4439
LINCSCP_14003	PD 102807	-0.4388
LINCSCP_16952	YL-60	-0.4373
LINCSCP_89279	ITK Inhibitor	-0.4361
LINCSCP_95802	Valsartan	-0.4336
LINCSCP_15965	KUC104224	-0.4304
LINCSCP_87610	Vemurafenib	-0.43
LINCSCP_16833	SMR000127896	-0.4282
