signatureid	compound	similarity
LINCSCP_96660	Palovarotene	-0.3904
LINCSCP_14141	Prostoglandin B2	-0.3605
LINCSCP_97122	Moxisylyte	-0.3536
LINCSCP_17048	Azathioprine	-0.3483
LINCSCP_14482	GP 1A	-0.3482
LINCSCP_15969	CHEMBL610781	-0.3466
LINCSCP_15566	MST-312	-0.3443
LINCSCP_15343	HSCI1_000314	-0.3435
LINCSCP_14831	SPECTRUM2_000920	-0.3388
LINCSCP_210748	CHEMBL2180814	-0.3351
LINCSCP_94977	BRD-A69951442-001-01-3	-0.3341
LINCSCP_213197	CHEMBL2357005	-0.3271
LINCSCP_212951	STK721917	-0.3261
LINCSCP_13744	282089-49-0	-0.3245
LINCSCP_96764	Neratinib	-0.3238
LINCSCP_14005	CI-218872	-0.3226
