signatureid	compound	similarity
LINCSCP_98152	Vandetanib	-0.5185
LINCSCP_94433	Selumetinib	-0.4816
LINCSCP_95061	Canertinib	-0.4753
LINCSCP_88052	C24H25CLFN5O3	-0.456
LINCSCP_90950	Dabrafenib	-0.4359
LINCSCP_88459	Rebastinib	-0.4331
LINCSCP_96163	Telatinib	-0.433
LINCSCP_96579	MEK162 (ARRY-162, ARRY-438162)	-0.4155
LINCSCP_16316	BAS 06982646	-0.4137
LINCSCP_95226	RO4987655	-0.4121
LINCSCP_97540	SPECTRUM_000011	-0.409
LINCSCP_87783	PIK-93	-0.4068
LINCSCP_95109	Varlitinib	-0.4039
LINCSCP_89017	CHEMBL3188661	-0.4039
LINCSCP_13938	CHEMBL453376	-0.4038
LINCSCP_17361	Estrone	-0.3975
LINCSCP_209944	FGIN1-27	-0.392
LINCSCP_90846	Pelitinib	-0.391
LINCSCP_96765	Neratinib	-0.3894
LINCSCP_91421	AV-412 (free base)	-0.3894
LINCSCP_16729	Pimasertib	-0.3861
LINCSCP_13825	Carpindolol	-0.378
LINCSCP_87807	SB590885	-0.3778
LINCSCP_16794	MLS001203652	-0.3749
LINCSCP_212164	MLS003271344	-0.3718
LINCSCP_210663	Flunisolide	-0.3707
LINCSCP_16461	AC1MVW5E	-0.3697
LINCSCP_96864	CP-724714	-0.3696
LINCSCP_97119	AZD-5438	-0.3652
LINCSCP_14084	U0126	-0.3649
LINCSCP_96985	Falnidamol	-0.3643
LINCSCP_87682	C21H27N7O3	-0.3587
LINCSCP_97493	VT-464	-0.3587
LINCSCP_95687	Linezolid	-0.3585
LINCSCP_92270	VRT752271	-0.3572
LINCSCP_88383	Tyrphostin AG-1478	-0.3559
LINCSCP_91155	SB 242235	-0.3556
LINCSCP_17451	SCHEMBL12410954	-0.3555
LINCSCP_14795	Dmbi	-0.3554
LINCSCP_13695	MEK1/2 Inhibitor	-0.3552
LINCSCP_15299	PP-30	-0.3534
LINCSCP_16501	AC1O1EQ5	-0.3517
LINCSCP_87930	Sorafenib	-0.3505
LINCSCP_14313	Benzamil	-0.3468
LINCSCP_15468	PIK 90	-0.3444
LINCSCP_88030	SCHEMBL17052537	-0.3427
LINCSCP_91193	SGX-523	-0.3413
LINCSCP_97558	Diazoxide	-0.3406
LINCSCP_94747	Ilomastat	-0.3359
LINCSCP_13798	LY456236	-0.3357
LINCSCP_17428	Avrainvillamide	-0.334
LINCSCP_97907	Metformin	-0.3327
LINCSCP_94319	Lonafarnib	-0.3313
LINCSCP_14483	Meprylcaine	-0.3312
LINCSCP_66815	Wortmannin	-0.3306
LINCSCP_15841	SMR000015484	-0.3303
LINCSCP_89407	PD153035 (Hydrochloride)	-0.3288
LINCSCP_15820	MLS001065875	-0.3286
LINCSCP_87747	TORIN-2	-0.3282
LINCSCP_87816	BX 912	-0.3277
LINCSCP_211816	331771-20-1	-0.3255
LINCSCP_97571	SPECTRUM1505012	-0.3254
LINCSCP_97078	Pevonedistat	-0.3247
LINCSCP_94408	MK-2461	-0.3235
LINCSCP_91407	Diphenylpyraline	-0.3232
LINCSCP_93789	Ambrisentan	-0.3229
LINCSCP_87779	Radicicol	-0.3227
LINCSCP_90469	Lapatinib	-0.3225
LINCSCP_94787	TAK-715	-0.3225
LINCSCP_94239	AZD-8330	-0.322
LINCSCP_93986	LGX818	-0.322
LINCSCP_94769	BIIB 021	-0.3214
LINCSCP_91390	2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide	-0.6022
LINCSCP_96025	sulmazole	-0.5853
LINCSCP_17397	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.559
LINCSCP_14976	Chlorphenesin Carbamate	-0.5545
LINCSCP_94336	BMS-927711	-0.5512
LINCSCP_94715	betaescin	-0.5489
LINCSCP_94705	Tirasemtiv	-0.5462
LINCSCP_14670	STK009254	-0.5337
LINCSCP_17535	Dienestrol	-0.5295
LINCSCP_89972	Lenalidomide	-0.5266
LINCSCP_16259	MLS002699918	-0.5122
LINCSCP_99315	Netupitant	-0.5086
LINCSCP_210995	CHEMBL105897	-0.5051
LINCSCP_15727	CHEMBL1520057	-0.4934
LINCSCP_89626	MK-2866 (GTx-024)	-0.4874
LINCSCP_16398	ST50920250	-0.481
LINCSCP_16910	Tubacin	-0.4797
LINCSCP_14282	Ubenimex	-0.466
LINCSCP_13737	SB225002	-0.4659
LINCSCP_94346	Primaquine	-0.4645
LINCSCP_90922	SR57227A	-0.4641
LINCSCP_94104	Maribavir	-0.4623
LINCSCP_93854	Protriptyline	-0.4621
LINCSCP_17464	Genistein	-0.4604
LINCSCP_94478	Enalapril	-0.4597
LINCSCP_94453	Dacomitinib	-0.4596
LINCSCP_15115	Medetomidine	-0.4557
LINCSCP_98469	ARN-509	-0.4535
LINCSCP_88010	PHA-793887	-0.4533
LINCSCP_90876	AZELAIC ACID	-0.4529
LINCSCP_16523	CHEMBL3181961	-0.4528
LINCSCP_87987	Pictilisib	-0.4522
LINCSCP_15331	PIK 75	-0.4513
LINCSCP_15450	ABT-751	-0.4508
LINCSCP_92301	Zuclomiphene	-0.4488
LINCSCP_91058	cucurbitacin-i	-0.4463
LINCSCP_97236	LACOSAMIDE	-0.4461
LINCSCP_91267	BRD-A31180007	-0.4444
LINCSCP_98402	Cromakalim	-0.443
LINCSCP_94368	AC1L1IKY	-0.4422
LINCSCP_14215	151057-13-5	-0.4416
LINCSCP_15406	BSPBIO_001592	-0.4415
LINCSCP_98336	Xaliproden	-0.4406
LINCSCP_211969	BRD-K57678861	-0.4397
LINCSCP_95846	NXY 059	-0.4396
LINCSCP_15630	AZD-2014	-0.4392
LINCSCP_91425	GDC-0980 (RG7422)	-0.4388
LINCSCP_97822	REGADENOSON	-0.438
LINCSCP_90206	Tivantinib	-0.4373
LINCSCP_94591	Tedizolid	-0.4356
LINCSCP_90337	GAP-134 (Hydrochloride)	-0.4354
LINCSCP_16639	PU-H-71	-0.433
LINCSCP_208728	Denbufylline	-0.4318
LINCSCP_94966	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	-0.4306
LINCSCP_95005	OTSSP167	-0.4267
LINCSCP_94592	Quinidine Gluconate	-0.4267
LINCSCP_97325	Levonorgestrel	-0.4251
LINCSCP_87637	WZ3105	-0.4242
LINCSCP_211971	BRD-K58191509	-0.4229
LINCSCP_15577	AKT Inhibitor IV	-0.4221
LINCSCP_16363	SCHEMBL15422156	-0.4214
LINCSCP_13626	Diarylpropionitrile	-0.4191
LINCSCP_16502	Amonafide	-0.4181
LINCSCP_15047	Cinanserin	-0.4175
LINCSCP_94331	Cytisine	-0.416
LINCSCP_95870	Doxapram	-0.4159
LINCSCP_16116	MLS002276507	-0.4151
LINCSCP_89884	LY2874455	-0.4143
LINCSCP_16601	BRD-A80960055-001-01-7	-0.413
LINCSCP_15431	JSH-23	-0.4113
LINCSCP_210729	KUC104145	-0.4092
LINCSCP_92817	NORGESTREL	-0.4079
LINCSCP_91449	Inolitazone (dihydrochloride)	-0.4069
LINCSCP_15807	175203-39-1	-0.4064
LINCSCP_88229	QL47	-0.4036
LINCSCP_95416	Sarsasapogenin	-0.4034
LINCSCP_16469	Axitinib	-0.4031
LINCSCP_91438	Meptazinol	-0.4029
LINCSCP_15998	5-{[(3-Fluorophenyl)amino]methyl}quinolin-8-ol	-0.4029
LINCSCP_96588	Isosorbide Mononitrate	-0.4026
LINCSCP_87694	Withaferin A	-0.4018
LINCSCP_89986	Bosutinib	-0.4017
LINCSCP_99113	Hesperidin	-0.4015
LINCSCP_88134	TAE-684	-0.4007
LINCSCP_212461	Methoxychlor	-0.4003
LINCSCP_95792	Famciclovir	-0.3997
LINCSCP_15327	GMX1778	-0.3989
LINCSCP_14944	Quipazine	-0.3978
LINCSCP_94149	Idelalisib	-0.3967
LINCSCP_96924	PF-03814735	-0.3966
LINCSCP_94390	Losmapimod	-0.3962
LINCSCP_91023	Imiloxan	-0.3959
LINCSCP_15956	MLS-0454334.0002	-0.3958
LINCSCP_17116	Broad-Sai-424	-0.3956
LINCSCP_211537	MEGXM0_000019	-0.3955
LINCSCP_14436	131780-47-7	-0.3953
LINCSCP_15011	CHEMBL1616521	-0.3951
LINCSCP_15116	BH3I-1&PRIME;	-0.3951
LINCSCP_88184	ZSTK 474	-0.3949
LINCSCP_16839	BRD-K48036219	-0.3936
LINCSCP_99347	Gestrinone	-0.3935
LINCSCP_97470	D-Serine	-0.393
LINCSCP_95406	Scopolamine	-0.3924
LINCSCP_94059	Roxithromycin	-0.3901
LINCSCP_13680	Cinnarizine	-0.3896
LINCSCP_16341	ST50840204	-0.3893
LINCSCP_16236	CHEMBL1619263	-0.3891
LINCSCP_92205	Ampalex	-0.3889
LINCSCP_14229	LY 303511	-0.3886
LINCSCP_208408	Amiloride	-0.3871
LINCSCP_89619	MK-8245	-0.3866
LINCSCP_88146	SCHEMBL1564574	-0.3863
LINCSCP_94990	AS-605240	-0.3855
LINCSCP_87968	BMS-345541	-0.384
LINCSCP_90964	Colforsin	-0.3836
LINCSCP_91280	TH-302	-0.3831
LINCSCP_94199	PF-03758309	-0.383
LINCSCP_96490	TAK-285	-0.3827
LINCSCP_16296	STK205557	-0.3819
LINCSCP_15017	Chromanol 293B	-0.3819
LINCSCP_212593	Broad-Sai-560	-0.3816
LINCSCP_89490	Ganaxolone	-0.381
LINCSCP_95893	AKT Inhibitor VIII	-0.3809
LINCSCP_90838	3-Aminobenzamide	-0.3805
LINCSCP_15618	SU-11652	-0.3804
LINCSCP_94984	Curcumin	-0.38
LINCSCP_97618	Naftifine	-0.38
LINCSCP_15858	SR-02000000244	-0.3779
LINCSCP_211815	WZ 4002	-0.3776
LINCSCP_15418	79966-13-5	-0.3774
LINCSCP_98675	CHIR-265	-0.3773
LINCSCP_14742	GR 113808	-0.3764
LINCSCP_95383	Corvasal	-0.3763
LINCSCP_92478	ZIDOVUDINE [AZT]	-0.3757
LINCSCP_88022	PF-562271	-0.3753
LINCSCP_94168	Enzalutamide	-0.3753
LINCSCP_16703	WYE 354	-0.3752
LINCSCP_209481	N-Formylmethionylalanine	-0.3751
LINCSCP_91039	ICI 162846	-0.3747
LINCSCP_14310	SC68376	-0.3746
LINCSCP_91143	LY2801653	-0.3745
LINCSCP_16579	IN1451	-0.3745
LINCSCP_14805	Alfuzosin	-0.3735
LINCSCP_15236	CHEMBL1242477	-0.3731
LINCSCP_94006	Ambroxol	-0.3723
LINCSCP_16733	Quizartinib	-0.3721
LINCSCP_15385	PI-103	-0.3717
LINCSCP_15347	AZD-1775	-0.3708
LINCSCP_15997	CHEMBL2057941	-0.3705
LINCSCP_14517	AC1NWAUW	-0.3703
LINCSCP_94412	1-(2,6-Dichlorobenzylideneamino)guanidine	-0.37
LINCSCP_15051	Andreson	-0.3685
LINCSCP_212220	Pyridostigmine	-0.368
LINCSCP_88422	PCI-32765	-0.368
LINCSCP_16914	BRD-K99380810-001-01-1	-0.3676
LINCSCP_88624	SCHEMBL618594	-0.3673
LINCSCP_88369	Dinaciclib	-0.3669
LINCSCP_14752	PRE-084	-0.3666
LINCSCP_14739	CHEMBL364005	-0.3661
LINCSCP_88649	C30H33N3O5S	-0.366
LINCSCP_96126	N6022	-0.3658
LINCSCP_94545	Propentofylline	-0.3658
LINCSCP_17270	SCHEMBL17497626	-0.3658
LINCSCP_96858	Gatifloxacin	-0.3657
LINCSCP_16358	SCHEMBL10028379	-0.3654
LINCSCP_16159	NCGC00012961	-0.3651
LINCSCP_96587	Miconazole	-0.365
LINCSCP_91019	APD668	-0.3649
LINCSCP_97940	Pimecrolimus	-0.3639
LINCSCP_99007	Bexarotene	-0.3634
LINCSCP_91383	Chrysin	-0.3634
LINCSCP_91286	Riluzole	-0.3623
LINCSCP_14524	Bongkrekic acid	-0.3621
LINCSCP_91499	Osimertinib	-0.362
LINCSCP_89965	Phensuximide	-0.3616
LINCSCP_16811	BRD-K31688005	-0.3612
LINCSCP_92757	Desoxypeganine	-0.3612
LINCSCP_16964	(S, R)-Mefloquine	-0.3609
LINCSCP_97344	Ibrutinib (PCI-32765)	-0.3606
LINCSCP_90862	Ridaforolimus (Deforolimus, MK-8669)	-0.3605
LINCSCP_97464	EVP-6124 (hydrochloride)	-0.3602
LINCSCP_98976	Rupatadine Fumarate	-0.3601
LINCSCP_212832	KUC111774N	-0.3594
LINCSCP_14958	SPECTRUM_001095	-0.3594
LINCSCP_90246	ZK-93423	-0.3593
LINCSCP_16311	12K-516S	-0.3589
LINCSCP_94131	Cyproterone Acetate	-0.3588
LINCSCP_88069	BMS-387032	-0.3586
LINCSCP_211414	CHEMBL1332325	-0.3584
LINCSCP_91332	Mizolastine	-0.3582
LINCSCP_94169	Milciclib (PHA-848125)	-0.3576
LINCSCP_211330	CHEMDIV3_000020	-0.3576
LINCSCP_14490	NSC95397	-0.3574
LINCSCP_211767	CAY10577	-0.3572
LINCSCP_17056	Mercaptopurine	-0.3569
LINCSCP_96055	SPECTRUM_000403	-0.3563
LINCSCP_212009	BRD-K74163137	-0.3563
LINCSCP_16295	AC1O9CBL	-0.3549
LINCSCP_16859	BRD-K57836103	-0.3547
LINCSCP_95800	Valsartan	-0.3546
LINCSCP_88142	CHEMBL585951	-0.354
LINCSCP_93904	LY451395	-0.3538
LINCSCP_15508	Auranofin	-0.3538
LINCSCP_212240	61364-37-2	-0.3536
LINCSCP_88019	MK-2206	-0.3536
LINCSCP_96098	Meclofenamic acid	-0.353
LINCSCP_92527	L-690330	-0.3528
LINCSCP_90477	Tamatinib	-0.3527
LINCSCP_15266	9-Methyl-5H-6-thia-4,5-diaza-chrysene 6,6-dioxide	-0.3527
LINCSCP_17091	vincristine	-0.3521
LINCSCP_98307	Alvocidib	-0.352
LINCSCP_90562	Bardoxolone Methyl	-0.3519
LINCSCP_14542	DUP-697	-0.3516
LINCSCP_15876	CHEMBL1405981	-0.3513
LINCSCP_87611	Mitoxantrone	-0.3506
LINCSCP_99043	DIMINAZENE ACETURATE	-0.3499
LINCSCP_97439	Pinaverium bromide	-0.3499
LINCSCP_96606	TCB2	-0.3497
LINCSCP_94811	Ozagrel	-0.3497
LINCSCP_91470	AT-9283	-0.3493
LINCSCP_17078	NSC169534	-0.3491
LINCSCP_97377	Sertraline HCl	-0.3483
LINCSCP_87575	SCHEMBL3954849	-0.3482
LINCSCP_15847	CHEMBL1410859	-0.348
LINCSCP_97146	Glycopyrrolate	-0.3473
LINCSCP_16244	BRD-K05114711	-0.3471
LINCSCP_14239	CGP-53353	-0.3468
LINCSCP_14031	U 0126	-0.3464
LINCSCP_88225	TORIN1	-0.3451
LINCSCP_211124	Dichloroacetic acid	-0.3446
LINCSCP_16342	AC1MQIYX	-0.3439
LINCSCP_14703	Piplartine	-0.3436
LINCSCP_15507	Manumycin-A	-0.3432
LINCSCP_16076	ARG-A1-22	-0.3427
LINCSCP_95763	Taselisib	-0.3424
LINCSCP_92453	Alvelestat	-0.3421
LINCSCP_212079	AC1NR4QJ	-0.342
LINCSCP_211355	AC1LHZKN	-0.3419
LINCSCP_98516	Chloroquine	-0.3418
LINCSCP_211973	CHEMBL2002074	-0.3416
LINCSCP_16289	MLS001116157	-0.3415
LINCSCP_97055	Urapidil	-0.3407
LINCSCP_92922	Metoprolol	-0.3406
LINCSCP_92206	Flutamide	-0.3405
LINCSCP_212629	CHEMBL2381524	-0.3399
LINCSCP_88101	A-443654	-0.3398
LINCSCP_14749	Glycocholic acid	-0.3397
LINCSCP_94683	TAK-242	-0.3393
LINCSCP_94636	CARGLUMIC ACID	-0.339
LINCSCP_208693	SB 221284	-0.339
LINCSCP_13845	CHEMBL277800	-0.3386
LINCSCP_91457	Amineptine	-0.3383
LINCSCP_89612	ANISODAMINE HYDROBROMIDE	-0.3381
LINCSCP_16133	MLS002391574	-0.3381
LINCSCP_99327	Piperidolate	-0.3378
LINCSCP_93996	AP26113	-0.3369
LINCSCP_88124	AT-7519	-0.3364
LINCSCP_98359	Aniracetam	-0.3359
LINCSCP_16568	PD-173074	-0.3359
LINCSCP_88702	ABT737	-0.3356
LINCSCP_94436	Fomepizole	-0.3349
LINCSCP_14779	AC1O7M2R	-0.3346
LINCSCP_15721	SMR000002300	-0.3343
LINCSCP_14903	Rhamnetin	-0.3343
LINCSCP_99000	Mycophenolate Mofetil	-0.3338
LINCSCP_87642	GSK 1059615	-0.3337
LINCSCP_94419	Epirubicin HCl	-0.3335
LINCSCP_16247	AC1OA0Y8	-0.3333
LINCSCP_87729	AZD-6482	-0.3333
LINCSCP_212894	1-(4-Methoxyphenyl)-n,n-dipropyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine	-0.3331
LINCSCP_88116	BRD-K01425431	-0.3325
LINCSCP_94616	Pasireotide (ditrifluoroacetate)	-0.3324
LINCSCP_17039	Kepone	-0.3314
LINCSCP_91376	Ganciclovir	-0.3313
LINCSCP_17036	Actinomycin-D	-0.3312
LINCSCP_14397	Thioproperazine	-0.3311
LINCSCP_96564	SCHEMBL6851809	-0.3308
LINCSCP_14644	Coleoforsin	-0.3304
LINCSCP_97083	Tacalcitol	-0.3294
LINCSCP_16327	MD-041	-0.3291
LINCSCP_88041	BRD-A24396574-001-01-5	-0.3291
LINCSCP_17062	(S)-Zearalenone	-0.3288
LINCSCP_97840	Leflunomide	-0.3287
LINCSCP_15009	Glycodeoxycholic acid	-0.3286
LINCSCP_92863	Rilmenidine	-0.3285
LINCSCP_94687	Dinoprost	-0.3285
LINCSCP_97176	Triptolide (PG490)	-0.3283
LINCSCP_15919	VU0404997-2	-0.3281
LINCSCP_212693	Entinostat	-0.328
LINCSCP_91029	GRANISETRON HYDROCHLORIDE	-0.3279
LINCSCP_87647	PF431396	-0.3278
LINCSCP_212598	PCI-34051	-0.3277
LINCSCP_212959	CHEMBL2152368	-0.3276
LINCSCP_17073	4354-76-1	-0.3276
LINCSCP_14405	Phenformin	-0.3271
LINCSCP_17477	Avrainvillamide-analog-1	-0.3271
LINCSCP_16268	F0605-0375	-0.3271
LINCSCP_91137	SPECTRUM_001048	-0.3268
LINCSCP_15753	SMR000178575	-0.3267
LINCSCP_88110	Linifanib	-0.3265
LINCSCP_91801	Zileuton	-0.3265
LINCSCP_88642	KU-55933	-0.3263
LINCSCP_15477	PG 490	-0.326
LINCSCP_87840	Erlotinib	-0.3259
LINCSCP_17058	etoposide	-0.3259
LINCSCP_92679	AC1NWAML	-0.3258
LINCSCP_90667	TRAVOPROST	-0.3257
LINCSCP_15588	ST021200	-0.3257
LINCSCP_14323	JAK3 Inhibitor V	-0.3253
LINCSCP_13871	Saquinavir	-0.3253
LINCSCP_94727	Cabozantinib	-0.325
LINCSCP_93844	Anandamide	-0.3249
LINCSCP_94374	UNII-CVL1685GPH	-0.3248
LINCSCP_17158	Broad-Sai-045	-0.3247
LINCSCP_16689	Glycodeoxycholate	-0.3247
LINCSCP_96831	PF-04457845	-0.3246
LINCSCP_17146	Panobinostat	-0.3246
LINCSCP_87723	TGX 221	-0.3246
LINCSCP_90183	Oxfendazole	-0.3244
LINCSCP_15924	D,L Carbidopa	-0.3242
LINCSCP_15939	CHEMBL1705313	-0.3241
LINCSCP_87854	Nilotinib	-0.3241
LINCSCP_17328	Diethylstilbestrol	-0.3235
LINCSCP_93156	Tebipenem Pivoxil	-0.3233
LINCSCP_14771	Tacrolimus	-0.3232
LINCSCP_88322	CGP 60474	-0.3232
LINCSCP_94664	Gliclazide	-0.3231
LINCSCP_212678	BRD-K54343811	-0.323
