ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
4313	MMP2	3.1083	9e-4
23325	KIAA1033	1.5559	0.0062
8914	TIMELESS	1.4838	0.0066
26001	RNF167	1.5573	0.0075
11232	POLG2	1.7806	0.0095
3157	HMGCS1	1.3372	0.0098
6676	SPAG4	1.1445	0.0185
9170	LPAR2	3.9197	0.0193
9695	EDEM1	1.2188	0.0195
8837	CFLAR	1.4395	0.02
4172	MCM3	1.0822	0.0225
22841	RAB11FIP2	1.148	0.0253
23038	WDTC1	1.1326	0.0255
3978	LIG1	1.2769	0.0258
1759	DNM1	1.8971	0.026
6714	SRC	1.4657	0.0261
10681	GNB5	1.3374	0.0292
10112	KIF20A	1.1949	0.0308
55818	KDM3A	1.2258	0.0309
392	ARHGAP1	1.037	0.0347
22883	CLSTN1	1.279	0.0352
780	DDR1	1.0961	0.0358
6195	RPS6KA1	1.1269	0.038
25839	COG4	1.1299	0.0384
5827	PXMP2	2.0591	0.0388
840	CASP7	1.2121	0.0414
11188	NISCH	1.4541	0.0426
1958	EGR1	1.0726	0.0447
51203	NUSAP1	0.8639	0.0449
6118	RPA2	1.2193	0.0464
64943	NT5DC2	1.0356	0.0478
7158	TP53BP1	1.0465	0.0479
50865	HEBP1	1.4579	0.0486
5873	RAB27A	0.9604	0.0497
6597	SMARCA4	1.1473	0.0518
63874	ABHD4	0.8626	0.0532
3693	ITGB5	0.8322	0.0532
11004	KIF2C	0.8759	0.053900000000000003
24149	ZNF318	1.6154	0.0541
23224	SYNE2	5.0336	0.0591
1153	CIRBP	1.4097	0.0607
6184	RPN1	0.7983	0.0608
10782	ZNF274	0.7997	0.0621
4303	FOXO4	0.8458	0.0628
5720	PSME1	0.8359	0.0646
4016	LOXL1	1.2355	0.0651
9143	SYNGR3	0.8387	0.068
6813	STXBP2	1.4634	0.0699
5716	PSMD10	1.6758	0.0715
8800	PEX11A	0.8435	0.0723
2063	NR2F6	0.7445	0.0742
5985	RFC5	1.343	0.0746
11344	TWF2	1.0191	0.0773
57048	PLSCR3	1.7096	0.0793
6603	SMARCD2	0.8569	0.0816
7074	TIAM1	0.8574	0.0828
5607	MAP2K5	0.8862	0.083
5566	PRKACA	0.8592	0.0838
207	AKT1	0.7036	0.0879
5236	PGM1	1.0763	0.088
5982	RFC2	1.2932	0.0884
10180	RBM6	1.5924	0.0909
6050	RNH1	1.6517	0.0913
9738	CCP110	4.624	0.0933
3315	HSPB1	0.8478	0.0935
6616	SNAP25	0.8064	0.0935
25976	TIPARP	0.8331	0.0961
23512	SUZ12	0.9143	0.0999
5580	PRKCD	0.6895	0.1008
10559	SLC35A1	0.7356	0.1023
51466	EVL	3.5907	0.1034
5900	RALGDS	1.546	0.1043
4144	MAT2A	0.7688	0.1065
3482	IGF2R	0.7244	0.1068
57147	SCYL3	0.6629	0.1073
50813	COPS7A	0.7225	0.1105
11230	PRAF2	0.9074	0.1116
8720	MBTPS1	0.7008	0.1123
10038	PARP2	0.6738	0.1128
57804	POLD4	0.7892	0.1151
10362	HMG20B	0.8113	0.1151
9847	C2CD5	0.805	0.1154
1277	COL1A1	0.7784	0.1157
7153	TOP2A	0.6058	0.1166
23013	SPEN	1.106	0.1169
83743	GRWD1	0.8242	0.1187
5721	PSME2	1.6478	0.1203
55008	HERC6	2.3782	0.1208
55111	PLEKHJ1	1.3433	0.1209
51635	DHRS7	0.601	0.122
2548	GAA	0.8574	0.1228
23463	ICMT	0.5861	0.1267
3206	HOXA10	0.9254	0.1292
230	ALDOC	0.5835	0.1309
9924	PAN2	0.5724	0.1336
994	CDC25B	0.5968	0.1338
80204	FBXO11	3.876	0.1346
9267	CYTH1	0.6125	0.1357
3108	HLA-DMA	0.7444	0.1362
5058	PAK1	0.7504	0.1364
