Name_GeneSymbol	Value_LogDiffExp
ABHD6	-1.1718
ACD	-1.0587
ADAT1	-1.0107
ALAS1	-1.1822
APOE	-1.3233
ARHGEF2	-1.116
ARL4C	-1.196
ATF6	-1.0309
B4GAT1	-2.1713
BAX	-1.8048
BHLHE40	-1.1977
BNIP3L	-1.6647
C2CD2	-1.0332
CAPN1	-1.5114
CAT	-1.509
CBR1	-1.194
CCDC85B	-1.0235
CD40	-4.5593
CDC45	-1.2537
CDKN2A	-1.1429
CERK	-1.404
CFLAR	-1.0272
CHIC2	-1.3924
COASY	-1.5732
COL4A1	-1.4822
CORO1A	-1.3052
CSNK1E	-1.405
DCUN1D4	-1.3487
DERA	-1.5775
DFFB	-1.0573
DPH2	-1.2296
DUSP6	-1.4862
ECH1	-1.4257
EDN1	-1.4223
EGF	-1.3282
EPHA3	-1.1916
EPHB2	-1.0035
FAM69A	-6.9611
FAT1	-1.3279
FEZ2	-1.1179
FGFR2	-1.416
FOS	-2.0355
FOXO3	-1.5959
FOXO4	-1.257
FUT1	-1.7025
FZD1	-1.37
GADD45A	-1.1717
GADD45B	-2.1987
GALE	-4.861
GATA3	-1.3224
GDPD5	-1.3565
GFOD1	-2.1147
GNA11	-1.7812
GNA15	-1.4226
GNAI1	-1.0025
GNPDA1	-1.3617
GOLT1B	-1.6436
HADH	-2.1681
HDAC2	-1.0903
HMGCR	-2.0711
HMGCS1	-2.0928
HS2ST1	-1.2385
HSD17B11	-1.1914
HTRA1	-1.773
ICAM1	-1.4607
IKBKB	-1.3438
IL1B	-1.1768
IL4R	-1.841
IQGAP1	-1.7221
ISOC1	-1.9458
ITGAE	-3.1278
JMJD6	-4.7927
KDM5B	-2.4052
KEAP1	-1.465
KLHDC2	-1.1352
LGMN	-1.0275
LRRC16A	-1.1332
LYN	-1.4671
MAT2A	-1.0568
MCM3	-2.3758
MEF2C	-1.4045
MMP1	-1.6442
MTERF3	-1.6302
MYL9	-2.201
NFATC4	-1.9214
NFKBIE	-1.5134
NOL3	-1.6315
NOTCH1	-1.4374
NUCB2	-1.8782
NVL	-5.3149
PARP2	-3.8543
PCK2	-1.5436
PDLIM1	-1.1117
PECR	-1.0526
PFKL	-1.0813
PGM1	-1.1554
PIK3C3	-1.2565
PIK3R3	-1.1516
PKIG	-1.315
PLCB3	-1.238
PLOD3	-1.0248
POLB	-1.4374
POLR1C	-2.2266
PPARD	-1.4226
PPOX	-1.0441
PPP1R13B	-1.1901
PPP2R5E	-1.8532
PRKAG2	-1.6091
PRKCQ	-1.2503
PRR7	-1.9361
PSMB8	-1.2521
PSMD9	-3.0324
PSMF1	-1.2703
PTK2B	-1.5427
PTPN1	-1.2558
PTPRK	-1.726
PUF60	-1.045
RAC2	-1.5644
RALA	-1.2781
RALGDS	-1.0843
RASA1	-1.3031
RBM34	-1.1293
RHOA	-1.0307
RNPS1	-3.101
RRP8	-1.9062
RTN2	-1.2532
SCP2	-1.5034
SCRN1	-1.5966
SENP6	-3.335
SFN	-1.4446
SGCB	-1.5522
SHB	-1.0236
SLC2A6	-1.336
SNCA	-1.5089
SNX6	-1.4027
SOCS2	-1.5114
SOX2	-1.0959
SPAG7	-1.6813
SPDEF	-1.1331
SPP1	-1.8346
SPRED2	-1.2244
SQRDL	-1.5234
ST3GAL5	-1.2026
STAP2	-2.1082
STAT3	-1.1212
SYK	-1.4266
TERT	-1.6538
TESK1	-3.1719
TFAP2A	-1.3689
TGFB3	-1.3197
TICAM1	-1.5584
TLR4	-1.4329
TNIP1	-3.625
TOP2A	-1.4263
TOR1A	-1.0567
TRAM2	-1.1249
TRIM2	-1.2498
TSPAN4	-1.3997
VPS28	-4.0736
ZFP36	-1.5156
ZNF274	-1.7021
ZNF586	-1.4981
ZNF589	-1.0835
