similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	104	Azithromycin	LSM-5821	NA	0.04uM	24h	LINCSCP_142810	MCF7
0.9438	7.5772e-51	104	SKF-83959	LSM-45641	NA	0.12uM	24h	LINCSCP_78840	A375
0.9286	1.0574e-45	104	CHEMBL1354134	LSM-4234	NA	10uM	6h	LINCSCP_26261	HT29
0.9043	1.7433e-39	104	BRD-A02747686	LSM-45850	NA	1.11uM	24h	LINCSCP_142309	MCF7
-0.9032	2.9314e-39	104	Adarotene	LSM-45863	NA	0.37uM	24h	LINCSCP_121886	HT29
0.8916	6.9612e-37	104	BRD-K45713168	LSM-11216	NA	5uM	6h	LINCSCP_300982	VCAP
0.8905	1.1615e-36	104	BRD-K18067885	LSM-38229	NA	5uM	24h	LINCSCP_8108	A549
0.889	2.2009e-36	104	AG 14361	LSM-1988	PARP1	0.001uM	6h	LINCSCP_250837	MCF7
-0.8805	7.596e-35	104	SPECTRUM_001060	LSM-1251	ESR1	0.37uM	24h	LINCSCP_122095	HT29
0.8777	2.3312e-34	104	FTI276	LSM-4727	FNTA	0.01uM	6h	LINCSCP_35835	MCF7
0.8765	3.7156e-34	104	Trichostatin	LSM-43005	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	0.001uM	24h	LINCSCP_201160	A549
-0.8733	1.2651e-33	104	Roquinimex	LSM-2046	NA	10uM	24h	LINCSCP_122224	HT29
0.8722	1.9003e-33	104	BRD-K00600835	LSM-15095	NA	10uM	24h	LINCSCP_311646	VCAP
-0.8708	3.2306e-33	104	Lamivudine	LSM-5215	NA	1.11uM	24h	LINCSCP_122172	HT29
0.8684	7.627e-33	104	ML130	LSM-4000	NA	10uM	24h	LINCSCP_189577	A549
0.8654	2.2047e-32	104	GSK2636771	LSM-45667	PIK3CB	3.33uM	24h	LINCSCP_107820	HELA
-0.8644	3.142e-32	104	BMS-299897	LSM-6207	NA	1.11uM	24h	LINCSCP_122166	HT29
0.8631	4.999e-32	104	Phenoxazine	LSM-4657	NA	10uM	6h	LINCSCP_53699	SNU1040
-0.863	5.1688e-32	104	Lofexidine	LSM-4951	ADRA2A	0.37uM	24h	LINCSCP_122149	HT29
0.8583	2.5408e-31	104	Penciclovir	LSM-5587	NA	3.33uM	24h	LINCSCP_95930	HA1E
0.8582	2.6093e-31	104	Bavisant (dihydrochloride hydrate)	LSM-45666	HRH3	3.33uM	24h	LINCSCP_126515	HT29
0.8558	5.7862e-31	104	Nebivolol	LSM-45235	NA	10uM	24h	LINCSCP_169974	YAPC
0.8545	8.887e-31	104	tetrahydropalmatine	LSM-45878	NA	10uM	24h	LINCSCP_95786	HA1E
0.8508	2.9295e-30	104	PJ34	LSM-4937	NA	0.01uM	6h	LINCSCP_251185	MCF7
0.8501	3.6714e-30	104	BRD-K63494246	LSM-12294	NA	5uM	24h	LINCSCP_3230	A375
-0.8462	1.2172e-29	104	ascorbic-acid	LSM-45932	NA	1.11uM	24h	LINCSCP_122076	HT29
0.8459	1.3049e-29	104	AZD-1152-HQPA	LSM-1067	AURKA|AURKB	3uM	6h	LINCSCP_35824	MCF7
