similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.7855	4.3606e-42	195	GSK-461364	LSM-1013	PLK1	0.37uM	24h	LINCSCP_70050	A375
0.7563	2.0365e-37	195	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_130667	MCF10A
0.7175	3.9074e-32	195	TH-302	LSM-45919	NA	10uM	24h	LINCSCP_72957	A375
0.7088	4.5568e-31	195	GW620972X	LSM-1209	NA	0.12uM	24h	LINCSCP_114683	HME1
0.7036	1.891e-30	195	SKF96365	LSM-1766	CYP3A4|TRPC1	10uM	24h	LINCSCP_7553	A549
0.6821	4.8396e-28	195	HMN-214	LSM-42802	CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET	1.11uM	24h	LINCSCP_82646	A549
0.6803	7.6617e-28	195	CHEMBL2362317	LSM-12520	NA	10uM	24h	LINCSCP_9069	A549
0.6767	1.8142e-27	195	NSC141540	LSM-36939	TOP2A|TOP2B	10uM	24h	LINCSCP_13126	FIBRNPC
0.6742	3.3249e-27	195	XMD-1499	LSM-42713	EPHB3	10uM	24h	LINCSCP_58975	VCAP
0.6712	6.8783e-27	195	Tivantinib	LSM-1131	MET	1.11uM	24h	LINCSCP_69698	A375
0.6692	1.0977e-26	195	7-Nitroindazole	LSM-5222	NA	80uM	6h	LINCSCP_12517	CL34
0.6681	1.4293e-26	195	Tivantinib	LSM-1131	MET	3.33uM	24h	LINCSCP_69697	A375
0.6638	3.8779e-26	195	BRD-K42125900-001-01-9	LSM-5535	TUBB	10uM	24h	LINCSCP_6169	A549
0.6589	1.1772e-25	195	CHEMBL2362317	LSM-12520	NA	10uM	24h	LINCSCP_3725	A375
0.6569	1.8669e-25	195	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	24h	LINCSCP_68313	VCAP
0.6564	2.0698e-25	195	BRD-K55149044	LSM-6839	NA	10uM	24h	LINCSCP_35334	MCF7
0.6564	2.0965e-25	195	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	24h	LINCSCP_68299	VCAP
0.6557	2.4408e-25	195	Docetaxel Intermediate	LSM-5723	TUBB	10uM	24h	LINCSCP_5761	A549
0.6539	3.5883e-25	195	BRD-K10436544	LSM-45992	NA	10uM	6h	LINCSCP_35561	MCF7
0.6526	4.7837e-25	195	Mitoxantrone	LSM-2481	TOP2A	3.33uM	24h	LINCSCP_130483	MCF10A
0.6514	6.3331e-25	195	CHEMBL2361787	LSM-13210	NA	5uM	24h	LINCSCP_8421	A549
0.6512	6.5702e-25	195	Teniposide	LSM-1483	TOP2A	3uM	24h	LINCSCP_35866	MCF7
0.6473	1.533e-24	195	PCL2_000154	LSM-36683	NA	10uM	24h	LINCSCP_32178	MCF7
0.6466	1.7844e-24	195	HMN-214	LSM-42802	CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET	3.33uM	24h	LINCSCP_82645	A549
0.6452	2.4236e-24	195	Aminopurvalanol	LSM-2151	CDK1|CDK2|CDK5	10uM	24h	LINCSCP_7024	A549
0.6446	2.7568e-24	195	CHEMBL1394132	LSM-3090	NA	10uM	24h	LINCSCP_1173	A375
0.6445	2.8369e-24	195	ESTRAMUSTINE	LSM-45460	NA	10uM	24h	LINCSCP_78664	A375
0.6433	3.6007000000000004e-24	195	Rotenone	LSM-5260	MT-ND1	0.5uM	24h	LINCSCP_645	A375
0.6422	4.6485e-24	195	179324-69-7	LSM-6281	ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1	20uM	24h	LINCSCP_136711	MCF7
0.6413	5.5889e-24	195	Rebastinib	LSM-6708	ABL1	1.11uM	24h	LINCSCP_100260	HCC515
0.6405	6.5947e-24	195	MG-132	LSM-1107	PSMB1	20uM	24h	LINCSCP_136881	MCF7
0.6404	6.7196e-24	195	Tivantinib	LSM-1131	MET	3.33uM	24h	LINCSCP_81746	A549
0.6399	7.405e-24	195	Mitoxantrone	LSM-2481	TOP2A	0.12uM	24h	LINCSCP_131896	MCF7
