similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8979	4.251e-52	143	Hydroxychloroquine	LSM-5193	TLR7|TLR9	10uM	24h	LINCSCP_34460	MCF7
-0.7769	4.0575e-30	143	4L7B	LSM-36813	KEAP1	3.33uM	24h	LINCSCP_23938	HEPG2
-0.756	9.9286e-28	143	GSK429286A	LSM-1012	ROCK1	0.04uM	24h	LINCSCP_149112	NPC
-0.7189	5.0121e-24	143	Dexniguldipine	LSM-15285	NA	1.11uM	24h	LINCSCP_93944	HA1E
-0.6898	1.6256e-21	143	AZD-8055	LSM-1007	MTOR	10uM	24h	LINCSCP_111541	HEPG2
-0.6713	4.5354e-20	143	936890-98-1	LSM-42786	MTOR	0.04uM	24h	LINCSCP_111636	HEPG2
-0.6574	4.7916e-19	143	BRD-K47977047-001-01-2	LSM-6836	NA	5uM	24h	LINCSCP_229366	HT29
-0.632	2.554e-17	143	OSI-930	LSM-1179	FLT1|FLT4|KDR|KIT	10uM	6h	LINCSCP_29985	MCF10A
-0.6252	7.0429e-17	143	Ehna	LSM-2600	ADA|PDE2A	10uM	6h	LINCSCP_220715	HEPG2
-0.6241	8.2689e-17	143	CHEMBL19130	LSM-2863	NA	10uM	6h	LINCSCP_23071	HEPG2
-0.6154	2.8709e-16	143	SCHEMBL16980224	LSM-1092	AURKA	0.04uM	24h	LINCSCP_112650	HEPG2
0.6091	6.9021e-16	143	GW-5074	LSM-42779	RAF1	0.04uM	24h	LINCSCP_152256	PC3
-0.6055	1.1377e-15	143	Azathioprine	LSM-42936	PPAT	10uM	6h	LINCSCP_3085	A375
-0.5862	1.4543e-14	143	Isoliquiritigenin	LSM-43093	GABBR1	10uM	6h	LINCSCP_10557	AGS
-0.5795	3.3614e-14	143	Scopolamine	LSM-1684	CHRM1|CHRM2|CHRM3|CHRM4	10uM	6h	LINCSCP_2559	A375
0.572	8.5372e-14	143	CID 24069689	LSM-42833	NA	10uM	6h	LINCSCP_33445	MCF7
0.57	1.0904e-13	143	Adarotene	LSM-45863	NA	0.37uM	24h	LINCSCP_105091	HELA
0.5697	1.1303e-13	143	AC1MSUFC	LSM-6191	HMGCR	40uM	6h	LINCSCP_13429	H1299
0.5661	1.7226e-13	143	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	1.11uM	24h	LINCSCP_129897	LNCAP
-0.565	1.9652e-13	143	AC1O44XP	LSM-43305	PPARG	20uM	6h	LINCSCP_64561	VCAP
0.5575	4.7793e-13	143	BRD-K82488679	LSM-13467	NA	5uM	24h	LINCSCP_8389	A549
0.5572	4.9197e-13	143	Pifithrin MU	LSM-4188	HSPA1A|TP53	10uM	6h	LINCSCP_207902	H1299
-0.5563	5.489e-13	143	CHEMBL436817	LSM-6200	NA	40uM	6h	LINCSCP_13443	H1299
0.5532	7.7927e-13	143	BRD-K08212968	LSM-6963	NA	5uM	6h	LINCSCP_298878	VCAP
0.5514	9.6091e-13	143	BRD-K65196043	LSM-7717	NA	5uM	6h	LINCSCP_60119	VCAP
-0.5508	1.0266e-12	143	Dihydrosamidin	LSM-3429	NA	10uM	6h	LINCSCP_223374	HT29
0.5502	1.094e-12	143	BRD-K03289154	LSM-37454	NA	5uM	24h	LINCSCP_59824	VCAP
0.5473	1.5208e-12	143	Nimodipine	LSM-1659	CACNA1C|CACNA1D|CACNA1F|CACNA1S|NR3C2	10uM	6h	LINCSCP_205873	CORL23
0.5432	2.3927e-12	143	CHEMBL2131388	LSM-38740	NA	10uM	24h	LINCSCP_65252	VCAP
0.5397	3.5098e-12	143	Tranilast	LSM-42898	NA	10uM	6h	LINCSCP_31796	MCF7
-0.5361	5.1973e-12	143	BRD-K27865298	LSM-10112	NA	5uM	24h	LINCSCP_27664	HT29
-0.5331	7.1318e-12	143	Decitabine	LSM-5855	DNMT1|DNMT3A	0.37uM	24h	LINCSCP_114308	HME1
-0.5328	7.3633e-12	143	LCL161	LSM-45968	NA	10uM	24h	LINCSCP_72500	A375
0.5308	9.2014e-12	143	BRD-K04759195	LSM-8724	NA	5uM	24h	LINCSCP_62850	VCAP
-0.5293	1.0782e-11	143	5-Methoxytryptamine	LSM-4582	HTR2A|HTR6	10uM	6h	LINCSCP_22177	HEPG2
-0.5289	1.1188e-11	143	Tamibarotene	LSM-5493	RARA|RARB	0.12uM	24h	LINCSCP_167376	YAPC
-0.5253	1.6376e-11	143	Orphenadrine	LSM-1630	GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HRH1|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A|SLC6A2	10uM	6h	LINCSCP_214006	HCC515
0.5251	1.6631e-11	143	STK054715	LSM-1925	NA	10uM	6h	LINCSCP_31444	MCF7
0.5223	2.2202e-11	143	Zucapsaicin	LSM-43179	TRPV1	10uM	6h	LINCSCP_239168	MCF7
-0.5207	2.6239e-11	143	Apitolisib (gdc-0980, rg7422)	LSM-4257	PIK3CA|PIK3CB|PIK3CD|PIK3CG|MTOR	0.12uM	3h	LINCSCP_132430	MCF7
-0.5201	2.7877e-11	143	VX-745	LSM-1169	MAPK14	10uM	6h	LINCSCP_52089	SKBR3
0.5198	2.8823e-11	143	MLS003370613	LSM-1679	TSHR	10uM	6h	LINCSCP_57604	VCAP
0.5185	3.3008e-11	143	CL-976	LSM-6282	ACAT1	80uM	6h	LINCSCP_57217	VCAP
-0.5127	5.9176e-11	143	Forskolin, NKH477	LSM-45443	NA	10uM	24h	LINCSCP_72143	A375
-0.5118	6.4431e-11	143	Latrunculin B	LSM-43068	WWTR1|YAP1	10uM	24h	LINCSCP_10672	ASC
-0.5118	6.4558e-11	143	Afatinib	LSM-43226	EGFR|ERBB2|ERBB4	10uM	24h	LINCSCP_10917	ASC
-0.511	6.996e-11	143	Forskolin, NKH477	LSM-45443	NA	10uM	24h	LINCSCP_90459	HA1E
-0.5082	9.2144e-11	143	BMS-299897	LSM-6207	NA	0.12uM	24h	LINCSCP_170554	YAPC
0.508	9.3929e-11	143	Reserpine	LSM-4162	SLC18A1|SLC18A2	3.33uM	24h	LINCSCP_176246	YAPC
-0.5079	9.4917e-11	143	Phenethylisothiocyanate	LSM-4926	CYP2E1	10uM	6h	LINCSCP_13535	H1299
0.5061	1.1346e-10	143	BRD-K26909795	LSM-10060	NA	5uM	24h	LINCSCP_63066	VCAP
0.5057	1.1747e-10	143	Mesoridazine	LSM-1329	DRD2|HTR2A	10uM	6h	LINCSCP_207758	H1299
-0.5054	1.2188e-10	143	Imiquimod	LSM-5408	TLR7|TLR8	10uM	6h	LINCSCP_287038	SNUC4
-0.5037	1.4329e-10	143	JZL-184	LSM-6246	NA	10uM	6h	LINCSCP_40211	NCIH508
0.5019	1.703e-10	143	TIBOLONE	LSM-45847	NA	0.04uM	24h	LINCSCP_109982	HELA
-0.5019	1.7073e-10	143	BRD-K69886508	LSM-12695	NA	5uM	24h	LINCSCP_228975	HT29
-0.5003	1.9863e-10	143	AKT Inhibitor VIII	LSM-1035	AKT1|AKT2	3.33uM	24h	LINCSCP_150776	PC3
-0.4992	2.2118e-10	143	BRD-K65426421	LSM-40845	NA	5uM	24h	LINCSCP_28172	HT29
-0.4978	2.5234e-10	143	VER 155008	LSM-6239	HSPA1A	10uM	6h	LINCSCP_53687	SNU1040
0.4974	2.6208e-10	143	Carvedilol	LSM-1310	ADRA1A|ADRA1B|ADRA1D|ADRB1|ADRB2|ADRB3	10uM	6h	LINCSCP_190127	A549
-0.494	3.6295e-10	143	Vortioxetine (Lu AA21004) HBr	LSM-45585	HTR1A|HTR3A|SLC6A4	3.33uM	24h	LINCSCP_76535	A375
-0.4926	4.1321e-10	143	3-Methyladenine	LSM-4733	NA	10uM	6h	LINCSCP_12991	EFO27
-0.4913	4.6754e-10	143	BMS 191011	LSM-4148	KCNMA1	10uM	6h	LINCSCP_261204	NOMO1
0.4905	4.9939e-10	143	BMS-777607	LSM-1144	AXL|MERTK|MET|MST1R|TYRO3	0.04uM	24h	LINCSCP_113892	HME1
-0.49	5.2538e-10	143	TRAP-101	LSM-3563	OPRL1	10uM	24h	LINCSCP_14491	HA1E
0.4886	5.9898e-10	143	YM 976	LSM-2271	PDE4A	3.33uM	24h	LINCSCP_169633	YAPC
