similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.9709	5.5374e-12	19	NVP-AUY922	LSM-1162	NA	1.11uM	3h	LINCSCP_130945	MCF10A
0.957	1.4533e-10	19	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.12uM	3h	LINCSCP_131091	MCF10A
0.9563	1.6683e-10	19	Doramapimod	LSM-1170	MAPK11|MAPK12|MAPK14	0.04uM	24h	LINCSCP_112114	HEPG2
0.9434	1.4205e-9	19	1166227-08-2	LSM-1204	NA	0.04uM	24h	LINCSCP_111934	HEPG2
0.9424	1.6424e-9	19	FPH2	LSM-4766	NA	10uM	24h	LINCSCP_47355	PC3
0.94	2.3223e-9	19	GSK-1070916	LSM-1062	AURKB|AURKC	5uM	24h	LINCSCP_38803	MCF7
0.9341	5.0274e-9	19	KU-55933	LSM-1074	ATM	10uM	24h	LINCSCP_283953	SKB
0.9312	7.2215e-9	19	BRD-K92129795	LSM-42284	NA	5uM	24h	LINCSCP_277443	PC3
0.9291	9.237e-9	19	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	24h	LINCSCP_112122	HEPG2
0.9289	9.4889e-9	19	CHEMBL1706554	LSM-42928	NA	10uM	24h	LINCSCP_293343	VCAP
0.9252	1.4278e-8	19	NVP-AUY922	LSM-1162	NA	3.33uM	3h	LINCSCP_130944	MCF10A
0.924	1.6293e-8	19	COT Inhibitor-2	LSM-1154	NA	0.04uM	24h	LINCSCP_112072	HEPG2
0.9232	1.7828e-8	19	Rebastinib	LSM-6708	ABL1	0.04uM	24h	LINCSCP_112096	HEPG2
0.9195	2.6229e-8	19	BRD-K71673735	LSM-41171	NA	5uM	24h	LINCSCP_277382	PC3
0.9176	3.1915e-8	19	INCA-6	LSM-2729	NFATC1	10uM	6h	LINCSCP_221208	HEPG2
0.9169	3.3945e-8	19	83002-04-4	LSM-1260	CNR1|CNR2|GPR55	10uM	24h	LINCSCP_289157	VCAP
