similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.6686	1.1852e-20	149	Ruxolitinib	LSM-1139	JAK1|JAK2|TYK2	10uM	6h	LINCSCP_59081	VCAP
0.5726	2.3393e-14	149	Ruxolitinib	LSM-1139	JAK1|JAK2|TYK2	10uM	6h	LINCSCP_59080	VCAP
0.5654	5.7835e-14	149	MLS002264439	LSM-3154	NA	10uM	24h	LINCSCP_31172	MCF7
0.5582	1.3979e-13	149	Salermide	LSM-5123	SIRT1|SIRT2	100uM	6h	LINCSCP_39699	MDST8
0.5556	1.9058e-13	149	SCHEMBL16226502	LSM-43056	HSP90AA1	0.01uM	6h	LINCSCP_9524	A549
0.5552	2.0078e-13	149	MLS002264438	LSM-1311	NA	10uM	6h	LINCSCP_31434	MCF7
0.5513	3.2004e-13	149	BRD-K67925802	LSM-40971	NA	10uM	6h	LINCSCP_279133	PC3
0.543	8.369e-13	149	PP 2	LSM-4153	LCK|SRC	10uM	24h	LINCSCP_7355	A549
0.5423	9.1203e-13	149	AC1LWZG4	LSM-2387	NA	10uM	6h	LINCSCP_12968	EFO27
0.5418	9.6991e-13	149	IN1541	LSM-4460	PRKAA1	10uM	6h	LINCSCP_40161	NCIH508
0.5406	1.1055e-12	149	SA-1938820	LSM-38649	NA	3uM	24h	LINCSCP_260260	NKDBA
0.5402	1.1644e-12	149	MLS002264437	LSM-1962	NA	10uM	6h	LINCSCP_31446	MCF7
-0.5147	1.8885e-11	149	6266-99-5	LSM-3501	GRM5	10uM	6h	LINCSCP_14937	HA1E
0.5081	3.7349e-11	149	SA-1458610	LSM-41115	NA	3uM	24h	LINCSCP_37258	MCF7
0.5059	4.663e-11	149	N-[4-(1-Benzoylpiperidin-4-yl)butyl]-3-pyridin-3-ylpropanamide	LSM-6279	NA	0.5uM	6h	LINCSCP_53843	SNUC4
0.5045	5.4045e-11	149	Temoporfin	LSM-45995	NA	0.04uM	24h	LINCSCP_91851	HA1E
0.4997	8.7296e-11	149	SCHEMBL12636892	LSM-1559	OXTR	10uM	24h	LINCSCP_13632	HA1E
0.4982	1.0076e-10	149	Chaetocin	LSM-6198	SUV39H1	0.1uM	6h	LINCSCP_286974	SNUC4
0.4971	1.1295e-10	149	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	1uM	6h	LINCSCP_311113	VCAP
0.4862	3.2645e-10	149	SDCCGMLS-0066838.P001	LSM-4394	NA	10uM	24h	LINCSCP_7545	A549
0.4854	3.5055e-10	149	MLS002460474	LSM-3256	NA	10uM	24h	LINCSCP_4557	A549
0.4834	4.2676e-10	149	MLS003179196	LSM-1356	NA	10uM	6h	LINCSCP_15915	HA1E
0.4771	7.6501e-10	149	BI-2536	LSM-1041	PLK1	0.5uM	6h	LINCSCP_38341	MCF7
0.4757	8.7671e-10	149	PG 490	LSM-6185	NA	0.1uM	6h	LINCSCP_50883	RMGI
0.4756	8.8083e-10	149	BRD-K53674232	LSM-11695	NA	5uM	24h	LINCSCP_27693	HT29
0.4744	9.8483e-10	149	AKT Inhibitor IV	LSM-43091	AKT1	10uM	6h	LINCSCP_54004	SW480
0.4741	1.0131e-9	149	BMS-387032	LSM-1132	CDK2|CDK7|CDK9	0.1uM	6h	LINCSCP_52003	SKBR3
0.4735	1.0698e-9	149	ZM336372	LSM-6268	NA	100uM	6h	LINCSCP_53051	SKLU1
0.4723	1.1957e-9	149	BRD-K19616315	LSM-9613	NA	5uM	24h	LINCSCP_62770	VCAP
0.4706	1.3885e-9	149	Vanoxerine	LSM-2703	SLC6A3	10uM	24h	LINCSCP_193170	A549
0.4686	1.6715e-9	149	SCHEMBL6851809	LSM-43061	MTOR	10uM	6h	LINCSCP_39841	NCIH1694
0.4668	1.9659e-9	149	MLS006011051	LSM-42801	BRAF	0.04uM	24h	LINCSCP_129226	HUVEC
0.4654	2.2318e-9	149	XMD 8-92	LSM-1094	MAPK7	10uM	6h	LINCSCP_39589	MDAMB231
0.4639	2.5464e-9	149	AZD-8330	LSM-1165	MAP2K1|MAP2K2	0.1uM	24h	LINCSCP_12133	BT20
