similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	451	Chloroquine	LSM-1901	NA	10uM	6h	LINCSCP_56520	VCAP
0.5734	8.7722e-41	451	2-(2,5-Dimethoxyphenylcarbamoyl)phenyl acetate	LSM-2829	NA	10uM	6h	LINCSCP_57414	VCAP
0.551	3.6055e-37	451	MLS000729763	LSM-1777	NA	10uM	6h	LINCSCP_57356	VCAP
0.5453	2.6585e-36	451	Dexlansoprazole	LSM-5064	ATP4A|ATP4B	10uM	24h	LINCSCP_58075	VCAP
0.539	2.3857e-35	451	221243-77-2	LSM-2666	NA	10uM	6h	LINCSCP_292101	VCAP
0.5286	8.0176e-34	451	Thiotepa	LSM-2194	CYP2B6|CYP3A4	10uM	6h	LINCSCP_56537	VCAP
0.5232	4.7398e-33	451	Milrinone	LSM-3493	PDE3A	10uM	6h	LINCSCP_55830	VCAP
0.5183	2.3073e-32	451	Celecoxib	LSM-2032	PTGS2	10uM	6h	LINCSCP_290834	VCAP
-0.5119	1.7342e-31	451	BRD-K57200229-001-01-6	LSM-6809	NA	10uM	24h	LINCSCP_41059	NEU
0.4951	2.9009e-29	451	MLS002699429	LSM-44942	NA	0.01uM	24h	LINCSCP_250490	MCF7
0.49370000000000003	4.3819e-29	451	2-Aminopurine	LSM-5484	NA	10uM	6h	LINCSCP_59053	VCAP
0.4936	4.5597e-29	451	Triacsin C	LSM-43284	ACSL1	10uM	6h	LINCSCP_25119	HT115
-0.4928	5.7314e-29	451	Meadacid	LSM-43045	NA	10uM	24h	LINCSCP_7104	A549
0.492	7.3193e-29	451	Ofloxacin	LSM-4370	NA	10uM	24h	LINCSCP_59425	VCAP
0.4897	1.4163e-28	451	2-Propenoic acid, 3-[4-(1H-imidazol-1-ylmethyl)phenyl]-, (z)-	LSM-2442	TBXAS1	10uM	6h	LINCSCP_55802	VCAP
0.489	1.7214e-28	451	Ethisterone	LSM-2061	NA	10uM	24h	LINCSCP_44355	PC3
0.4873	2.8328e-28	451	C21H27N7O3	LSM-1128	AKT1|AKT2|AKT3|PRKCQ	0.5uM	6h	LINCSCP_39512	MDAMB231
0.4871	3.0071e-28	451	Erythromycin Estolate	LSM-2876	ABCB1|ALB|CYP3A4|CYP51A1|KCNH2|MLNR|SLC47A1	10uM	6h	LINCSCP_56558	VCAP
0.4865	3.5522e-28	451	E-Doxepin	LSM-42947	HRH1|HRH2|SLC6A2|SLC6A4	10uM	6h	LINCSCP_56169	VCAP
0.4853	5.1074e-28	451	CPD000469235	LSM-43211	NA	10uM	24h	LINCSCP_58214	VCAP
0.4847	6.0658e-28	451	SCHEMBL3092652	LSM-6193	DPP4	0.1uM	6h	LINCSCP_36337	MCF7
0.4823	1.1852e-27	451	AC1MJZSK	LSM-4002	NA	10uM	6h	LINCSCP_57488	VCAP
0.4815	1.5077e-27	451	Pravastatin	LSM-3347	HMGCR	10uM	6h	LINCSCP_56174	VCAP
0.4812	1.6048e-27	451	BRD-K06592610	LSM-37626	NA	10uM	24h	LINCSCP_295532	VCAP
0.4783	3.6633e-27	451	BRD-A49848186	LSM-36420	NA	10uM	24h	LINCSCP_59431	VCAP
0.4768	5.5204e-27	451	SEW05685	LSM-43100	NA	10uM	24h	LINCSCP_32217	MCF7
0.4756	7.8836e-27	451	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.01uM	6h	LINCSCP_250370	MCF7
0.4744	1.0905e-26	451	Pindolol	LSM-1953	ADRB1|ADRB2|HTR1A	10uM	6h	LINCSCP_56528	VCAP
0.4735	1.416e-26	451	Tryptoline	LSM-2711	NA	10uM	24h	LINCSCP_45913	PC3
0.4731	1.5713e-26	451	SPECTRUM_000715	LSM-1890	NA	10uM	6h	LINCSCP_55759	VCAP
0.4731	1.5787e-26	451	CHEMBL1884008	LSM-6153	NA	10uM	24h	LINCSCP_59266	VCAP
0.472	2.0899e-26	451	CHEMBL2152358	LSM-44608	NA	0.1uM	6h	LINCSCP_28472	HT29
-0.472	2.0965e-26	451	Manumycin-A	LSM-43075	FNTA|IKBKB	1uM	24h	LINCSCP_260708	NKDBA
0.4716	2.3314e-26	451	ANANDAMIDE (20:3,N-6)	LSM-43024	CNR1|CNR2|TRPV1	10uM	6h	LINCSCP_290492	VCAP
0.4713	2.566e-26	451	SPECTRUM_000090	LSM-1817	ADRA2A|ADRA2B|ADRA2C|DRD1|DRD2|DRD3|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C	10uM	6h	LINCSCP_56514	VCAP
0.4701	3.5078e-26	451	Bucladesine	LSM-1926	PRKACA	10uM	6h	LINCSCP_55763	VCAP
0.4698	3.8451e-26	451	3-Phenyl-1H-pyrazole-5-carboxylic acid	LSM-2926	NA	10uM	6h	LINCSCP_57420	VCAP
0.4694	4.2734e-26	451	Fluocinolone Acetonide	LSM-5988	NR3C1	10uM	24h	LINCSCP_296158	VCAP
0.4684	5.6662e-26	451	DMP-543	LSM-3999	NA	10uM	6h	LINCSCP_55858	VCAP
0.4681	6.1061e-26	451	Ipratropium	LSM-1281	CHRM1|CHRM2|CHRM3|CHRM4	10uM	6h	LINCSCP_289361	VCAP
0.4668	8.6411e-26	451	Triazine Scaffold, 50	LSM-3188	NA	10uM	6h	LINCSCP_57434	VCAP
