Name_GeneSymbol	Value_LogDiffExp
ABCB6	1.1227
ABHD4	1.39316
ADAM10	1.43852
ADAT1	1.11176
ADCK3	1.19742
ADRB2	2.9364600000000003
AKR7A2	1.27138
ALDOC	1.9604
AMDHD2	1.20512
ANO10	1.34134
APP	1.5563600000000002
APPBP2	1.00764
ARHGEF12	1.01628
ATP11B	1.56264
BACE2	1.49834
BAG3	1.24658
BAX	1.2545199999999999
BECN1	1.67722
BNIP3L	1.73378
CALM3	1.16914
CASP10	1.10474
CASP3	1.55088
CASP7	1.2136200000000001
CAT	1.09832
CBLB	1.11732
CCDC92	2.24004
CCL2	1.04138
CCND3	1.14618
CDKN1A	2.75616
CLSTN1	1.43202
COPB2	1.76586
CPNE3	1.93718
CREB1	2.2356000000000003
CRK	1.30116
CYTH1	1.2736800000000001
DHDDS	1.23114
DNAJB1	1.6502000000000001
DNAJB2	1.41416
DUSP14	1.22306
DYRK3	1.29678
E2F2	1.23266
EBP	1.2382199999999999
ERBB2	1.15638
ERBB3	1.8204
FAM63A	1.43408
FBXL12	1.51906
FBXO21	1.1444999999999999
FDFT1	2.04838
FOXO3	1.57292
FOXO4	2.0551
FYN	1.41928
FZD7	2.15442
GDPD5	1.38184
GFPT1	1.2963799999999999
GLI2	1.6177599999999999
GNA15	1.58526
GNAI1	2.874
GNAI2	1.91288
GNB5	3.6538600000000003
GPATCH8	1.2941399999999998
HERPUD1	1.0834599999999999
HIST1H2BK	1.14666
HIST2H2BE	2.53232
HLA-DRA	2.0004
HMGCR	2.1814
HMGCS1	2.3921799999999998
HTRA1	1.09772
IGF1R	1.1595199999999999
IGF2R	1.21634
IGFBP3	1.07538
IKBKB	1.03798
IKBKE	1.04466
IL1B	2.53032
ILK	1.8788
INSIG1	4.61196
IQGAP1	1.2997
JUN	1.09958
KCNK1	1.66172
KDM3A	1.20082
KDM5A	1.54358
KIAA0196	1.1114
KIAA1033	2.0834200000000003
KLHDC2	1.71072
KLHL21	1.42792
KLHL9	1.07778
KTN1	1.33296
LAGE3	1.3154000000000001
LGMN	1.54958
LIPA	2.4413
LRRC16A	1.17132
MAST2	1.3523399999999999
MCOLN1	2.27388
MKNK1	1.17934
MMP1	1.95966
MVP	1.3425
MYCBP2	2.42178
NCK2	1.4326599999999998
NCOA3	1.6843
NET1	1.14774
NFATC3	1.66618
NFE2L2	1.1028
NFKBIA	1.36466
NFKBIE	1.1837799999999998
NOSIP	1.38394
NOTCH1	2.35668
NPC1	1.68392
NPRL2	1.4969999999999999
NR3C1	1.61538
NUDT9	1.58782
P4HA2	2.51286
PAFAH1B1	1.00732
PCMT1	1.09596
PHKG2	1.01784
PIK3C3	1.12586
PIK3R3	1.41896
PLA2G15	1.69894
PLCB3	1.59828
PNKP	1.46896
POLD4	1.61944
PPP1R13B	1.06974
PPP2R5A	1.59726
PRAF2	1.4799399999999998
PRKACA	1.0065
PRKCD	1.35508
PRKCQ	1.47808
PSMD2	1.32144
PSMF1	1.50242
PTPN6	1.30296
RAB21	1.1964
RAB31	1.29916
RALA	1.1639000000000002
RB1	1.108
RPL39L	2.09114
RPS6KA1	1.89442
SCAND1	1.45898
SHC1	1.5867799999999999
SIRT3	2.00246
SLC25A14	1.4292
SLC25A4	2.9638
SNX13	1.0885
SNX6	1.4734399999999999
SPRED2	1.07152
SQSTM1	1.16906
SSBP2	1.90408
STK10	1.8875199999999999
STUB1	1.74502
STXBP1	2.43146
SYNE2	1.4982
TGFB3	1.4878799999999999
TGFBR2	1.9387
TIMP2	1.4856
TIPARP	2.0244400000000002
TJP1	2.29584
TMEM2	1.4521
TMEM50A	2.25142
TNIP1	2.1919400000000002
TP53BP2	1.19836
TRIM13	1.07174
TSC22D3	1.6829
TXNRD1	1.61538
UBE2A	1.8518000000000001
UBQLN2	1.57392
VAT1	1.59112
VGLL4	1.8894199999999999
WDR7	1.63018
WDTC1	1.54208
WIPF2	1.01492
WRB	1.238
ZFP36	1.04862
