Name_GeneSymbol	Value_LogDiffExp
AARS	1.1612
ABCB6	0.7443
ABCC5	0.5231
ABCF1	0.5951
ABHD4	0.8297
ABHD6	4.2743
ACAT2	0.564
ACBD3	1.4544
ACLY	0.4764
ACOT9	0.3164
ADCK3	0.3502
ADGRE5	4.9273
ADH5	0.5813
ADI1	0.3819
AGL	0.3428
AKAP8L	0.8388
AKT1	1.1866
ALAS1	0.6892
ALDH7A1	1.0686
ALDOA	1.0695
ALDOC	0.8883
AMDHD2	9.2809
ANKRD10	1.0108
ANO10	0.88
ANXA7	0.9612
APBB2	0.2675
APPBP2	0.8742
ARFIP2	0.5461
ARHGEF12	1.1427
ARID5B	3.7173
ARPP19	0.7531
ASAH1	1.1172
ASCC3	0.3202
ATF1	1.8386
ATMIN	0.4429
ATP1B1	0.6527
ATP5S	6.4019
ATP6V0B	0.757
AURKA	0.5173
BAD	3.3803
BAX	1.6569
BCL7B	0.9114
BDH1	0.4686
BID	0.6224
BIRC2	0.905
BIRC5	0.4726
BLCAP	1.0875
BMP4	0.3317
BTK	0.3935
BZW2	1.1312
C2CD2	0.3955
C2CD2L	1.1669
C2CD5	0.421
CAB39	0.7328
CALU	0.6425
CANT1	0.6721
CAPN1	1.0753
CASP3	1.1928
CBR3	0.4534
CCDC92	1.2548
CCNA1	0.5786
CCND1	0.8857
CCND3	0.9534
CCNH	0.6324
CCP110	0.2684
CD320	0.71
CDC25B	0.5843
CDCA4	1.0163
CDK19	4.986
CDK6	0.6322
CDK7	0.6675
CDKN1A	1.0304
CEBPA	2.0009
CENPE	0.3382
CERK	0.4083
CETN3	0.5059
CHAC1	0.8803
CHERP	0.5243
CHMP4A	0.2621
CHMP6	0.2857
CIRBP	0.421
CLSTN1	0.4932
CLTB	0.4248
CLTC	0.9356
CNDP2	0.3538
CNOT4	1.0276
CNPY3	0.5285
COASY	0.2851
COG4	0.3231
COL1A1	1.1357
COPB2	0.3238
CPNE3	0.4574
CREB1	0.3006
CRKL	0.3357
CRTAP	0.5051
CSK	1.0504
CSNK1A1	0.2751
CTSL	0.9169
CYTH1	1.1576
DDIT4	0.3594
DDR1	4.2265
DDX10	0.4715
DHX29	0.7484
DNAJB1	0.6033
DNAJB2	1.0889
DNM1	1.4036
DSG2	0.5884
DUSP14	0.5217
DUSP22	0.6782
DUSP3	0.4067
DUSP6	0.629
DYNLT3	1.4468
EAPP	1.1745
EBP	0.6231
EED	0.3528
ELAC2	1.0472
ELAVL1	0.4283
ELOVL6	0.4978
EML3	0.6832
ENOSF1	0.6497
ERBB2	0.8092
ERBB3	0.4653
EZH2	0.386
FAM57A	0.3194
FASTKD5	0.5183
FAT1	0.7552
FBXL12	0.4041
FEZ2	0.5077
FHL2	0.2934
FKBP14	0.5584
FOXJ3	1.3387
FOXO4	1.4345
FPGS	1.1101
GALE	0.8095
GATA2	0.6724
GFPT1	0.3409
GLRX	1.715
GNAI2	0.6796
GNB5	1.2005
GNPDA1	1.1879
GPATCH8	4.408
GRB10	0.5813
GRN	0.4883
GRWD1	0.6438
GTF2A2	1.1506
HACD3	0.4026
HADH	0.8219
HDAC2	0.4088
HDAC6	0.3078
HES1	1.484
HIST1H2BK	0.3387
HK1	1.1671
HLA-DMA	1.148
HMGA2	0.3039
HMGCR	0.8277
HMGCS1	1.8008
HMOX1	2.3438
HN1L	0.9415
HOXA5	0.3779
HS2ST1	1.1276
HSPA1A	1.375
HSPA4	0.4336
HSPB1	0.9609
HTATSF1	0.3974
IDE	0.7082
IER3	0.7978
IGF2BP2	0.7466
IGF2R	0.5202
IGHMBP2	0.9722
INPP1	1.067
INPP4B	0.6836
INSIG1	2.5092
INTS3	0.5761
ITGB5	0.5447
JADE2	0.6961
JMJD6	0.5351
KCTD5	0.8101
KDELR2	0.9377
KEAP1	1.0213
KIAA0100	0.4133
KIAA0907	0.3376
KIF2C	0.929
KLHL21	1.1618
LAGE3	0.3057
LAMA3	0.3844
LIPA	0.4202
LOXL1	4.3469
LPAR2	0.7178
LRP10	0.5885
LRPAP1	1.278
LSM5	0.3032
LSR	0.8446
LYPLA1	0.5914
LYRM1	0.6241
MALT1	0.2773
MAMLD1	0.3655
MAN2B1	0.7296
MAP3K4	0.2863
MAP4K4	0.5209
MAP7	4.4175
MAPK13	0.3576
MAPK1IP1L	0.6814
MAPKAPK2	4.594
MAPKAPK3	2.1572
MAST2	0.3556
MAT2A	0.8179
MBNL2	0.3398
MCOLN1	0.7511
MCUR1	0.3267
MEST	0.5077
METRN	0.9194
MFSD10	0.5767
MICALL1	1.16
MLEC	1.099
MLLT11	7.6938
MOK	1.6942
MPZL1	1.7085
MRPL12	0.3785
MRPL19	0.7041
MRPS2	1.1564
MSRA	1.2651
MVP	1.0528
MYC	0.8065
MYLK	1.7285
NARFL	0.4033
NCK1	0.571
NET1	0.4695
NFATC3	0.5017
NFKB2	0.3802
NFKBIA	0.4928
NFKBIB	0.4914
NGRN	0.4742
NMT1	0.728
NOLC1	0.5044
NOTCH1	1.0251
NPC1	1.262
NPEPL1	1.5158
NR2F6	0.595
NR3C1	0.572
NSDHL	1.1271
NUP133	0.5392
NUP62	0.5392
NUP88	0.266
ORC1	1.9292
OXSR1	0.2831
P4HA2	0.2838
P4HTM	0.4101
PACSIN3	1.6564
PAFAH1B3	0.2995
PAK6	0.3901
PAN2	0.4155
PARP2	0.6094
PAX8	1.8147
PCM1	1.1325
PCMT1	0.839
PDIA5	1.268
PDLIM1	0.8768
PDS5A	0.6412
PEX11A	0.8809
PFKL	1.0315
PHKG2	0.5342
PIH1D1	1.9941
PIK3C2B	0.4614
PIK3R3	1.6751
PIN1	0.3642
PLCB3	0.9481
PLEKHJ1	0.5509
PLOD3	1.1596
PLS1	0.6945
PLSCR3	4.4465
PNKP	0.586
POLD4	0.2657
POLE2	0.4134
POLG2	0.5127
POLR2I	0.532
POP4	0.5145
PPIC	1.727
PPP2R5A	0.682
PPP2R5E	0.3073
PRAF2	1.0222
PROS1	1.656
PRR7	0.8239
PRSS23	0.4325
PSMD2	0.639
PSMD9	0.805
PTGS2	1.3262
PTPN12	0.2911
PXMP2	0.5661
PYCR1	0.3307
PYGL	0.6926
RAB21	4.1904
RAB4A	3.8017
RAD51C	0.955
RAD9A	1.1702
