Name_GeneSymbol	Value_LogDiffExp
AARS	0.733
ACAT2	0.5069
ACD	1.2409
ACLY	0.5516
ADAM10	0.7962
ADCK3	0.7232
ADGRG1	0.5397
ADH5	1.0204
AKAP8L	1.6369
AKR7A2	0.5671
ALDOA	0.6374
ANO10	3.1067
ARID5B	1.9108
ASCC3	0.7003
ATF6	1.2086
AURKA	0.5772
B4GAT1	0.7556
BACE2	0.7297
BDH1	0.8547
BIRC2	0.6098
BIRC5	0.5514
BLCAP	0.5259
BLMH	0.7577
BNIP3L	0.7788
BZW2	0.6792
CASC3	0.7539
CASP3	4.4691
CBR1	1.1232
CBR3	0.6247
CCNA2	1.2076
CCND1	0.7483
CCNF	0.6201
CD40	1.03
CDC20	0.7977
CDC25A	0.6739
CDCA4	0.6264
CDK4	1.1146
CEBPA	0.5256
CFLAR	3.12
CHEK1	1.0343
CHEK2	3.8735
CHMP6	0.5186
CLTC	1.5234
CNPY3	0.5993
COG4	0.9783
COPB2	0.5932
CREG1	0.6791
CSNK1A1	0.6209
CTNNAL1	0.6285
CYB561	0.5214
DCTD	0.8394
DDB2	0.5906
DDR1	0.5889
DENND2D	1.0041
DPH2	0.7818
DUSP22	0.9324
EBP	0.6972
EED	0.843
EGR1	0.9475
EIF4EBP1	0.9287
ELAVL1	0.9824
ENOPH1	0.6855
ENOSF1	0.6884
EPRS	0.8863
ETFB	0.911
FAH	0.9332
FAM57A	0.6262
FBXO11	3.068
FBXO7	0.8232
FOS	0.5507
FOSL1	0.7973
FZD1	1.3581
GHR	1.0241
GNPDA1	0.5872
GPER1	3.0041
GTF2E2	0.5352
HDAC2	1.0348
HK1	0.8223
HMOX1	0.9628
HN1L	1.2089
HPRT1	0.5479
HSD17B10	0.7283
HSPA8	0.8086
IARS2	0.9808
ICAM3	1.2196
ID2	0.9817
IKZF1	3.4115
KAT6B	0.6292
KCTD5	0.5899
KIAA0196	0.6395
KIF2C	0.7003
KIF5C	0.5197
LAGE3	0.9299
LAP3	0.6253
LGALS8	1.1062
LIG1	1.5938
LOXL1	0.8034
LYPLA1	0.5842
LYRM1	0.5705
MALT1	1.6725
MAN2B1	0.6311
MAP4K4	0.6715
MAP7	0.7082
MAPK13	0.5404
MAPK1IP1L	0.5417
MAPKAPK3	1.0069
MAST2	2.1116
MBTPS1	0.5
MCM3	1.08
ME2	0.6547
MEF2C	3.7013
METRN	7.0874
MLEC	0.8996
MRPL12	1.4706
MSH6	0.8705
MSRA	1.3023
MTERF3	0.5803
MTHFD2	0.5545
MUC1	0.8632
MYC	0.7548
MYCBP	0.9155
MYLK	0.7457
NCAPD2	0.9186
NGRN	0.9878
NPC1	0.6015
NPRL2	0.6142
NR2F6	0.7736
NR3C1	3.2299
NRAS	0.8049
NRIP1	0.7478
NUP85	0.5004
NUSAP1	0.6761
P4HA2	0.7429
PAF1	0.8055
PAICS	1.2488
PAK4	0.5899
PCBD1	0.8297
PCM1	0.7731
PDIA5	0.8642
PFKL	0.5185
PGAM1	1.1256
PGM1	1.0536
PIK3R3	0.7396
PIK3R4	1.0302
PIN1	1.0566
PIP4K2B	1.056
PLA2G15	0.5704
PLK1	1.0187
PNP	1.4791
POP4	1.0484
PPARG	0.8917
PRKCD	0.5662
PRKCH	0.7292
PROS1	1.9052
PRR7	1.1093
PRUNE	0.6974
PSIP1	0.5413
PSMD10	0.9943
PSME1	0.6102
PSRC1	0.6401
PTGS2	0.6075
PTK2	0.5106
PTPN12	0.5724
PUF60	0.8374
PYCR1	0.5722
RAB27A	0.5769
RAD9A	0.6533
RALB	1.3413
RB1	0.6536
REEP5	1.4474
RHOA	0.8605
RNPS1	1.0336
RPIA	0.9802
RPL39L	6.4175
RPS5	1.0536
RRP12	1.4254
RRP8	0.5648
RSU1	1.1963
RUVBL1	0.5458
SCCPDH	0.6134
SCYL3	0.8055
SDHB	0.5951
SENP6	0.7466
SIRT3	4.0825
SMARCD2	1.025
SNAP25	2.8023
SPP1	3.4357
SPTAN1	0.5138
SQSTM1	0.6128
STAMBP	0.6961
STAT5B	0.5802
STXBP2	0.6386
SYNGR3	0.7262
SYPL1	0.9562
TATDN2	0.7489
TCFL5	0.8224
TFDP1	0.5945
TGFBR2	3.5482
TIAM1	2.4949
TICAM1	0.5879
TIMELESS	0.6002
TIMM22	1.4579
TIPARP	0.8471
TLR4	0.6149
TM9SF3	0.9214
TMED10	0.7962
TMEM109	0.67
TMEM97	0.8065
TOMM70A	0.5189
TP53	0.7691
TPM1	0.556
TRAP1	0.5384
TSKU	0.8108
TSPAN3	0.5466
TXNRD1	0.6566
UBE2C	1.1621
USP1	0.6935
USP7	0.5032
VAT1	1.0317
VDAC1	0.6379
XBP1	1.0024
YKT6	0.6966
YME1L1	0.6989
ZDHHC6	0.9839
ZNF318	0.5179
