ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
672	BRCA1	-3.1882	8.0754e-6
10610	ST6GALNAC2	-2.5589	0
10559	SLC35A1	-3.4638	0
10513	APPBP2	-3.9746	0
291	SLC25A4	-1.9265	0
1759	DNM1	-2.6056	1e-4
8800	PEX11A	-2.1511	1e-4
23588	KLHDC2	-4.38	1e-4
55793	FAM63A	-2.2678	1e-4
10681	GNB5	-2.0124	1e-4
3930	LBR	-2.7991	3e-4
5777	PTPN6	-1.7551	5e-4
6195	RPS6KA1	-1.6083	5e-4
5607	MAP2K5	-2.3609	5e-4
5359	PLSCR1	-1.8294	6e-4
10058	ABCB6	-1.4304	7e-4
79716	NPEPL1	-4.1329	7e-4
11168	PSIP1	-2.8085	7e-4
5601	MAPK9	-3.081	7e-4
10898	CPSF4	-2.5916	8e-4
8318	CDC45	-4.4755	9e-4
9697	TRAM2	-1.2755	9e-4
2037	EPB41L2	-2.1006	9e-4
6676	SPAG4	-1.5234	9e-4
4016	LOXL1	-1.4692	0.0011
23244	PDS5A	-2.3316	0.0012
9988	DMTF1	-1.3241	0.0012
8726	EED	-2.2948	0.0013
5427	POLE2	-2.4906	0.0014
22796	COG2	-2.3883	0.0014
5092	PCBD1	-1.2305	0.0015
11284	PNKP	-1.343	0.0016
22905	EPN2	-1.3597	0.0017
5261	PHKG2	-1.4099	0.0017
7750	ZMYM2	-1.7198	0.0018
64429	ZDHHC6	-1.4962	0.0019
51071	DERA	-2.0585	0.002
10904	BLCAP	-1.1513	0.002
2146	EZH2	-1.6566	0.0021
79902	NUP85	-1.8748	0.0022
11182	SLC2A6	-1.1001	0.0026
4927	NUP88	-1.734	0.0028
8914	TIMELESS	-1.2221	0.003
10494	STK25	-2.1593	0.003
55746	NUP133	-1.3638	0.0031
4609	MYC	-1.0456	0.0031
56654	NPDC1	-1.7058	0.0032
23365	ARHGEF12	-1.529	0.0032
4582	MUC1	-1.4568	0.0033
22794	CASC3	-2.3374	0.0033
6908	TBP	-2.1315	0.0034
79850	FAM57A	-2.514	0.0034
4817	NIT1	-1.6949	0.0035
27095	TRAPPC3	-1.5794	0.0035
22809	ATF5	-1.4994	0.0038
949	SCARB1	-1.2485	0.0038
11031	RAB31	-1.009	0.0039
9276	COPB2	-1.4291	0.004
80758	PRR7	-1.6917	0.004
51422	PRKAG2	-1.5936	0.0042
9552	SPAG7	-2.956	0.0043
9143	SYNGR3	-1.8733	0.0043
5782	PTPN12	-1.2752	0.0043
1459	CSNK2A2	-1.3208	0.0047
22889	KIAA0907	-1.1706	0.0048
6810	STX4	-1.337	0.005
50813	COPS7A	-0.8901	0.0051
51005	AMDHD2	-1.4758	0.0051
1153	CIRBP	-2.3577	0.0051
26020	LRP10	-1.0803	0.0051
1277	COL1A1	-1.3206	0.0052
5106	PCK2	-0.8846	0.0057
3206	HOXA10	-1.2624	0.0059
6812	STXBP1	-1.212	0.0062
1643	DDB2	-2.2158	0.0066
2745	GLRX	-0.9824	0.0066
9926	LPGAT1	-1.5716	0.0067
664	BNIP3	-2.2173	0.0068
10038	PARP2	-1.6626	0.0069
9847	C2CD5	-4.4847	0.007
9641	IKBKE	-0.8715	0.0071
51097	SCCPDH	-1.0681	0.0071
23597	ACOT9	-2.1418	0.0073
10051	SMC4	-0.9264	0.0075
5257	PHKB	-0.9368	0.0076
1831	TSC22D3	-1.9383	0.0077
10797	MTHFD2	-1.2123	0.0087
23139	MAST2	-1.0795	0.0089
2356	FPGS	-1.3265	0.009
11230	PRAF2	-1.3522	0.0093
9761	MLEC	-1.4162	0.01
23647	ARFIP2	-1.1639	0.0108
1062	CENPE	-0.9263	0.0109
965	CD58	-1.0979	0.011
7319	UBE2A	-2.1118	0.0113
9289	ADGRG1	-0.8878	0.0122
8878	SQSTM1	-1.3588	0.0128
80746	TSEN2	-1.9436	0.0128
3895	KTN1	-1.063	0.0132
5909	RAP1GAP	-1.0975	0.0145
9805	SCRN1	-1.0173	0.0146
8050	PDHX	-3.1623	0.0147
256364	EML3	-1.1513	0.0148
23325	KIAA1033	-1.3095	0.0156
5423	POLB	-2.0964	0.016
7082	TJP1	-0.9232	0.0168
1514	CTSL	-1.3223	0.017
11157	LSM6	-0.9455	0.0173
66008	TRAK2	-1.2642	0.0182
2542	SLC37A4	-1.678	0.0182
25803	SPDEF	-1.4394	0.0195
8204	NRIP1	-1.7889	0.0212
8202	NCOA3	-0.9698	0.0219
5993	RFX5	-2.7238	0.0242
9270	ITGB1BP1	-1.3904	0.0246
7106	TSPAN4	-1.1086	0.0248
868	CBLB	-0.981	0.0251
200081	TXLNA	-1.005	0.0252
8678	BECN1	-1.2456	0.026
3551	IKBKB	-0.9167	0.0265
2582	GALE	-2.5492	0.0282
1534	CYB561	-1.8243	0.034
9924	PAN2	-1.6978	0.0374
55847	CISD1	-0.9197	0.0382
23038	WDTC1	-0.9644	0.039
5300	PIN1	-2.6707	0.0392
84617	TUBB6	-0.8915	0.0392
2064	ERBB2	-2.0403	0.04
5111	PCNA	-0.9102	0.04
3611	ILK	-1.363	0.0407
533	ATP6V0B	-1.2874	0.0421
10013	HDAC6	-0.9354	0.0429
79961	DENND2D	-1.8492	0.0478
6919	TCEA2	-0.9571	0.0488
7168	TPM1	-1.7719	0.0498
55111	PLEKHJ1	-1.5702	0.0529
9637	FEZ2	-1.1371	0.0574
51203	NUSAP1	-2.2848	0.0603
3482	IGF2R	-0.9378	0.0612
7982	ST7	-0.9356	0.0641
8440	NCK2	-0.8918	0.0642
4616	GADD45B	-0.9507	0.0651
6772	STAT1	-0.8938	0.0652
10362	HMG20B	-2.4997	0.0695
9170	LPAR2	-1.1442	0.0715
26520	TIMM9	-2.1608	0.0774
994	CDC25B	-2.6208	0.0794
1786	DNMT1	-1.8325	0.0809
2063	NR2F6	-1.6508	0.0809
29103	DNAJC15	-2.399	0.0817
51466	EVL	-1.0199	0.0828
1399	CRKL	-0.8651	0.0855
207	AKT1	-1.4035	0.0896
10493	VAT1	-0.9223	0.0943
57761	TRIB3	-2.2814	0.0946
5331	PLCB3	-1.0833	0.098
10329	TMEM5	-1.123	0.1012
2065	ERBB3	-1.1216	0.1027
2896	GRN	-0.8976	0.133
25839	COG4	-1.003	0.1362
63933	MCUR1	-0.9849	0.1464
55699	IARS2	-1.9815	0.1565
10434	LYPLA1	-1.8682	0.1903
10732	TCFL5	-0.9047	0.194
5982	RFC2	-1.8382	0.1957
102	ADAM10	-1.9347	0.1968
8804	CREG1	-0.9292	0.1995
9531	BAG3	-2.3342	0.2056
6050	RNH1	-1.3668	0.206
9455	HOMER2	-1.3052	0.2183
2954	GSTZ1	-1.8515	0.2306
5096	PCCB	-1.5715	0.2512
55748	CNDP2	-1.5317	0.2795
55148	UBR7	-1.0626	0.2861
6275	S100A4	-0.9623	0.2891
1738	DLD	-1.4089	0.3266
4931	NVL	-0.9873	0.3292
51116	MRPS2	-1.4851	0.3473
2886	GRB7	-0.8756	0.3486
6697	SPR	-1.2819	0.3686
27242	TNFRSF21	-1.145	0.3767
831	CAST	-1.2951	0.3814
58478	ENOPH1	-1.2107	0.4169
5438	POLR2I	-1.0997	0.4543
80212	CCDC92	-0.8701	0.4791
22827	PUF60	-0.9161	0.5363
