Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
SPDEF	-3.4792869318675947	7.862610789740674e-13
PRR15L	-3.106519512183602	3.2339177660432277e-7
SOX2	-2.6973401036325546	1.6178096363520534e-7
FGFR4	-2.6820914909633884	2.7279010543271695e-9
PIK3R3	-2.5719303458305576	5.675642473606243e-4
FGFR2	-2.4260679200803486	4.580398843400683e-8
PAK6	-2.3847710677326694	0.003963473917947542
B3GNT6	-2.326336965153297	0.20912017431801025
CORO1A	-2.238042011495045	8.945994044784356e-7
CCND3	-2.1369829393689477	1.7437737185662522e-7
HSPA1A	-2.1359768788012077	4.165556946544671e-9
VAV3	-2.0281335122692203	6.660064368362856e-10
KIF20A	-1.8075286463076328	5.06126384476084e-13
SLC27A3	-1.777175644035972	2.9969487252039413e-5
ACAT2	-1.7199332025565803	1.542858378303223e-14
ORC1	-1.7181143445752607	3.710556121073123e-11
E2F2	-1.7085104643871825	1.111633877751676e-6
EXOSC4	-1.6840203311315236	2.2765893566579507e-10
CCNE2	-1.6556903175521112	0.0023896018213028477
EBP	-1.6379407369014458	6.186245662610062e-12
NT5DC2	-1.6177524158739303	3.2961393382523765e-7
CDC45	-1.5873976016626745	3.511111582287836e-6
MEF2C	-1.5804517660688984	0.25403113146571027
KIT	-1.5787215255140274	0.4724673970276454
SUV39H1	-1.5731461402780662	3.9904937940963755e-9
CDC25A	-1.5578636482388282	3.191005094825273e-9
LIG1	-1.5421107108139664	5.268530429435314e-12
MYBL2	-1.5300468848110798	1.787972645330008e-7
MCM3	-1.5227042049132422	7.744163597869592e-11
PCNA	-1.5189524902757983	4.824385430952066e-12
TERT	-1.4734015048835083	1.0472033564234142e-4
RAP1GAP	-1.4085057946566584	3.325788499801614e-8
HMGCS1	-1.3915093370438165	9.227893329851947e-7
S100A4	-1.3642796653713827	1.6069366239539666e-6
CCNF	-1.3558779888212693	3.220792539741643e-10
BIRC5	-1.3456288797325902	1.4741806389761468e-9
PLK1	-1.338487927996805	2.8804697545929423e-10
TBX2	-1.3354146507793325	0.005095674926501548
HLA-DMA	-1.334298271837371	1.310963351694545e-5
SCAND1	-1.3222239209990045	4.8097970396693905e-5
FDFT1	-1.2702701700621246	1.4842017139682766e-9
TMEM97	-1.2568862404024161	8.505401159422475e-13
EZH2	-1.2472292877731388	2.4321527626562584e-6
GMNN	-1.2459942560136401	1.004075269160963e-10
METRN	-1.2413081489935736	1.286270426938517e-4
CRELD2	-1.2406521304604001	4.0840879302130994e-8
WFS1	-1.2378449430271363	2.244470936818503e-6
CBR1	-1.2368571250097988	1.0836178130453368e-7
TIMELESS	-1.210863399577485	8.32114716917382e-11
TIAM1	-1.201020396363197	0.0023026488972813725
SPR	-1.1816879184224538	9.224373971319276e-10
HSPA8	-1.165782739331835	1.6429222959341124e-8
RFC5	-1.161491096445626	1.5101348888285492e-7
STAP2	-1.1614191386957944	0.3936721790715958
ADI1	-1.1613841927070294	7.865381990173776e-6
AMDHD2	-1.1558704190645854	1.2088446723348472e-6
BMP4	-1.1545443209794015	1.986482097733393e-8
MIF	-1.149414145072365	7.181382782810056e-5
AURKA	-1.1491730856495412	4.198113484399682e-7
RAD9A	-1.133682246704828	2.090443368164106e-8
RNPS1	-1.13133270843499	9.264832916631611e-9
CD320	-1.128209323955849	2.240285066417705e-4
DNMT1	-1.1268723343864744	6.783382197857037e-8
HIST1H2BK	-1.1230883405272383	1.6509396813415027e-4
CDC20	-1.1229947615544804	2.874277695720556e-7
CCNB1	-1.1209499847965765	4.845752811665884e-11
PIN1	-1.1176780901659922	7.565250774006938e-5
GRWD1	-1.1080814164309507	1.0172697841113471e-7
CEBPD	-1.1074804211423435	6.415252653487071e-4
CCNA2	-1.1018592693634064	3.025681424181796e-8
NR2F6	-1.1018311578840367	3.15272059642603e-8
NCAPD2	-1.096833651233311	8.25041043163742e-11
PGAM1	-1.0959226616813158	2.9168209956820165e-5
AURKB	-1.0844071781681668	1.5140126996180535e-6
LAGE3	-1.071524354902635	4.038669371149707e-6
NOSIP	-1.0695718406067027	1.1026391992580551e-7
RRS1	-1.055545752340347	1.9232252292513542e-9
BAG3	-1.0491346657812983	1.7371793307869807e-8
NSDHL	-1.0398997086378745	5.65198020604178e-9
HSPB1	-1.0277819812802529	2.1360947407971907e-5
CLTB	-1.0252479688674896	7.863123988568123e-9
PHKG2	-1.021762414631617	3.3136128706974836e-5
PRSS23	-1.0216523057701974	2.1977714553855238e-7
FKBP4	-1.0174615984849864	3.5679988219593296e-5
PUF60	-1.0154413428047169	9.4830735772556e-8
MPC2	-1.0073553536817685	8.372519200926304e-4
