signatureid	compound	similarity
LINCSCP_244931	114798-26-4	1
LINCSCP_244777	Luteolin	0.5339
LINCSCP_37318	MLS000778276	0.5301
LINCSCP_244788	Phenylbutazone	0.5231
LINCSCP_34583	Diphenylpyraline	0.523
LINCSCP_244903	Phthalylsulfathiazole	0.5201
LINCSCP_244938	Sildenafil	0.5024
LINCSCP_37846	Trichostatin A, Streptomyces Sp.	0.4923
LINCSCP_253838	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.4808
LINCSCP_34621	Roxatidine Acetate	0.4789
LINCSCP_31575	MLS002473428	0.4698
LINCSCP_34610	AC1O7GPT	0.4684
LINCSCP_244300	Erlotinib	0.467
LINCSCP_252773	SA-244358	0.4644
LINCSCP_133556	Osimertinib	0.4604
LINCSCP_34623	AC1OFCIA	0.4556
LINCSCP_37594	SA-1937516	0.4538
LINCSCP_134164	MLS006011051	0.4532
LINCSCP_250365	Entinostat	0.4441
LINCSCP_31679	MLS001065874	0.4426
LINCSCP_37957	179324-69-7	0.4418
LINCSCP_34595	Sulfapyridine	0.4402
LINCSCP_37233	SA-1459031	0.4398
LINCSCP_252734	Mebendazole	0.4392
LINCSCP_34618	Leflunomide	0.437
LINCSCP_239510	STK199030	0.4346
LINCSCP_253452	Vitinoin	0.4326
LINCSCP_244232	Tolazamide	0.4322
LINCSCP_239471	BRD-K50368246	0.4321
LINCSCP_133534	761437-28-9	0.431
LINCSCP_34563	Lamivudine	0.4306
LINCSCP_31835	AC1MG7IW	0.4299
LINCSCP_37420	Ingenol 3,20-dibenzoate	0.4292
LINCSCP_37930	CHEMBL2360506	0.4273
LINCSCP_37291	SA-424828	0.4272
LINCSCP_244283	ZINC3830838	0.4233
LINCSCP_133783	STK219801	0.4233
LINCSCP_67551	CGS-15943	0.4209
LINCSCP_133881	Resveratrol	0.4173
LINCSCP_244873	Alista	0.4137
LINCSCP_33461	Aminogenistein	0.4132
LINCSCP_31807	FK-506	0.4119
LINCSCP_133574	OTSSP167	0.4069
LINCSCP_34346	Miconazole	0.4063
LINCSCP_244771	Parbendazole	0.4055
LINCSCP_243482	BRD-K46503544-001-01-5	0.4045
LINCSCP_34603	Trioxsalen	0.4014
LINCSCP_238939	Tropisetron HCl	0.4011
