signatureid	compound	similarity
LINCSCP_200896	CHEMBL3400875	-0.8923
LINCSCP_34352	Clofilium	-0.8609
LINCSCP_3565	BRD-K37650321	-0.8602
LINCSCP_22313	KM01366	-0.8531
LINCSCP_122707	AT13387	-0.8519
LINCSCP_34564	GNF-PF-2808	-0.8488
LINCSCP_27792	BRD-K11359987	-0.8417
LINCSCP_46245	ST056792	-0.8395
LINCSCP_38211	SA-102042	-0.8363
LINCSCP_1451	BRD-U88878891	-0.8302
LINCSCP_48807	BRD-K63157607	-0.826
LINCSCP_18454	Aloisine A	-0.819
LINCSCP_46159	Tropisetron HCl	-0.813
LINCSCP_27995	CHEMBL3185581	-0.813
LINCSCP_3581	BRD-K48222931	-0.8127
LINCSCP_1402	VU0365121-1	-0.8105
LINCSCP_48195	CHEMBL3187000	-0.8104
LINCSCP_192611	Talampicillin	-0.8086
LINCSCP_46175	Benactyzine	-0.8058
LINCSCP_49178	BRD-K76758536	-0.8043
LINCSCP_48854	BRD-K96194602	-0.8036
LINCSCP_46057	CID 91522200	-0.8034
LINCSCP_48210	BRD-K82637111	-0.8021
LINCSCP_200915	BRD-K21374126	-0.7978
LINCSCP_252274	SA-96835	-0.7977
LINCSCP_35559	CHEMBL2381524	-0.7943
LINCSCP_34682	Aripiprazole	-0.7905
LINCSCP_1396	CHEMBL593506	-0.7884
LINCSCP_21969	CHEMBL3605602	-0.7866
LINCSCP_22074	MLS002548989	-0.7856
LINCSCP_168883	Hydroflumethiazide	-0.7854
LINCSCP_1722	CID 46937231	-0.785
LINCSCP_38222	BRD-K65465954	-0.7833
LINCSCP_5799	Vinorelbine	-0.7822
LINCSCP_21801	CHEMBL3188763	-0.7821
LINCSCP_34584	DSSTOX_CID_25343	-0.7817
LINCSCP_3628	BRD-K79657514	-0.7792
LINCSCP_48180	BRD-K26755359	-0.777
LINCSCP_2188	AC1MTJVV	-0.7763
LINCSCP_18163	ST50411348	-0.7747
LINCSCP_27285	Ascorbic-acid	-0.7731
LINCSCP_7567	Isorotenone	-0.773
