similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	172	BRD-K66198023-237-01-9	LSM-5743	AGTR1	10uM	6h	LINCSCP_5887	A549
-0.6467	9.5423e-22	172	BRD-K16257790	LSM-38126	NA	10uM	24h	LINCSCP_65231	VCAP
0.6453	1.2283e-21	172	IC 261	LSM-42870	NA	0.5uM	24h	LINCSCP_37638	MCF7
0.6315	1.58e-20	172	BRD-K70901996	LSM-41133	NA	5uM	24h	LINCSCP_8186	A549
0.6295	2.2495e-20	172	BRD-K72766058	LSM-7804	NA	10uM	6h	LINCSCP_279149	PC3
0.6275	3.2236e-20	172	Ipratropium	LSM-1497	CHRM1|CHRM2|CHRM3|CHRM4	10uM	24h	LINCSCP_4142	A549
0.6176	1.8119e-19	172	BRD-K41430135	LSM-10945	NA	5uM	24h	LINCSCP_8625	A549
0.6117	4.9393e-19	172	BRD-K99515159	LSM-14539	NA	5uM	6h	LINCSCP_61182	VCAP
0.611	5.5754e-19	172	Anastrozole	LSM-5631	CYP19A1	0.04uM	24h	LINCSCP_103463	HELA
0.5984	4.3765e-18	172	Mianserin	LSM-1374	ADRA1A|ADRA1B|ADRA1D|DRD2|HRH1|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7	10uM	6h	LINCSCP_7116	A549
0.5916	1.2845e-17	172	BRD-K87010644	LSM-13767	NA	5uM	24h	LINCSCP_34967	MCF7
0.5887	1.9963e-17	172	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	10uM	6h	LINCSCP_50674	PL21
0.584	4.1357e-17	172	NSC643180	LSM-42839	NA	10uM	6h	LINCSCP_5208	A549
0.5838	4.2523e-17	172	Sotrastaurin	LSM-42761	PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCH|PRKCI|PRKCQ|PRKCZ|PRKD1|PRKD3	10uM	24h	LINCSCP_89812	HA1E
-0.5836	4.4261e-17	172	(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one	LSM-43089	NA	20uM	6h	LINCSCP_12658	CORL23
