similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	170	Azithromycin	LSM-5821	NA	10uM	6h	LINCSCP_5547	A549
0.6363	1.11e-20	170	Brefeldin A	LSM-42812	NA	0.1uM	6h	LINCSCP_54715	T3M10
0.6079	1.48e-18	170	NU1025	LSM-4643	PARP1	10uM	6h	LINCSCP_10383	A673
0.5926	1.7033e-17	170	Fcodpguefhccia-Uhfffaoysa-N	LSM-42689	CASP3	10uM	6h	LINCSCP_10552	AGS
0.5918	1.9352e-17	170	BRD-K51556300-001-01-9	LSM-40116	NA	10uM	6h	LINCSCP_7978	A549
0.5869	4.0659e-17	170	MLS002264476	LSM-2977	NA	10uM	24h	LINCSCP_1400	A375
-0.5811	9.7379e-17	170	SA-424763	LSM-40551	NA	5uM	24h	LINCSCP_8288	A549
0.5728	3.2817e-16	170	BRD-K21576808	LSM-38440	NA	5uM	24h	LINCSCP_231705	HT29
0.561	1.7611e-15	170	Niclosamide	LSM-2787	STAT3	0.5uM	24h	LINCSCP_35982	MCF7
-0.5601	2.0069e-15	170	Tanespimycin	LSM-43238	HSP90AA1|HSP90AB1	0.5uM	6h	LINCSCP_13584	H1299
0.5541	4.5527e-15	170	SA-1457415	LSM-40938	NA	3uM	6h	LINCSCP_37360	MCF7
0.5525	5.6498e-15	170	BMS-345541	LSM-1028	IKBKB	0.04uM	3h	LINCSCP_131549	MCF10A
-0.5478	1.0628e-14	170	Resveratrol	LSM-42917	PTGS1|PTGS2|SIRT1	10uM	6h	LINCSCP_53613	SNGM
0.5433	1.9452e-14	170	Tosedostat	LSM-6286	ANPEP|C9orf3|DNPEP|ENPEP|ERAP1|ERAP2|LAP3|LNPEP|LVRN|METAP1|METAP1D|METAP2|NPEPL1|NPEPPS|RNPEP|RNPEPL1|XPNPEP1|XPNPEP2|XPNPEP3	80uM	6h	LINCSCP_39826	MDST8
0.5429	2.0327e-14	170	DG-041	LSM-43279	PTGER3	40uM	6h	LINCSCP_10373	A673
0.5427	2.09e-14	170	PF750	LSM-6277	FAAH	80uM	6h	LINCSCP_10436	A673
