signatureid	compound	similarity
LINCSCP_126358	114798-26-4	1
LINCSCP_95296	Cilostazol	0.6999
LINCSCP_160078	Palovarotene	0.6576
LINCSCP_104990	Trimethoprim	0.6214
LINCSCP_121558	376348-65-1, Uk-427857, uk427857	0.5915
LINCSCP_123841	SDZ-201106	0.5863
LINCSCP_142791	SPECTRUM1505012	0.5862
LINCSCP_119876	Castanospermine	0.5834
LINCSCP_122758	Ubenimex	0.579
LINCSCP_93044	PSI-7977	0.5757
LINCSCP_122950	Triclosan	0.5718
LINCSCP_92787	STOCK1N-09285	0.5706
LINCSCP_121722	Voriconazole	0.5698
LINCSCP_139694	Aminolevulinic acid	0.5694
LINCSCP_138010	Alaproclate	0.5654
LINCSCP_76656	Curcumin	0.5634
LINCSCP_92928	Nepafenac	0.5591
LINCSCP_177928	KUC104218	0.5589
LINCSCP_120828	AZD4547	0.5518
LINCSCP_93028	Nicotine	0.5437
LINCSCP_173703	Ercalcitriol	0.5435
LINCSCP_155634	Ketotifen	0.5417
LINCSCP_76664	AS-605240	0.5408
LINCSCP_202856	Zileuton	0.5394
LINCSCP_92616	BRD-K00248354	0.5388
LINCSCP_120896	chlormadinone-acetate	0.5381
LINCSCP_121800	Bopindolol  malonate	0.5364
LINCSCP_202848	Nicardipine	0.5353
LINCSCP_97557	Diazoxide	0.53
LINCSCP_120585	Andarine	0.5295
LINCSCP_139714	Mebendazole	0.5264
LINCSCP_49317	BRD-K54343811	0.5227
LINCSCP_108937	GDC-0152	0.5221
LINCSCP_121788	Moclobemide	0.522
LINCSCP_74799	CPI-613	0.5206
LINCSCP_155236	Temoporfin	0.5203
LINCSCP_124219	Dipraglurant	0.5173
LINCSCP_138044	Rilmenidine	0.5155
LINCSCP_92773	Meisoindigo	0.5152
LINCSCP_74817	Minoxidil	0.5143
LINCSCP_75355	Paroxetine	0.5125
LINCSCP_111132	Bretazenil	0.5106
LINCSCP_122441	(E)-5-((4-((2-Carboxyethyl)carbamoyl)phenyl)diazenyl)-2-hydroxybenzoic acid	0.5105
LINCSCP_41811	5-(6-Aminopurin-9-yl)-2-methyltetrahydrofuran-3-ol	0.5101
LINCSCP_171508	RASAGILINE	0.5096
LINCSCP_128416	OSI-930	0.5095
LINCSCP_138023	Swainsonine	0.5095
LINCSCP_103553	Sulfadoxine	0.5085
LINCSCP_70523	Dasatinib	0.5052
LINCSCP_97687	Rizatriptan	0.5043
LINCSCP_125242	Loratadine	0.5023
LINCSCP_161499	Telmisartan	0.5013
LINCSCP_121817	Labetalol	0.5002
LINCSCP_126353	Apomorphine	0.5001
LINCSCP_121592	Nebivolol	0.498
LINCSCP_75470	PK-11195	0.4978
LINCSCP_92645	YM 976	0.4974
LINCSCP_116519	Sorafenib	0.4966
LINCSCP_169613	TG 100801	0.4955
LINCSCP_137898	Rimonabant	0.4954
LINCSCP_85919	PF-562271	0.4947
LINCSCP_149382	SCHEMBL15556278	0.4946
LINCSCP_169797	Berberine	0.494
LINCSCP_106737	Etoricoxib	0.494
LINCSCP_126385	STK-674938	0.492
LINCSCP_231739	BRD-K30282337	0.4917
LINCSCP_155452	BRD-A36275421	0.4909
LINCSCP_129982	THZ-2-98-01	0.4909
LINCSCP_125303	Candesartan	0.489
LINCSCP_152770	Josamycin	0.488
LINCSCP_136625	Meptazinol	0.4874
LINCSCP_170910	LY451395	0.4873
LINCSCP_143198	Isradipine	0.4871
LINCSCP_137995	R428	0.4856
LINCSCP_74658	Luteolin	0.4853
LINCSCP_174142	Cyclosporin A	0.4852
LINCSCP_80730	TEMAZEPAM	0.4833
LINCSCP_122062	Amoxapine	0.4832
LINCSCP_108870	Zafirlukast	0.4827
LINCSCP_74455	Altrenogest	0.4824
LINCSCP_77203	benproperine	0.4817
LINCSCP_143072	Lonidamine	0.4815
LINCSCP_93892	Cholic acid	0.4812
LINCSCP_124996	Inamrinone	0.4805
LINCSCP_122974	SCH-28080	0.4805
LINCSCP_123475	(Z) Fluvoxamine	0.48
LINCSCP_123495	Vortioxetine (Lu AA21004) HBr	0.4796
LINCSCP_74248	amisulpride	0.4783
LINCSCP_121569	Ciprofloxacin	0.4776
LINCSCP_74403	Vardenafil	0.4776
LINCSCP_143185	Lomitapide	0.4761
LINCSCP_130453	Tozasertib	0.476
LINCSCP_108946	Zosuquidar	0.4733
LINCSCP_137005	(-)-Tramadol	0.4721
LINCSCP_163686	Linifanib	0.4712
LINCSCP_171585	Voglibose	0.47
LINCSCP_137844	Cisapride	0.4691
LINCSCP_92674	Troglitazone	0.4687
LINCSCP_124794	Telatinib	0.4672
LINCSCP_92955	AGI-6780	0.4671
LINCSCP_137870	Pentamidine	0.4671
LINCSCP_77232	Raloxifene	0.4653
LINCSCP_123408	Tacedinaline	0.4651
LINCSCP_139744	CIANIDANOL	0.4639
LINCSCP_138016	Emedastine	0.4639
LINCSCP_95410	AVN-944	0.4636
LINCSCP_74049	Mozavaptan	0.4631
LINCSCP_76583	Lorcaserin HCl	0.463
LINCSCP_116402	SB590885	0.4625
LINCSCP_97399	Rimcazole	0.4622
LINCSCP_168764	10-DEBC	0.4612
LINCSCP_94958	Manumycin-A	0.4602
LINCSCP_121703	Nafamostat Mesylate	0.46
LINCSCP_121838	Seliciclib	0.4599
LINCSCP_161472	HC-030031	0.4599
LINCSCP_76515	Tivozanib	0.4595
LINCSCP_134729	PCA-4248	0.4592
LINCSCP_73092	ITRACONAZOLE HYDROCHLORIDE	0.4584
LINCSCP_116281	SCHEMBL570779	0.4571
LINCSCP_121797	Esmolol	0.4565
LINCSCP_84805	CHEMBL2132289	0.4562
LINCSCP_119924	brivanib	0.4561
LINCSCP_164153	TORIN1	0.4548
LINCSCP_106695	K-115	0.4546
LINCSCP_92934	Ixabepilone	0.4544
LINCSCP_123634	OTSSP167	0.454
LINCSCP_142122	Etizolam	0.4522
LINCSCP_92002	Enoxolone	0.4518
LINCSCP_41086	BRD-K21374126	0.4515
LINCSCP_168741	CHEMBL179288	0.4511
LINCSCP_79406	Nicergoline	0.4508
LINCSCP_139672	Pentoxifylline	0.4504
LINCSCP_74371	Doxazosin	0.4498
LINCSCP_168507	AMG 837 (calcium hydrate)	0.4474
LINCSCP_74647	LY2334737	0.4471
LINCSCP_121860	omeprazole	0.447
LINCSCP_140338	Prazosin	0.4468
LINCSCP_122035	Diphenidol	0.4454
LINCSCP_137736	Tipiracil (hydrochloride)	0.4449
LINCSCP_102952	LY2801653	0.4439
LINCSCP_141886	MLN-8054	0.4437
LINCSCP_172579	BRD-K00663349	0.4436
LINCSCP_136318	SPECTRUM_001048	0.4436
LINCSCP_116151	Neratinib	0.4432
LINCSCP_108979	Glycopyrrolate	0.4431
LINCSCP_173490	Nemonapride	0.443
LINCSCP_174453	Pinaverium bromide	0.4425
LINCSCP_123365	HYDROXYUREA	0.441
LINCSCP_155406	Amodiaquine	0.4409
LINCSCP_125999	Escitalopram	0.4404
LINCSCP_168861	GSK-1070916	0.4393
LINCSCP_125565	alizapride	0.4385
LINCSCP_155695	Acifran	0.4379
LINCSCP_123169	Oxybenzone	0.4373
LINCSCP_169639	Pomalidomide	0.4373
LINCSCP_160585	Elesclomol	0.4367
LINCSCP_118987	Dolutegravir (GSK1349572)	0.4362
LINCSCP_160421	181144-66-1	0.4352
LINCSCP_84610	GSK 1059615	0.4349
LINCSCP_161039	Naftifine	0.4347
LINCSCP_56075	Lamotrigine	0.4337
LINCSCP_69426	MK-2206	0.433
LINCSCP_113647	Y-39983	0.43120000000000003
LINCSCP_160589	SKF-83959	0.43120000000000003
LINCSCP_161004	Atenolol	0.4309
LINCSCP_170880	127408-30-4	0.4305
LINCSCP_142183	Erlotinib	0.4304
LINCSCP_109933	Etravirine (TMC125)	0.4297
LINCSCP_108819	Falnidamol	0.4297
LINCSCP_92595	EXALAMIDE	0.4294
LINCSCP_139757	Propentofylline	0.4291
LINCSCP_92898	SPECTRUM_001092	0.4288
LINCSCP_173936	PF-03814735	0.4286
LINCSCP_172697	Linezolid	0.4283
LINCSCP_130460	AKT Inhibitor VIII	0.428
LINCSCP_147143	Aurora A Inhibitor I	0.4279
LINCSCP_123830	Ethacrynic acid	0.4277
LINCSCP_142936	SU14813	0.4276
LINCSCP_169751	Desoxypeganine	0.4276
LINCSCP_103217	Diphenylpyraline	0.4275
