signatureid	compound	similarity
LINCSCP_127150	Chloroquine	1
LINCSCP_111147	Netupitant	0.6895
LINCSCP_162063	Trimebutine	0.6713
LINCSCP_54812	RG 108	0.6576
LINCSCP_176178	PF-4136309	0.6462
LINCSCP_111099	Itopride	0.6353
LINCSCP_145877	SCHEMBL1564574	0.6148
LINCSCP_118454	PROTIRELIN	0.6119
LINCSCP_110649	Amiloride	0.5831
LINCSCP_300476	BRD-K26929400	0.5779
LINCSCP_117125	FR-180204	0.5599
LINCSCP_110945	Hesperidin	0.5492
LINCSCP_3871	Benzohydroxamate	0.5392
LINCSCP_99204	Probenecid	0.5381
LINCSCP_167397	Trimipramine	0.526
LINCSCP_175694	Taltirelin	0.5211
LINCSCP_106281	Dacomitinib	0.5158
LINCSCP_167412	MK-0752	0.5051
LINCSCP_99318	Dihydroergocristine	0.5021
LINCSCP_119355	Balicatib	0.5017
LINCSCP_110868	Gibberellin A3	0.499
LINCSCP_11543	IN1152	0.4874
LINCSCP_127330	Apremilast (CC-10004)	0.4873
LINCSCP_152375	869288-64-2	0.487
LINCSCP_259290	BRD-K56130969	0.4862
LINCSCP_50755	M3M3FBS	0.4825
LINCSCP_127968	Quercetin	0.4743
LINCSCP_71755	Ivabradine HCl	0.472
LINCSCP_153749	Oprozomib (ONX 0912)	0.47
LINCSCP_161732	SPECTRUM_001579	0.4685
LINCSCP_162076	Oglemilast	0.4661
LINCSCP_143080	MLN 2238	0.4659
LINCSCP_76166	RASAGILINE	0.4659
LINCSCP_127794	Suvorexant (MK-4305)	0.4593
LINCSCP_54777	UK 356618	0.4541
LINCSCP_111843	Imatinib	0.4525
LINCSCP_162320	AZD8931 (Sapitinib)	0.4512
LINCSCP_53236	Resveratrol	0.4501
LINCSCP_99349	Vitamin B12	0.4461
LINCSCP_171319	Deoxycholic acid	0.446
LINCSCP_9712	Scriptaid	0.4427
LINCSCP_175671	Zaleplon	0.4404
LINCSCP_116083	EX-8678	0.4394
LINCSCP_10557	Isoliquiritigenin	0.4393
LINCSCP_138894	CLONAZEPAM	0.4291
LINCSCP_201748	RO-281675	0.4291
LINCSCP_44216	Arvanil	0.428
LINCSCP_80571	NIKETHAMIDE	0.4269
LINCSCP_110948	Tamoxifen	0.4262
LINCSCP_166516	INOSINE	0.4239
LINCSCP_162200	NKP608	0.4226
LINCSCP_162245	Pyrilamine	0.4219
LINCSCP_141506	Ricolinostat	0.4197
LINCSCP_161882	BAYK 8644	0.4194
LINCSCP_52563	Pyrazolanthrone	0.4169
LINCSCP_176236	Etanidazole	0.4165
LINCSCP_288760	KUC107191N	0.4163
LINCSCP_18467	Racecadotril	0.4156
LINCSCP_25255	Kavain	0.4149
LINCSCP_26173	BRD-U88878891	0.4144
LINCSCP_98458	MK-0974	0.4136
LINCSCP_175921	CANAGLIFLOZIN	0.4105
LINCSCP_69059	CHEMBL1083527	0.4102
LINCSCP_69192	PIK-93	0.408
LINCSCP_65628	BRD-K35210537	0.4079
LINCSCP_40050	MLS000709026	0.4054
LINCSCP_127589	SPIRONOLACTONE	0.3993
LINCSCP_80031	Indacaterol Maleate	0.3992
LINCSCP_111079	IPRATROPIUM BROMIDE	0.399
LINCSCP_98787	PH-797804	0.3987
LINCSCP_99272	Pirfenidone	0.3966
LINCSCP_145021	PF431396	0.3948
LINCSCP_135915	Ergothioneine	0.3936
LINCSCP_7167	Kenpaullone	0.3931
LINCSCP_168081	Iniparib	0.3914
LINCSCP_13541	SCHEMBL14379041	0.3891
LINCSCP_119043	Mianserin	0.3873
LINCSCP_283213	BDBM50127227	0.3868
LINCSCP_16959	Erbstatin Analog	0.3863
LINCSCP_164534	Vandetanib	0.3852
LINCSCP_62460	BRD-K51368089	0.385
LINCSCP_237325	KUC103670	0.3843
LINCSCP_34015	CHEMBL2136858	0.3827
LINCSCP_3875	Broad-Sai-424	0.3819
LINCSCP_1161	MLS-0390843.0001	0.3817
LINCSCP_282968	MLS002699429	0.38
LINCSCP_21052	Curcumin	0.3784
LINCSCP_227486	Epirizole	0.3784
LINCSCP_5113	MLS002703118	0.3779
LINCSCP_164563	GSK-461364	0.3777
LINCSCP_218217	TP14	0.3745
LINCSCP_147262	CC-401	0.3741
LINCSCP_162266	Ranolazine	0.3734
LINCSCP_118431	PRX-08066 Maleic acid	0.3731
LINCSCP_99347	Gestrinone	0.3723
LINCSCP_105272	Amoxapine	0.3716
LINCSCP_46402	ACON1_002294	0.3707
LINCSCP_266746	Tribenoside	0.3701
LINCSCP_211122	Valdecoxib	0.3682
LINCSCP_111391	SU 11274	0.367
LINCSCP_50556	RS-23597-190	0.3659
LINCSCP_97292	Azelastine	0.3645
LINCSCP_87102	CX-5461	0.3644
LINCSCP_110977	Dihydrosphingosine	0.3644
LINCSCP_143100	Bavisant (dihydrochloride hydrate)	0.3641
LINCSCP_113165	Linifanib	0.3635
LINCSCP_127774	Ribavirin	0.3629
LINCSCP_137818	Abexinostat	0.3616
LINCSCP_163172	NU-7441	0.3606
LINCSCP_33941	CHEMBL2140612	0.3584
LINCSCP_10737	MLS000594029	0.3579
LINCSCP_114854	C21H27N7O3	0.3577
LINCSCP_144464	Mycophenolic acid	0.3576
LINCSCP_10946	BRN 1088760	0.3576
LINCSCP_167600	Procaine	0.3574
LINCSCP_152246	MLN-8054	0.3571
LINCSCP_33953	CHEMBL2135524	0.357
LINCSCP_34013	CHEMBL2130683	0.3568
LINCSCP_138269	Rilpivirine	0.3562
LINCSCP_71644	ARTESUNATE	0.356
LINCSCP_46100	AM404	0.355
LINCSCP_4023	Raloxifene	0.3548
LINCSCP_167370	Dolutegravir (GSK1349572)	0.3546
LINCSCP_79954	AVL-292	0.3544
LINCSCP_164347	PCI-32765	0.3539
LINCSCP_136642	Amineptine	0.3534
LINCSCP_109133	Sertindole	0.3533
LINCSCP_151452	rifampicin	0.3528
