signatureid	compound	similarity
LINCSCP_27073	Lasalocid	0.6282
LINCSCP_27158	Nortriptyline	0.6112
LINCSCP_27092	RS-39604	0.6037
LINCSCP_44041	1446-61-3	0.6007
LINCSCP_61030	CHEMBL3184089	0.6005
LINCSCP_69662	rifampicin	0.5916
LINCSCP_116855	CHEMBL1673039	0.5906
LINCSCP_173219	Dehydroepiandrosterone (DHEA)	0.5894
LINCSCP_175880	Thiothixene	0.5854
LINCSCP_620	Pimozide	0.5852
LINCSCP_172121	Varlitinib	0.5851
LINCSCP_25719	KU0060648	0.5846
LINCSCP_611	Thioridazine	0.5792
LINCSCP_18	Triflupromazine	0.5782
LINCSCP_176329	Dihydroergocristine	0.5764
LINCSCP_44730	E6 Berbamine	0.5756
LINCSCP_176125	Tamoxifen	0.575
LINCSCP_44000	Mibefradil	0.5715
LINCSCP_173435	Dilazep	0.5714
LINCSCP_174384	Sertraline HCl	0.5691
LINCSCP_38921	AKT Inhibitor VIII	0.5683
LINCSCP_3647	BRD-K93158953	0.5678
LINCSCP_38906	SCHEMBL618594	0.5671
LINCSCP_47575	Clomifene	0.5668
LINCSCP_277980	SA-1921456	0.5639
LINCSCP_762	CAY-10594	0.5638
LINCSCP_44268	KN93	0.5635
LINCSCP_25335	SPECTRUM_000011	0.5634
LINCSCP_44152	RS-17053	0.5631
LINCSCP_153852	Lapatinib	0.5628
LINCSCP_808	Fluspirilene	0.562
LINCSCP_759	Loperamide	0.56
LINCSCP_215	Methylpromazine	0.555
LINCSCP_846	BAS 00631343	0.5541
LINCSCP_167198	Methixene	0.5533
LINCSCP_44205	NCGC00025073-01	0.5493
LINCSCP_38897	ITK Inhibitor	0.5493
LINCSCP_9512	SMR000075319	0.5493
LINCSCP_167558	bupivacaine	0.5478
LINCSCP_48439	BRD-K41700431	0.5443
LINCSCP_3512	CHEMBL2360276	0.5425
LINCSCP_175394	Tandutinib	0.5424
LINCSCP_638	CHEMBL416418	0.5421
LINCSCP_227512	Clomipramine	0.5399
LINCSCP_43981	AC1L99UL	0.5351
LINCSCP_174311	Sertindole	0.5346
LINCSCP_174461	Duloxetine	0.5338
LINCSCP_3654	BRD-K96396151	0.5326
LINCSCP_117993	(8Xi,11beta,14xi,16beta)-21-Chloro-9-fluoro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl propanoate	0.5325
LINCSCP_47513	Astemizole	0.5317
LINCSCP_1294	MLS000095184	0.5315
LINCSCP_73289	Siramesine (hydrochloride)	0.5315
LINCSCP_116187	NU-7441	0.5309
LINCSCP_73272	Toremifene	0.5304
LINCSCP_44040	T 98475	0.5303
LINCSCP_1413	VU0413247-1	0.5297
LINCSCP_3668	BRD-K06816133	0.5295
LINCSCP_778	MK-2206	0.5293
LINCSCP_3731	BRD-K74461819	0.529
LINCSCP_57501	MLS000682490	0.528
LINCSCP_69380	Saracatinib	0.5276
LINCSCP_3538	BRD-K17890048	0.5271
LINCSCP_3746	CHEMBL3188797	0.527
LINCSCP_174473	EVP-6124 (hydrochloride)	0.5269
LINCSCP_47444	Metitepine	0.5268
LINCSCP_171238	Ketoconazole	0.5268
LINCSCP_44016	Fentanyl Isothiocyanate	0.5265
LINCSCP_671	Amiodarone	0.5263
LINCSCP_172346	Haloperidol	0.5262
LINCSCP_25831	Neratinib	0.5255
LINCSCP_3877	Raloxifene	0.5249
LINCSCP_585	BRD-A43331270-001-01-6	0.5249
LINCSCP_266923	Trifluoperazine	0.5246
LINCSCP_68490	13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	0.5244
LINCSCP_39078	Crizotinib	0.5244
LINCSCP_173969	Aripiprazole	0.5227
LINCSCP_77000	paroxetine	0.522
LINCSCP_18355	Wiskostatin	0.519
LINCSCP_167030	Fluoxetine	0.5174
LINCSCP_174041	METERGOLINE	0.5162
LINCSCP_19558	ZINC77024257	0.5138
LINCSCP_44409	Flupentixol	0.5136
LINCSCP_278030	BRD-K92543914	0.5134
LINCSCP_269792	Sertraline	0.5128
LINCSCP_53396	Perhexiline	0.5128
LINCSCP_25884	MLS002703106	0.5119
LINCSCP_790	10-DEBC	0.5115
LINCSCP_277937	SA-1921085	0.5099
LINCSCP_17858	Carpindolol	0.5099
LINCSCP_56145	Maprotiline	0.5098
LINCSCP_48539	BRD-K49477330	0.5086
LINCSCP_44683	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.5066
LINCSCP_177129	MLS003448149	0.5056
LINCSCP_3558	CHEMBL2356381	0.5055
LINCSCP_49038	BRD-K86182839	0.5043
LINCSCP_154536	Darapladib	0.5043
LINCSCP_76588	Fluphenazine	0.5042
LINCSCP_61075	CHEMBL2360719	0.5027
LINCSCP_173993	Falnidamol	0.5023
LINCSCP_46112	Isoquercetin	0.5023
LINCSCP_68475	Sirolimus	0.502
LINCSCP_78801	Masitinib	0.5018
LINCSCP_93146	AC480 (BMS-599626)	0.5018
LINCSCP_5704	(R,S)-Indatraline	0.501
LINCSCP_276	4-Hydroxytamoxifen	0.5009
LINCSCP_7305	Zuclomiphene	0.5006
LINCSCP_16080	SCHEMBL2557158	0.5002
LINCSCP_157259	Protriptyline	0.4993
LINCSCP_172204	Lidoflazine	0.4992
LINCSCP_116259	PHA-665752	0.4986
LINCSCP_3722	BRD-K63423329	0.4984
LINCSCP_175442	Bazedoxifene HCl	0.4966
LINCSCP_80304	Imatinib	0.496
LINCSCP_56475	Trimipramine	0.4957
LINCSCP_76534	Vortioxetine (Lu AA21004) HBr	0.4955
LINCSCP_4885	SMR000043984	0.4954
LINCSCP_116439	YM 201636	0.4952
LINCSCP_243152	Perphenazine	0.4949
LINCSCP_3531	CHEMBL2355935	0.4949
LINCSCP_38995	MLS002232309	0.4946
LINCSCP_39122	PD-173074	0.4945
LINCSCP_173250	Cediranib	0.494
LINCSCP_48588	CHEMBL2358276	0.4939
LINCSCP_169416	BRD-A82197375	0.4928
LINCSCP_26267	MLS001060802	0.4927
LINCSCP_39055	SCHEMBL17378613	0.4921
LINCSCP_57388	2,8-Dinitroimipramine	0.4915
LINCSCP_44551	SB-216641	0.4894
LINCSCP_154800	ITRACONAZOLE HYDROCHLORIDE	0.4889
LINCSCP_26759	XMD-1185H	0.4877
LINCSCP_81835	AZD4547	0.4875
LINCSCP_3669	BRD-K08251038	0.4871
LINCSCP_5531	Cis-N,N-Dimethyl-9-(3-(1-Piperazinyl)Propylidene)Thioxanthene-2-Sulfonamide	0.487
LINCSCP_226793	9-[3-(3,5-Dimethylpiperazin-1-yl)propyl]-9H-carbazole	0.4866
LINCSCP_235	BIOMOL-NT_000059	0.4857
LINCSCP_156426	Dronedarone HCl	0.4856
LINCSCP_44082	Y-134	0.4854
LINCSCP_82264	BIX01294	0.4847
LINCSCP_44368	Penfluridol	0.4846
LINCSCP_162734	Netupitant	0.4845
LINCSCP_3745	BRD-K89824424	0.4837
LINCSCP_204	NSC409663	0.4821
LINCSCP_158932	Orlistat	0.4814
LINCSCP_3690	CHEMBL2361021	0.4813
LINCSCP_3691	CHEMBL3188986	0.4807
LINCSCP_117025	COT Inhibitor-2	0.4806
LINCSCP_266143	Terfenadine	0.4806
LINCSCP_26526	CHEMBL3185054	0.4803
LINCSCP_43960	AC1N6AX4	0.4803
LINCSCP_173141	Pimavanserin	0.4798
LINCSCP_3721	BRD-K63158888	0.4773
LINCSCP_4224	GR-103691	0.4773
LINCSCP_47431	BRD-K81514393	0.4766
LINCSCP_175418	Chlorpromazine	0.4754
LINCSCP_75030	Brexpiprazole	0.4746
LINCSCP_92014	Amodiaquine	0.4743
LINCSCP_93858	Cyclobenzaprine	0.4741
LINCSCP_125476	Pitavastatin Calcium	0.4737
LINCSCP_643	Promazine	0.4721
LINCSCP_43986	CHEMBL299879	0.471
LINCSCP_117169	BMS-509744	0.4709
LINCSCP_157289	SR 33805 oxalate	0.4708
LINCSCP_171453	Dabigatran Etexilate	0.4693
