signatureid	compound	similarity
LINCSCP_127150	Chloroquine	1
LINCSCP_162063	Trimebutine	0.6222
LINCSCP_111147	Netupitant	0.6158
LINCSCP_111099	Itopride	0.5884
LINCSCP_118454	PROTIRELIN	0.5544
LINCSCP_145877	SCHEMBL1564574	0.5527
LINCSCP_176178	PF-4136309	0.5324
LINCSCP_3871	Benzohydroxamate	0.5161
LINCSCP_106281	Dacomitinib	0.5095
LINCSCP_110649	Amiloride	0.5072
LINCSCP_162309	Sertaconazole	0.5045
LINCSCP_117125	FR-180204	0.4984
LINCSCP_167412	MK-0752	0.4911
LINCSCP_300476	BRD-K26929400	0.4872
LINCSCP_167397	Trimipramine	0.4815
LINCSCP_99318	Dihydroergocristine	0.4812
LINCSCP_99204	Probenecid	0.4797
LINCSCP_110945	Hesperidin	0.4724
LINCSCP_153749	Oprozomib (ONX 0912)	0.4624
LINCSCP_54812	RG 108	0.4543
LINCSCP_54777	UK 356618	0.4487
LINCSCP_143080	MLN 2238	0.4483
LINCSCP_71755	Ivabradine HCl	0.4451
LINCSCP_99341	Rosiglitazone	0.4413
LINCSCP_259290	BRD-K56130969	0.4411
LINCSCP_175694	Taltirelin	0.4408
LINCSCP_11543	IN1152	0.4379
LINCSCP_152375	869288-64-2	0.4323
LINCSCP_127968	Quercetin	0.4282
LINCSCP_44216	Arvanil	0.428
LINCSCP_111843	Imatinib	0.4226
LINCSCP_131153	Sorafenib	0.4214
LINCSCP_119355	Balicatib	0.4151
LINCSCP_171319	Deoxycholic acid	0.4148
LINCSCP_138894	CLONAZEPAM	0.4124
LINCSCP_10557	Isoliquiritigenin	0.4117
LINCSCP_110868	Gibberellin A3	0.411
LINCSCP_110948	Tamoxifen	0.4061
LINCSCP_80571	NIKETHAMIDE	0.4056
LINCSCP_9712	Scriptaid	0.4039
LINCSCP_162320	AZD8931 (Sapitinib)	0.4027
LINCSCP_52563	Pyrazolanthrone	0.4023
LINCSCP_53236	Resveratrol	0.401
LINCSCP_80031	Indacaterol Maleate	0.3997
LINCSCP_65628	BRD-K35210537	0.3986
LINCSCP_288760	KUC107191N	0.3918
LINCSCP_86465	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.3906
LINCSCP_141506	Ricolinostat	0.3894
LINCSCP_162245	Pyrilamine	0.3885
LINCSCP_175442	Bazedoxifene HCl	0.388
LINCSCP_161732	SPECTRUM_001579	0.3839
LINCSCP_69059	CHEMBL1083527	0.3823
LINCSCP_201748	RO-281675	0.3817
LINCSCP_21052	Curcumin	0.3812
LINCSCP_127794	Suvorexant (MK-4305)	0.378
LINCSCP_162200	NKP608	0.377
LINCSCP_164534	Vandetanib	0.3769
LINCSCP_5113	MLS002703118	0.3767
LINCSCP_36564	PF-562271	0.3753
LINCSCP_99272	Pirfenidone	0.3738
LINCSCP_50755	M3M3FBS	0.3733
LINCSCP_16959	Erbstatin Analog	0.3726
LINCSCP_25255	Kavain	0.3719
LINCSCP_99349	Vitamin B12	0.3707
LINCSCP_113165	Linifanib	0.3693
LINCSCP_147262	CC-401	0.3657
LINCSCP_116083	EX-8678	0.364
LINCSCP_138269	Rilpivirine	0.3635
LINCSCP_142156	VU-0402605	0.3613
LINCSCP_3875	Broad-Sai-424	0.361
LINCSCP_176236	Etanidazole	0.3597
LINCSCP_98458	MK-0974	0.3586
LINCSCP_69192	PIK-93	0.3582
LINCSCP_237325	KUC103670	0.3582
LINCSCP_119043	Mianserin	0.3546
LINCSCP_18467	Racecadotril	0.3543
LINCSCP_162488	Ciglitazone	0.3533
LINCSCP_33941	CHEMBL2140612	0.353
LINCSCP_114854	C21H27N7O3	0.353
LINCSCP_33953	CHEMBL2135524	0.3526
LINCSCP_118431	PRX-08066 Maleic acid	0.3515
LINCSCP_164563	GSK-461364	0.3507
LINCSCP_111079	IPRATROPIUM BROMIDE	0.3498
LINCSCP_111391	SU 11274	0.3497
LINCSCP_105272	Amoxapine	0.3495
LINCSCP_175921	CANAGLIFLOZIN	0.3487
LINCSCP_175671	Zaleplon	0.3485
LINCSCP_8279	BRD-K31175437	0.3474
LINCSCP_227486	Epirizole	0.3472
LINCSCP_46100	AM404	0.3472
LINCSCP_162266	Ranolazine	0.3465
LINCSCP_137818	Abexinostat	0.3457
LINCSCP_33950	BRD-K94544211	0.3455
LINCSCP_98787	PH-797804	0.3454
LINCSCP_142069	Entinostat	0.3449
LINCSCP_144464	Mycophenolic acid	0.3442
LINCSCP_161882	BAYK 8644	0.3441
LINCSCP_143100	Bavisant (dihydrochloride hydrate)	0.3438
LINCSCP_187384	Raloxifene	0.3436
LINCSCP_166516	INOSINE	0.3435
LINCSCP_33932	CHEMBL2137269	0.3432
LINCSCP_71729	Fluoxetine	0.3423
LINCSCP_152235	CHEMBL2132289	0.3399
LINCSCP_33860	BRD-K43226598	0.3391
LINCSCP_138253	AZ628	0.339
LINCSCP_13541	SCHEMBL14379041	0.3387
LINCSCP_131268	BRD-A24396574-001-01-5	0.3366
LINCSCP_40172	Fluoropyruvate	0.3356
LINCSCP_46402	ACON1_002294	0.3355
LINCSCP_142382	Elesclomol	0.3333
LINCSCP_26173	BRD-U88878891	0.3332
LINCSCP_50556	RS-23597-190	0.3321
LINCSCP_8975	BRD-K92232855	0.3316
LINCSCP_44753	BMY45778	0.3314
LINCSCP_74740	UK 383367	0.3299
LINCSCP_130567	Withaferin A	0.3292
LINCSCP_97292	Azelastine	0.3291
LINCSCP_135915	Ergothioneine	0.3289
LINCSCP_136642	Amineptine	0.3282
LINCSCP_282968	MLS002699429	0.3269
LINCSCP_45187	Phenethylisothiocyanate	0.3269
LINCSCP_34015	CHEMBL2136858	0.3254
LINCSCP_1161	MLS-0390843.0001	0.3253
LINCSCP_53478	(S)-Tipifarnib	0.325
LINCSCP_147437	SAR245409	0.325
LINCSCP_152246	MLN-8054	0.325
LINCSCP_111652	MK-2206	0.3248
LINCSCP_33894	CHEMBL2359459	0.3236
LINCSCP_87102	CX-5461	0.3234
LINCSCP_145021	PF431396	0.3223
LINCSCP_35430	Broad-Sai-686	0.3223
LINCSCP_171083	SPECTRUM_001418	0.3222
LINCSCP_25335	SPECTRUM_000011	0.3219
LINCSCP_136396	Closantel	0.3218
LINCSCP_163172	NU-7441	0.3217
LINCSCP_33865	CHEMBL2361430	0.3214
LINCSCP_127150	Chloroquine	1
LINCSCP_94344	Primaquine	0.6148
LINCSCP_3445	BRD-K96543798-001-02-1	0.5854
LINCSCP_80412	Darifenacin	0.5842
LINCSCP_53488	L-690488	0.5476
LINCSCP_276558	BRD-K76779710	0.5404
LINCSCP_117120	WZ 4002	0.5402
LINCSCP_144162	Tanaproget	0.5338
LINCSCP_28255	BRD-K44410738	0.5274
LINCSCP_99287	Relcovaptan	0.5232
LINCSCP_48403	BRD-K83871946	0.5135
LINCSCP_237367	MLS002264440	0.5064
LINCSCP_180788	Clozapine	0.5036
LINCSCP_127817	Asenapine maleate	0.4996
LINCSCP_5657	17952-87-3	0.4982
LINCSCP_127690	STK009254	0.497
LINCSCP_63932	BRD-K24748809	0.4934
LINCSCP_144160	Tyrphostin 1	0.4898
LINCSCP_111475	Alpelisib	0.4879
LINCSCP_127379	Bifonazole	0.4872
LINCSCP_247626	BRD-K61764820	0.4861
LINCSCP_39787	TGX-115	0.4858
LINCSCP_6723	XMD-1527	0.4844
LINCSCP_10338	SMER28	0.4822
LINCSCP_134811	MK-2866 (GTx-024)	0.476
LINCSCP_257436	Fluspirilene	0.4752
LINCSCP_105526	Imipramine	0.4752
LINCSCP_99013	SPECTRUM_000886	0.4698
LINCSCP_282719	SCHEMBL6851809	0.4697
LINCSCP_36266	NU1025	0.4667
LINCSCP_66596	Trichostatin A, Streptomyces Sp.	0.4653
LINCSCP_287824	Fedratinib	0.465
LINCSCP_7050	Betulinic acid	0.464
LINCSCP_143513	AZD7545	0.4634
LINCSCP_21216	CHEMBL1222381	0.4618
LINCSCP_64807	BRD-K81605832	0.4614
LINCSCP_466	AC1NOPAJ	0.4608
LINCSCP_144074	Cladribine	0.4583
LINCSCP_16195	Valacyclovir	0.4571
LINCSCP_300951	BRD-K37847786	0.4521
LINCSCP_8791	BRD-K78032863	0.4505
LINCSCP_50936	Phloretin	0.4496
LINCSCP_133629	Sirolimus	0.4489
LINCSCP_33471	Cdc	0.4465
LINCSCP_207758	Mesoridazine	0.4456
LINCSCP_36472	CHEMBL3188661	0.4446
LINCSCP_13569	ZM336372	0.4443
LINCSCP_12805	Gossypol	0.4409
LINCSCP_152139	NU-7026	0.4408
LINCSCP_193507	Mebendazole	0.4396
LINCSCP_62815	BRD-K83620070	0.4376
LINCSCP_162748	Piperidolate	0.4375
LINCSCP_141959	Tolbutamide	0.436
LINCSCP_173635	Mirodenafil (dihydrochloride)	0.4359
LINCSCP_41059	BRD-K57200229-001-01-6	0.4349
LINCSCP_25119	Triacsin C	0.4331
LINCSCP_98979	EMD-1214063	0.4324
LINCSCP_144286	Tirapazamine	0.4318
LINCSCP_231741	BRD-K31411295	0.4317
LINCSCP_111626	PD-0325901	0.4307
LINCSCP_98324	SLx-2119	0.4296
LINCSCP_207901	Nifedipine	0.4284
LINCSCP_13461	AM-580	0.4271
LINCSCP_34958	BRD-K53808186	0.427
LINCSCP_8386	BRD-K44586044	0.4268
LINCSCP_42956	BRD-K12683703	0.4265
LINCSCP_118002	Propafenone	0.4263
LINCSCP_144224	Bexarotene	0.4253
LINCSCP_144192	Rupatadine Fumarate	0.425
LINCSCP_40167	Oligomycin A	0.4244
LINCSCP_70157	PFI-1	0.4219
LINCSCP_39698	IN1541	0.4212
LINCSCP_247703	BRD-K95047072	0.4207
LINCSCP_169633	YM 976	0.4202
LINCSCP_247511	BRD-K16347954	0.4194
LINCSCP_53143	COT-10B	0.4175
LINCSCP_98385	Tandutinib	0.4175
LINCSCP_12304	Canertinib	0.4166
LINCSCP_6292	CHEMBL2131967	0.416
LINCSCP_155685	Zuclomiphene	0.4159
LINCSCP_127352	Ingenol Mebutate	0.4158
LINCSCP_8794	BRD-K87733826	0.4147
LINCSCP_15552	BMS-754807	0.4145
LINCSCP_3192	BRD-K53315742	0.4129
LINCSCP_144047	Amiprilose hydrochloride	0.4126
LINCSCP_37549	LY-294002	0.4125
LINCSCP_10318	CHEMBL436817	0.4119
LINCSCP_13047	Aniracetam	0.4112
LINCSCP_191219	172985-18-1	0.4103
LINCSCP_108785	CHEBI:82814	0.4097
LINCSCP_40149	pyrvinium-pamoate	0.409
LINCSCP_27761	BRD-K14095788	0.4088
LINCSCP_31415	CHEMBL1476499	0.4087
LINCSCP_20577	BRD-K05684908	0.4076
LINCSCP_119117	Marimastat	0.4061
LINCSCP_51015	AC1MEVG9	0.406
LINCSCP_144397	BMN 673	0.4051
LINCSCP_65027	Cycloheximide	0.4037
LINCSCP_94893	ALX-5407	0.4031
LINCSCP_144091	Thiothixene	0.4031
LINCSCP_22674	dactinomycin	0.403
LINCSCP_69906	BRD-A25736793	0.4028
LINCSCP_2971	BRD-K36022244	0.4023
LINCSCP_110372	Flumazenil	0.4018
LINCSCP_191201	MLS003179193	0.4016
LINCSCP_3198	BRD-K64272762	0.4015
LINCSCP_175732	Oseltamivir (acid)	0.4006
LINCSCP_35075	BRD-K27671514	0.3994
LINCSCP_277084	BRD-K65983169	0.3989
LINCSCP_54039	FTI276	0.3989
LINCSCP_130884	Dovitinib	0.3977
LINCSCP_53194	ZINC77024257	0.3967
LINCSCP_35788	Wortmannin	0.3941
LINCSCP_26890	ICI 192,605	0.3932
LINCSCP_127333	Apremilast (CC-10004)	0.3924
LINCSCP_7707	AC1L1JM9	0.391
LINCSCP_286461	PK-11195	0.3907
LINCSCP_28088	BRD-K53475565	0.3902
LINCSCP_40118	ICG-001	0.3893
LINCSCP_312674	SMP2_000081	0.3892
LINCSCP_33374	JTE 013	0.3891
LINCSCP_269189	CHEMBL568614	0.389
LINCSCP_25001	Troglitazone	0.3886
LINCSCP_225078	CHEMBL1270312	0.3872
LINCSCP_277044	BRD-K51134784	0.3866
LINCSCP_191391	SMR000081059	0.3862
LINCSCP_65054	Oligomycin-A	0.3861
LINCSCP_286372	SMR000651449	0.3849
LINCSCP_199651	BRD-K64404931	0.3842
LINCSCP_5443	MLS002473449	0.3836
LINCSCP_94602	N-(4-METHOXYPHENYL)-1-PHENYL-1H-PYRAZOL-3-AMINE	0.3836
LINCSCP_188845	MLS-0226099.0001	0.3835
LINCSCP_2412	WHI-P97	0.3835
LINCSCP_163549	Saracatinib	0.3827
LINCSCP_143972	LY2811376	0.3817
LINCSCP_29130	Flutamide	0.3805
LINCSCP_65790	CHEMBL2131306	0.3802
LINCSCP_250790	BMS-536924	0.3799
LINCSCP_193549	CHEMBL2361177	0.3791
LINCSCP_175110	Etravirine (TMC125)	0.3791
LINCSCP_32017	Panobinostat	0.3788
LINCSCP_22191	CHEMBL592869	0.3786
LINCSCP_12748	Verapamil	0.3782
LINCSCP_121485	Ammonium Glycyrrhizinate	0.3778
LINCSCP_152041	GSK 1059615	0.3775
LINCSCP_5311	MLS003128609	0.3775
LINCSCP_288396	GF-109203	0.3771
LINCSCP_2652	Perindopril	0.3769
LINCSCP_222964	Evodiamine	0.3767
LINCSCP_48126	BRD-K06589444	0.3763
LINCSCP_495	I-OME-AG 538	0.3761
LINCSCP_221329	BRD-K11224669	0.3752
LINCSCP_9255	4-Deoxyuridine	0.3751
LINCSCP_47107	ZINC01043777	0.3747
LINCSCP_276612	BRD-K98168260	0.3737
LINCSCP_36088	Dactolisib	0.3735
LINCSCP_125120	TAK-285	0.3733
LINCSCP_32307	CP466722	0.3726
LINCSCP_29308	MLS000709026	0.3726
LINCSCP_30728	Rita	0.3705
LINCSCP_49421	COL-3	0.3704
LINCSCP_45684	KUC104230	0.3704
LINCSCP_22914	Digoxin	0.3704
LINCSCP_13006	SKF 81297	0.3701
LINCSCP_19654	CHEMBL1270704	0.37
LINCSCP_253454	SA-1455938	0.3697
LINCSCP_7542	Salsolinol	0.3693
LINCSCP_26131	CHEMBL1435542	0.3692
LINCSCP_46637	SNS-314	0.3691
LINCSCP_70205	GSK 525762A	0.3691
LINCSCP_48318	BRD-K11742792	0.3689
LINCSCP_45249	MLS000106215	0.36870000000000003
LINCSCP_211243	Progesterone	0.3686
LINCSCP_172304	Cilostazol	0.3685
LINCSCP_98045	2'-Deoxycytidine (hydrochloride)	0.3681
LINCSCP_55534	114798-26-4	0.3681
LINCSCP_8767	BRD-K98062050	0.3678
LINCSCP_311039	BRD-K47517065	0.3678
LINCSCP_45232	Vorinostat	0.3676
LINCSCP_143891	CHIR-265	0.3672
LINCSCP_48154	BRD-K96157570	0.3672
LINCSCP_272018	Ganciclovir	0.3666
LINCSCP_260998	Brefeldin A	0.3662
LINCSCP_311354	BRD-K76915833	0.3659
LINCSCP_14608	SPECTRUM_000826	0.3658
LINCSCP_26465	CI-1040	0.3657
LINCSCP_27856	BRD-K13997553	0.3655
LINCSCP_59813	BRD-K91813753	0.3651
LINCSCP_40102	KO143	0.3648
LINCSCP_26293	Ropivacaine	0.3647
LINCSCP_124818	Pimobendan	0.3646
LINCSCP_75214	BMS-299897	0.3643
LINCSCP_110906	TEMAZEPAM	0.364
LINCSCP_35082	BRD-K54260596	0.3637
LINCSCP_70490	galantamine	0.3636
LINCSCP_12265	LDN 193189	0.3636
LINCSCP_264076	SMR000075319	0.3633
LINCSCP_2777	GR-127935	0.3626
LINCSCP_98170	Topiroxostat	0.3624
LINCSCP_13429	AC1MSUFC	0.3623
LINCSCP_179376	Ruxolitinib	0.3621
LINCSCP_65600	CHEMBL2358575	0.3615
LINCSCP_3454	CHEMBL2355585	0.3611
LINCSCP_2673	CGP-37157	0.3611
LINCSCP_27900	BRD-K39092862-001-01-2	0.3604
LINCSCP_3747	BRD-K91745259	0.36
LINCSCP_140458	Dienogest	0.3598
LINCSCP_276752	BRD-K46416377	0.3594
LINCSCP_175746	Diosmin	0.3593
LINCSCP_7072	Indolophenanthridine	0.3593
LINCSCP_116505	Alvocidib	0.3592
LINCSCP_12962	Dorsomorphin	0.3592
LINCSCP_81365	AZD-8055	0.3591
LINCSCP_284802	LY-320135	0.359
LINCSCP_47739	Propylthiouracil	0.3588
LINCSCP_101909	Rimexolone	0.3587
LINCSCP_27817	BRD-K74894470	0.3586
LINCSCP_16527	SCHEMBL15556278	0.3585
LINCSCP_32073	SCHEMBL2608041	0.3583
LINCSCP_99472	PHA-665752	0.3583
LINCSCP_132337	AZD-8330	0.3582
LINCSCP_276639	BRD-K10279202	0.3582
LINCSCP_170514	Celecoxib	0.3581
LINCSCP_1074	MLS-0351065.0001	0.358
LINCSCP_72813	Mubritinib (TAK 165)	0.3572
LINCSCP_201164	Trichostatin	0.3569
LINCSCP_22869	AC1NWALF	0.3563
LINCSCP_206034	BI-2536	0.356
LINCSCP_116176	AKT Inhibitor VIII	0.3552
LINCSCP_207902	Pifithrin MU	0.355
LINCSCP_17995	Picotamide	0.3547
LINCSCP_144482	PA-824	0.3545
LINCSCP_32648	PDK1 Inhibitor	0.3545
LINCSCP_144147	RS-127445	0.3538
LINCSCP_18604	GP 1A	0.3537
LINCSCP_3337	BRD-K29768655	0.3535
LINCSCP_50995	N9-Isopropylolomoucine	0.3531
LINCSCP_247982	BRD-K91377183	0.3529
LINCSCP_8169	BRD-K57321627	0.3525
LINCSCP_27822	BRD-K80169513	0.3524
LINCSCP_220380	Proscillaridin A	0.352
LINCSCP_12296	BMS-387032	0.352
LINCSCP_234747	VER 155008	0.3516
LINCSCP_152256	GW-5074	0.3513
LINCSCP_28060	BRD-K00859238	0.351
LINCSCP_21885	MLS003128610	0.351
