signatureid	compound	similarity
LINCSCP_27073	Lasalocid	0.6433
LINCSCP_27158	Nortriptyline	0.62
LINCSCP_18	Triflupromazine	0.6102
LINCSCP_27092	RS-39604	0.6081
LINCSCP_855	Tamoxifen	0.6055
LINCSCP_620	Pimozide	0.6051
LINCSCP_759	Loperamide	0.6035
LINCSCP_9512	SMR000075319	0.6011
LINCSCP_69662	rifampicin	0.5962
LINCSCP_611	Thioridazine	0.5932
LINCSCP_173219	Dehydroepiandrosterone (DHEA)	0.5919
LINCSCP_116855	CHEMBL1673039	0.5886
LINCSCP_61030	CHEMBL3184089	0.5862
LINCSCP_175880	Thiothixene	0.5843
LINCSCP_808	Fluspirilene	0.5787
LINCSCP_153852	Lapatinib	0.5775
LINCSCP_227512	Clomipramine	0.5755
LINCSCP_1294	MLS000095184	0.574
LINCSCP_3647	BRD-K93158953	0.5736
LINCSCP_172121	Varlitinib	0.5695
LINCSCP_846	BAS 00631343	0.5691
LINCSCP_69380	Saracatinib	0.5676
LINCSCP_57501	MLS000682490	0.5674
LINCSCP_44730	E6 Berbamine	0.5671
LINCSCP_3512	CHEMBL2360276	0.5665
LINCSCP_48596	CHEMBL3188797	0.5639
LINCSCP_44268	KN93	0.5635
LINCSCP_160790	Sertraline HCl	0.5633
LINCSCP_44041	1446-61-3	0.5628
LINCSCP_116607	MK-2206	0.5604
LINCSCP_47575	Clomifene	0.5602
LINCSCP_167558	bupivacaine	0.5597
LINCSCP_44000	Mibefradil	0.5577
LINCSCP_3538	BRD-K17890048	0.5571
LINCSCP_38906	SCHEMBL618594	0.555
LINCSCP_25361	Dilazep	0.5548
LINCSCP_38921	AKT Inhibitor VIII	0.5544
LINCSCP_25719	KU0060648	0.5543
LINCSCP_762	CAY-10594	0.5541
LINCSCP_19558	ZINC77024257	0.5537
LINCSCP_176329	Dihydroergocristine	0.5503
LINCSCP_167198	Methixene	0.5502
LINCSCP_44152	RS-17053	0.5494
LINCSCP_57388	2,8-Dinitroimipramine	0.5488
LINCSCP_215	Methylpromazine	0.5465
LINCSCP_175394	Tandutinib	0.5438
LINCSCP_46083	Ketoconazole	0.5427
LINCSCP_18355	Wiskostatin	0.5408
LINCSCP_1413	VU0413247-1	0.5399
LINCSCP_25335	SPECTRUM_000011	0.5394
LINCSCP_44205	NCGC00025073-01	0.5374
LINCSCP_38897	ITK Inhibitor	0.5374
LINCSCP_155684	Zuclomiphene	0.5367
LINCSCP_117993	(8Xi,11beta,14xi,16beta)-21-Chloro-9-fluoro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl propanoate	0.5364
LINCSCP_226793	9-[3-(3,5-Dimethylpiperazin-1-yl)propyl]-9H-carbazole	0.5345
LINCSCP_48539	BRD-K49477330	0.5341
LINCSCP_47444	Metitepine	0.5331
LINCSCP_158932	Orlistat	0.5324
LINCSCP_77000	paroxetine	0.5312
LINCSCP_68490	13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	0.5311
LINCSCP_48439	BRD-K41700431	0.531
LINCSCP_44409	Flupentixol	0.5309
LINCSCP_80304	Imatinib	0.5305
LINCSCP_277980	SA-1921456	0.5302
LINCSCP_3877	Raloxifene	0.53
LINCSCP_43981	AC1L99UL	0.5298
LINCSCP_638	CHEMBL416418	0.5298
LINCSCP_3654	BRD-K96396151	0.5288
LINCSCP_44016	Fentanyl Isothiocyanate	0.5287
LINCSCP_227385	Altanserin	0.5286
LINCSCP_116187	NU-7441	0.5265
LINCSCP_68475	Sirolimus	0.526
LINCSCP_643	Promazine	0.5256
LINCSCP_39078	Crizotinib	0.5254
LINCSCP_73272	Toremifene	0.525
LINCSCP_37283	LRRK2-IN-1	0.5232
LINCSCP_44040	T 98475	0.5218
LINCSCP_790	10-DEBC	0.5203
LINCSCP_25831	Neratinib	0.5185
LINCSCP_174461	Duloxetine	0.5182
LINCSCP_173969	Aripiprazole	0.518
LINCSCP_27096	Maprotiline	0.518
LINCSCP_76588	Fluphenazine	0.518
LINCSCP_46112	Isoquercetin	0.5179
LINCSCP_71302	MK-8245	0.5162
LINCSCP_335	GR-103691	0.5139
