signatureid	compound	similarity
LINCSCP_104966	Tebipenem Pivoxil	0.8076
LINCSCP_166289	TIE2 Kinase Inhibitor	0.7788
LINCSCP_169465	ZIDOVUDINE [AZT]	0.7739
LINCSCP_254006	W 7	0.7695
LINCSCP_165721	UNC1215	0.759
LINCSCP_172647	SDZ NKT 343	0.7586
LINCSCP_95974	Ivermectin	0.754
LINCSCP_147618	SB525334	0.7481
LINCSCP_147912	Epigalocatechin Gallate	0.7428
LINCSCP_136608	GDC-0980 (RG7422)	0.7382
LINCSCP_156289	Penfluridol	0.7332
LINCSCP_147796	848193-68-0	0.732
LINCSCP_87214	NCGC00346967-01	0.7254
LINCSCP_75164	RG2833 (RGFP109)	0.7199
LINCSCP_92211	Flutamide	0.7184
LINCSCP_96060	SPECTRUM_000403	0.7177
LINCSCP_75278	Foretinib	0.7078
LINCSCP_146717	KU-55933	0.7018
LINCSCP_122259	Efaproxiral Sodium	0.6998
LINCSCP_99021	Oxandrolone	0.6948
LINCSCP_80890	Dihydroorotate Dehydrogenase Inhibitor, Brequinar	0.6917
LINCSCP_208946	2,3-Diphenylquinoxaline-6-carboxylic acid	0.6879
LINCSCP_86542	1166227-08-2	0.6855
LINCSCP_152330	VX-745	0.6831
LINCSCP_151452	rifampicin	0.6817
LINCSCP_12971	Pevonedistat	0.6816
LINCSCP_148602	Rebastinib	0.681
LINCSCP_83807	SB-203580	0.6783
LINCSCP_144543	Dihydroergocristine	0.6783
LINCSCP_124781	FK888	0.6778
LINCSCP_146011	CHEMBL552425	0.6739
LINCSCP_103127	Moricizine	0.6733
LINCSCP_165752	Azacitidine	0.6711
LINCSCP_170201	PF-04691502	0.6692
LINCSCP_79959	AZD7545	0.6678
LINCSCP_176294	Relcovaptan	0.6656
LINCSCP_149565	Tivantinib	0.6652
LINCSCP_80353	Apremilast (CC-10004)	0.665
LINCSCP_164442	HG-14-10-04	0.6647
LINCSCP_127715	Isoconazole	0.662
LINCSCP_279676	Panobinostat	0.6618
LINCSCP_111092	PA-824	0.6575
LINCSCP_127625	Alvimopan (monohydrate)	0.6574
LINCSCP_277586	BRD-K35862891	0.6559
LINCSCP_27527	BRD-K44996602	0.6557
LINCSCP_143965	Bifonazole	0.6555
LINCSCP_127270	16,16-Dimethyl prostaglandin e2	0.6554
LINCSCP_55215	Gallocatechin Gallate	0.6549
LINCSCP_22030	BRD-K31887147	0.6513
LINCSCP_309878	BRD-K31788299	0.6491
LINCSCP_119342	SPARFLOXACIN	0.6486
LINCSCP_103113	Mitoxantrone	0.6474
LINCSCP_133646	C30H33N3O5S	0.6468
LINCSCP_114208	GSK 525762A	0.6462
LINCSCP_64811	BRD-K84023371	0.6459
LINCSCP_124650	Desmopressin	0.6451
LINCSCP_109906	EX527	0.6442
LINCSCP_252258	SA-1938867	0.6442
LINCSCP_225718	Valacyclovir	0.6418
LINCSCP_122149	Lofexidine	0.6412
LINCSCP_142339	Moxisylyte	0.6412
LINCSCP_127041	Cromakalim	0.6409
LINCSCP_111770	TAE-684	0.6402
LINCSCP_74181	Cimetidine	0.6398
LINCSCP_73945	Amlexanox	0.6337
LINCSCP_175820	Fenoterol	0.6317
LINCSCP_122944	Lonafarnib	0.6301
LINCSCP_146494	PCI-32765	0.6292
LINCSCP_104338	L-690330	0.6282
LINCSCP_111541	AZD-8055	0.628
LINCSCP_147175	301836-43-1	0.6273
LINCSCP_54034	CAY10603	0.6266
LINCSCP_52579	CGS-12066A	0.6265
LINCSCP_103825	Amodiaquine	0.6265
LINCSCP_154615	Eplerenone	0.6241
LINCSCP_127400	Indapamide	0.6189
LINCSCP_124139	282089-49-0	0.6168
LINCSCP_116537	GSK 1059615	0.6152
LINCSCP_175865	Cladribine	0.6151
LINCSCP_9417	CHEMBL258148	0.6146
LINCSCP_110093	Nesbuvir	0.6134
LINCSCP_157775	AC1L1IKY	0.6128
LINCSCP_75630	Tolnaftate	0.6125
LINCSCP_4884	MLS000729763	0.6121
LINCSCP_122087	Epitiostanol	0.6112
LINCSCP_80852	ABACAVIR SULFATE	0.6094
LINCSCP_167370	Dolutegravir (GSK1349572)	0.6092
LINCSCP_144557	Rosiglitazone	0.6092
LINCSCP_116833	Y-39983	0.6072
LINCSCP_110888	STK009254	0.6069
LINCSCP_279752	Entinostat	0.6041
LINCSCP_98313	SPECTRUM_001579	0.6039
LINCSCP_278192	BRD-K80400482	0.6017
LINCSCP_98998	Mycophenolate Mofetil	0.6004
LINCSCP_105930	LY2228820	0.6
LINCSCP_105068	omeprazole	0.5998
LINCSCP_127505	Thiothixene	0.5995
LINCSCP_80984	Piperidolate	0.5989
LINCSCP_155061	Pregnenolone	0.5988
LINCSCP_176042	Gibberellin A3	0.5973
LINCSCP_147054	triptolide	0.5938
LINCSCP_152235	CHEMBL2132289	0.5935
LINCSCP_174081	PF-04217903	0.5922
LINCSCP_147080	CHEMBL3188661	0.5903
LINCSCP_279037	BRD-K33218708	0.5896
LINCSCP_117194	AT 7867	0.5883
LINCSCP_8592	BRD-K99644669	0.5872
LINCSCP_110496	Zaleplon	0.5865
LINCSCP_125760	Cyclosporin A	0.586
LINCSCP_106848	3-(4-Pyridyl)indole	0.5844
LINCSCP_133697	ABT737	0.5843
LINCSCP_110992	Suvorexant (MK-4305)	0.5843
LINCSCP_80810	BRD-K00390580	0.5835
LINCSCP_17931	Cyclosporine	0.5824
LINCSCP_121415	R428	0.5812
LINCSCP_68496	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.5808
LINCSCP_273369	Gabexate	0.5791
LINCSCP_8474	BRD-K30954716	0.5788
LINCSCP_78679	Birinapant	0.578
LINCSCP_257279	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	0.5771
LINCSCP_183179	BRD-K95457967	0.576
LINCSCP_91485	Ornidazole	0.5751
LINCSCP_168694	Elvitegravir	0.5747
LINCSCP_51004	Lonidamine	0.5744
LINCSCP_118833	Clofarabine	0.5728
LINCSCP_54774	SRT-1720	0.5721
LINCSCP_130169	936890-98-1	0.569
LINCSCP_53228	Sepantronium	0.5689
LINCSCP_74221	CEFEPIME HYDROCHLORIDE	0.5682
LINCSCP_136844	Mitiglinide calcium	0.5667
LINCSCP_257341	Skiii	0.5662
LINCSCP_70267	Rucaparib	0.5655
LINCSCP_25858	MLS002703105	0.5619
LINCSCP_176264	EFLORNITHINE HYDROCHLORIDE	0.5614
LINCSCP_27447	BRD-K42841961	0.5612
LINCSCP_192378	Tenoxicam	0.5595
LINCSCP_74925	Estramustine phosphate sodium	0.5575
LINCSCP_83397	IOX2	0.5574
LINCSCP_144143	RS-127445	0.5566
LINCSCP_238361	MLS002276511	0.5565
LINCSCP_176179	Ataluren	0.5555
LINCSCP_152490	ZINC77024257	0.5552
LINCSCP_6725	WH-4025	0.5551
LINCSCP_120239	Ritonavir	0.5538
LINCSCP_53575	AS-605240	0.5536
LINCSCP_286461	PK-11195	0.5535
LINCSCP_7982	CHEMBL2140128	0.5532
LINCSCP_27719	BRD-K74094800	0.5521
LINCSCP_169686	Methazolamide	0.551
LINCSCP_80780	Quizartinib	0.5509
LINCSCP_147968	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	0.5509
LINCSCP_104122	Lorglumide	0.5507
LINCSCP_22772	SB408124	0.5502
LINCSCP_118017	SAQUINAVIR MESYLATE	0.5501
LINCSCP_119540	Mibefradil	0.54990000000000006
LINCSCP_20175	SPOX1_002925	0.5486
LINCSCP_8082	BRD-K01140360	0.5483
LINCSCP_121442	Swainsonine	0.5464
LINCSCP_147127	JNJ-38877605	0.5461
LINCSCP_147504	KW-2449	0.5457
LINCSCP_79159	VT-464	0.5443
LINCSCP_228666	BRD-K23263381	0.5438
LINCSCP_4233	RO 90-7501	0.5427
LINCSCP_90601	Homochlorcyclizine	0.5426
LINCSCP_127311	CHIR-265	0.5422
LINCSCP_143783	DESVENLAFAXINE SUCCINATE	0.5408
LINCSCP_178769	Paroxetine	0.5396
LINCSCP_39091	MLN-8054	0.5391
LINCSCP_83878	869288-64-2	0.5391
LINCSCP_88911	Tranylcypromine	0.5378
LINCSCP_100237	COT Inhibitor-2	0.5376
LINCSCP_260979	SA-1457797	0.5372
LINCSCP_13015	Ciproxifan	0.537
LINCSCP_30474	ZINC01050121	0.5365
LINCSCP_130880	CHEMBL1083527	0.5358
LINCSCP_155729	TAK-733	0.5357
LINCSCP_120953	GDC-0834 (Racemate)	0.5338
LINCSCP_71306	MK-8245	0.5336
LINCSCP_48581	BRD-K80779790	0.533
LINCSCP_8356	BRD-K27452198	0.5323
LINCSCP_133810	CHEMBL3347630	0.532
LINCSCP_143543	SLx-2119	0.5317
LINCSCP_36498	Dasatinib	0.5305
LINCSCP_148502	Ipatasertib	0.5301
LINCSCP_149601	Cabozantinib	0.5299
LINCSCP_123577	Aphidicolin	0.5297
LINCSCP_149915	GSK-1070916	0.5289
LINCSCP_177744	MLS-0435542.0001	0.528
LINCSCP_252978	SA-242939	0.5275
LINCSCP_100763	VE-821	0.5273
LINCSCP_11144	MLS002222336	0.5261
LINCSCP_16585	3,6-Dimethyl-9-[6-(oxiran-2-yl)-6-oxohexyl]decahydropyrrolo[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10-tetrone	0.5258
LINCSCP_40179	SMR001317659	0.5256
LINCSCP_58496	SCHEMBL2608041	0.5255
LINCSCP_223360	Spiperone	0.5254
LINCSCP_10348	3,7-Bis(dimethylamino)phenothiazin-5-ium	0.5252
LINCSCP_97292	Azelastine	0.5237
LINCSCP_1328	CHEMBL566061	0.5235
LINCSCP_42172	BRD-K61529775	0.523
LINCSCP_260226	BRN 1087718	0.5217
LINCSCP_120407	Cobicistat (GS-9350)	0.5209
LINCSCP_132390	Seliciclib	0.5206
LINCSCP_43083	BRD-K99718824	0.5205
LINCSCP_51938	C24H25CLFN5O3	0.5203
LINCSCP_224982	Fluoxetine	0.52
LINCSCP_25278	171179-06-9	0.5197
LINCSCP_8085	BRD-K03957451	0.5189
LINCSCP_160586	SKF-83959	0.5185
LINCSCP_28641	Raloxifene	0.5184
LINCSCP_169727	Bitopertin	0.5182
LINCSCP_8386	BRD-K44586044	0.5177
LINCSCP_40111	STK219801	0.5175
LINCSCP_79105	Pinaverium bromide	0.5167
LINCSCP_42933	Nortriptyline	0.5165
