Name_GeneSymbol	Value_LogDiffExp
AARS	-0.9
ABCB6	-1.0615
ACAT2	-2.568
ACD	-1.9112
ACOT9	-0.5353
ADGRG1	-0.5225
AKR7A2	-0.5798
ALAS1	-0.9232
ALDOA	-0.9089
APBB2	-0.6354
APP	-1.3189
ARHGAP1	-0.9143
ARID5B	-0.72
ARL4C	-0.6829
ARNT2	-1.7895
ASAH1	-1.2895
ATP11B	-0.6156
AURKB	-0.88
AXIN1	-0.8275
BACE2	-1.5221
BAX	-1.5311
BID	-0.5076
BLMH	-0.8084
BMP4	-0.8057
BPHL	-0.8883
CAMSAP2	-1.0723
CASP10	-0.7495
CAST	-1.6068
CBLB	-0.9707
CCNE2	-1.059
CD320	-2.1016
CD40	-1.1451
CDC45	-0.721
CDKN1A	-0.8229
CDKN2A	-0.656
CEP57	-1.1355
CERK	-0.6635
CHEK1	-1.0121
CLIC4	-0.537
COL4A1	-1.1731
CORO1A	-1.1653
CRELD2	-1.0851
CRK	-0.5656
CRKL	-0.6473
CSNK1E	-0.8543
CSNK2A2	-0.9988
CTNND1	-0.8431
CYCS	-0.5696
DDIT4	-0.6025
DECR1	-1.0943
DERA	-0.5681
DFFA	-1.0855
DLD	-0.8966
DMTF1	-0.6665
DNAJB6	-0.9095
DNMT3A	-0.8776
DUSP3	-0.7314
DYRK3	-0.807
ECH1	-0.9497
EDN1	-1.1708
EGR1	-0.8411
ELAC2	-0.5341
EPHA3	-0.5422
EXT1	-0.8251
FAIM	-0.7425
FAM69A	-0.6658
FBXO21	-1.2244
FGFR2	-0.9536
FKBP4	-1.1466
FSD1	-0.693
FUT1	-0.8673
G3BP1	-1.6751
GFOD1	-0.7828
GLI2	-0.8762
GNA15	-0.8451
GNAI1	-1.2673
GPC1	-1.2029
GRB7	-0.7772
GTPBP8	-0.5883
HACD3	-1.3128
HDGFRP3	-1.3916
HIST2H2BE	-0.8641
HLA-DRA	-0.7244
HMOX1	-0.5024
HSPB1	-0.6039
IFNAR1	-1.2878
IGFBP3	-1.0445
IKZF1	-1.1594
IL1B	-0.528
IL4R	-0.6812
INSIG1	-0.7767
ISOC1	-0.7078
JUN	-0.8883
KIAA0355	-0.6131
KIAA0753	-1.0007
KIT	-1.8005
LAP3	-0.5707
LGALS8	-1.2274
LPAR2	-0.5729
LPGAT1	-0.6992
LRRC41	-1.4594
MAT2A	-0.5658
MBOAT7	-0.5024
MEST	-0.8125
MIF	-1.3814
MKNK1	-1.8252
MNAT1	-0.8641
MRPL19	-0.5076
MRPS2	-2.7707
MTF2	-1.6002
MYBL2	-0.8781
MYL9	-1.5829
MYO10	-0.737
NFATC4	-0.5848
NFKB2	-0.7248
NFKBIE	-0.8316
NIT1	-1.0759
NOTCH1	-0.5975
NPDC1	-1.0439
NPEPL1	-0.8119
NR2F6	-0.7227
NRIP1	-0.7571
NT5DC2	-1.5631
NUSAP1	-0.8444
NVL	-1.3106
ORC1	-0.5965
OXSR1	-0.6664
P4HA2	-0.9801
PAF1	-0.7943
PAFAH1B1	-0.6478
PAFAH1B3	-1.1098
PAPD7	-1.4454
PCK2	-0.9583
PHKG2	-1.193
PIK3CA	-0.5309
PLEKHM1	-0.9004
PLOD3	-0.876
PLP2	-0.5866
PMAIP1	-0.7792
PMM2	-0.5815
POLR2K	-0.5331
POP4	-2.2453
PPARD	-0.9518
PPOX	-0.7526
PPP1R13B	-0.9115
PRKACA	-1.3315
PRKX	-0.8189
PRR15L	-0.5217
PSMF1	-1.241
PSRC1	-0.5405
PTK2B	-0.8283
PTPRC	-0.5316
PTPRK	-2.1917
RAB21	-0.7232
RAB31	-0.956
RAP1GAP	-1.007
RB1	-1.101
REEP5	-1.517
RELB	-0.8803
RFNG	-0.8073
RGS2	-1.6006
RNF167	-0.6019
RPS6KA1	-2.1457
RRP12	-0.6961
RRP8	-0.9372
S100A13	-0.8186
SERPINE1	-1.1331
SH3BP5	-1.0628
SHB	-1.2037
SLC27A3	-0.8556
SLC2A6	-0.7386
SMC3	-0.6436
SNAP25	-0.508
SNX7	-1.3182
SOCS2	-1.2722
SOX2	-0.9349
SOX4	-1.1584
SPDEF	-0.6662
SPR	-0.768
ST6GALNAC2	-0.8657
STAP2	-1.1793
STK10	-0.8401
STX1A	-0.9766
STX4	-0.7017
SUPV3L1	-0.8956
SUZ12	-0.7632
TBXA2R	-0.5713
TESK1	-0.7338
TFAP2A	-1.1518
TGFB3	-0.9284
TLR4	-2.8428
TMEM2	-0.6287
TNIP1	-0.572
TOPBP1	-0.5989
TRIB1	-2.4324
TRIB3	-2.6939
TRIM13	-0.5929
TRIM2	-1.0502
UBE2J1	-0.9645
UBE2L6	-0.5435
UFM1	-1.0615
UGDH	-1.561
VDAC1	-0.7345
XPO7	-0.6922
ZFP36	-0.9234
ZNF274	-0.7222
ZNF395	-0.5864
ZNF586	-1.0519
