ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
54681	P4HTM	-6.5908	5e-4
9690	UBE3C	-4.1874	0.0034
23300	ATMIN	-2.6705	0.0056
2548	GAA	-2.5122	0.0057
9267	CYTH1	-2.2422	0.0073
8204	NRIP1	-3.4695	0.0079
7088	TLE1	-2.2286	0.009
54386	TERF2IP	-1.8203	0.0091
84890	ADO	-1.9338	0.0092
2961	GTF2E2	-2.1507	0.0099
50810	HDGFRP3	-3.6343	0.0128
10165	SLC25A13	-2.5432	0.0138
64746	ACBD3	-2.4106	0.0152
2037	EPB41L2	-2.3319	0.0173
1514	CTSL	-1.8234	0.0175
55324	ABCF3	-1.7167	0.0178
3098	HK1	-2.2791	0.0184
10610	ST6GALNAC2	-1.8114	0.0194
8440	NCK2	-1.9815	0.021
5440	POLR2K	-1.7143	0.0211
6812	STXBP1	-1.5253	0.0219
1978	EIF4EBP1	-1.6272	0.0229
8985	PLOD3	-1.4338	0.0249
25805	BAMBI	-1.4124	0.0266
6597	SMARCA4	-1.4736	0.0271
1213	CLTC	-1.4947	0.0272
23326	USP22	-1.6914	0.0278
9467	SH3BP5	-1.782	0.0287
10954	PDIA5	-1.5382	0.0287
10099	TSPAN3	-1.4961	0.0288
9112	MTA1	-1.6465	0.029
8878	SQSTM1	-3.413	0.029
85236	HIST1H2BK	-2.1001	0.0292
8624	PSMG1	-1.4554	0.0294
6697	SPR	-1.8497	0.0295
25987	TSKU	-2.0476	0.0301
1534	CYB561	-1.5551	0.0302
2625	GATA3	-1.364	0.0338
7905	REEP5	-2.9209	0.0339
10606	PAICS	-1.6309	0.0353
2064	ERBB2	-1.4978	0.0354
25	ABL1	-2.0658	0.0363
2690	GHR	-1.3945	0.0365
2810	SFN	-1.4245	0.0366
1429	CRYZ	-1.4085	0.0373
2065	ERBB3	-1.7405	0.0373
5716	PSMD10	-1.3205	0.0375
23029	RBM34	-1.291	0.0377
4125	MAN2B1	-1.374	0.0388
868	CBLB	-2.6278	0.0414
6894	TARBP1	-2.0956	0.0417
51569	UFM1	-2.4306	0.0418
780	DDR1	-1.3245	0.0424
10765	KDM5B	-1.2997	0.0428
23338	JADE2	-1.4514	0.0441
4303	FOXO4	-1.6208	0.0444
11014	KDELR2	-1.442	0.0452
387	RHOA	-1.3049	0.0456
6988	TCTA	-1.2305	0.0472
8837	CFLAR	-1.2481	0.0488
9797	TATDN2	-1.2339	0.0493
8061	FOSL1	-1.5088	0.0514
5108	PCM1	-1.2488	0.0532
25932	CLIC4	-1.6732	0.0537
1019	CDK4	-1.5143	0.0541
23585	TMEM50A	-1.3465	0.0554
10146	G3BP1	-1.5738	0.0568
7153	TOP2A	-3.029	0.057
11168	PSIP1	-1.1079	0.0622
595	CCND1	-1.1934	0.0628
8396	PIP4K2B	-1.1192	0.063
1738	DLD	-2.2333	0.0636
10969	EBNA1BP2	-2.121	0.0649
9016	SLC25A14	-1.1607	0.0666
102	ADAM10	-1.1043	0.0669
10434	LYPLA1	-2.4215	0.0704
10298	PAK4	-2.377	0.0715
291	SLC25A4	-2.2828	0.0721
1212	CLTB	-1.2081	0.0738
2017	CTTN	-1.1615	0.0744
23530	NNT	-1.0628	0.0746
4331	MNAT1	-1.1103	0.0759
1643	DDB2	-1.0939	0.0774
51056	LAP3	-1.5768	0.0781
11325	DDX42	-1.0799	0.08
200081	TXLNA	-1.516	0.0804
1831	TSC22D3	-2.2927	0.083
10318	TNIP1	-1.0561	0.0845
25839	COG4	-1.5762	0.0856
23522	KAT6B	-2.0028	0.0861
10058	ABCB6	-3.6044	0.0864
6772	STAT1	-2.6268	0.0891
5154	PDGFA	-1.5672	0.0903
10046	MAMLD1	-0.9928	0.0906
9375	TM9SF2	-1.0777	0.0907
5331	PLCB3	-0.9799	0.0908
8851	CDK5R1	-1.5909	0.0918
11031	RAB31	-4.0635	0.0919
10174	SORBS3	-1.0206	0.0931
27109	ATP5S	-1.2062	0.0943
7485	WRB	-0.9404	0.0944
5019	OXCT1	-1.3575	0.0945
23647	ARFIP2	-1.155	0.0945
9019	MPZL1	-1.0286	0.0947
11065	UBE2C	-1.4179	0.0949
9637	FEZ2	-1.2392	0.0964
