similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8345	3.0886e-36	135	Fedratinib	LSM-1142	FLT3|JAK2	10uM	6h	LINCSCP_15549	HA1E
0.7121	3.5818e-22	135	WZ 3146	LSM-5809	EGFR	10uM	6h	LINCSCP_16697	HA1E
0.6989	4.2791e-21	135	13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	LSM-1895	ESR1	10uM	6h	LINCSCP_235653	MCF7
0.692	1.5016e-20	135	HG-6-64-01	LSM-42721	NA	10uM	6h	LINCSCP_26550	HT29
0.6912	1.704e-20	135	XMD-16144	LSM-42717	NA	10uM	6h	LINCSCP_16753	HA1E
0.6812	9.7024e-20	135	AS-605240	LSM-42784	PIK3CG	10uM	6h	LINCSCP_54011	SW480
0.6709	5.485e-19	135	Bufexamac	LSM-5494	NA	10uM	24h	LINCSCP_34282	MCF7
0.666	1.2013e-18	135	WH-4-025	LSM-45317	NA	10uM	24h	LINCSCP_24285	HS578T
0.6651	1.4008e-18	135	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	24h	LINCSCP_116583	HT29
0.6588	3.784e-18	135	Mianserin	LSM-1374	ADRA1A|ADRA1B|ADRA1D|DRD2|HRH1|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7	10uM	6h	LINCSCP_7116	A549
0.6566	5.3395e-18	135	TPCA-1	LSM-1136	IKBKB	10uM	6h	LINCSCP_15599	HA1E
0.6545	7.3774e-18	135	A-443654	LSM-1045	AKT1|AKT2	10uM	6h	LINCSCP_20446	HCC515
-0.6541	7.8018e-18	135	Fenbendazole	LSM-3134	TUBB	10uM	6h	LINCSCP_27128	HT29
0.654	7.9701e-18	135	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	10uM	6h	LINCSCP_21408	HEC108
0.6522	1.0427e-17	135	CI-1040	LSM-1048	MAP2K1|MAP2K2	10uM	6h	LINCSCP_26465	HT29
0.6457	2.7987e-17	135	Sorafenib	LSM-1008	BRAF|DDR2|FGFR1|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RAF1|RET	10uM	6h	LINCSCP_26484	HT29
-0.6427	4.3748e-17	135	(13S)-3-Hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	LSM-1506	ESR1	10uM	6h	LINCSCP_30325	MCF7
-0.6394	7.0356e-17	135	Mebendazole	LSM-3749	NA	10uM	6h	LINCSCP_67583	MCF7
-0.6392	7.2911e-17	135	Prostratin	LSM-4888	NA	10uM	6h	LINCSCP_59411	VCAP
0.639	7.4637e-17	135	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	10uM	6h	LINCSCP_12047	BT20
0.6355	1.2296e-16	135	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_24703	HS578T
0.6288	3.1976e-16	135	Selumetinib	LSM-1056	MAP2K1|MAP2K2	80uM	6h	LINCSCP_25783	HT29
-0.6252	5.2632e-16	135	CHEMBL2142739	LSM-39882	NA	10uM	24h	LINCSCP_310384	VCAP
-0.6247	5.6101e-16	135	Econazole	LSM-1617	NA	10uM	24h	LINCSCP_32839	MCF7
0.6237	6.4916e-16	135	Tamatinib	LSM-1040	SYK	10uM	6h	LINCSCP_50942	RMGI
0.6221	8.0361e-16	135	Kolestevan	LSM-1830	HMGCR	10uM	6h	LINCSCP_458	A375
