similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.7158	9.6589e-64	398	Fedratinib	LSM-1142	FLT3|JAK2	10uM	6h	LINCSCP_15549	HA1E
-0.5521	3.9734e-33	398	Decitabine	LSM-5855	DNMT1|DNMT3A	3.33uM	24h	LINCSCP_150148	NPC.TAK
-0.5256	1.1809e-29	398	1166227-08-2	LSM-1204	NA	1.11uM	24h	LINCSCP_148450	NPC
-0.5211	4.3907e-29	398	SB-203580	LSM-1168	MAPK1|MAPK11|MAPK14	10uM	24h	LINCSCP_166084	SKL
-0.5166	1.5674e-28	398	XMD 8-92	LSM-1094	MAPK7	0.12uM	24h	LINCSCP_150231	NPC.TAK
0.5057	3.1872e-27	398	Everolimus	LSM-43172	FKBP1A|MTOR	10uM	6h	LINCSCP_16619	HA1E
0.501	1.1241e-26	398	Ruxolitinib	LSM-1139	JAK1|JAK2|TYK2	10uM	6h	LINCSCP_16666	HA1E
0.4998	1.5154e-26	398	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	1uM	24h	LINCSCP_41778	NKDBA
0.4957	4.5682e-26	398	BI-2536	LSM-1041	PLK1	10uM	6h	LINCSCP_15627	HA1E
-0.4938	7.436e-26	398	2-Fluoroadenosine	LSM-4828	RRM1	10uM	6h	LINCSCP_20145	HCC515
0.4905	1.7525e-25	398	Pinacidil	LSM-1557	ABCC8|ABCC9	10uM	24h	LINCSCP_14363	HA1E
0.4845	8.0101e-25	398	Fedratinib	LSM-1142	FLT3|JAK2	10uM	6h	LINCSCP_12925	EFO27
0.4826	1.3042e-24	398	Narciclasine	LSM-4934	RHOA	10uM	6h	LINCSCP_53892	SNUC5
-0.4755	7.69e-24	398	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	1.11uM	24h	LINCSCP_151597	PC3
0.4749	8.7935e-24	398	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	6h	LINCSCP_257418	NCIH508
0.4723	1.6619e-23	398	ST4110747	LSM-2504	NA	10uM	6h	LINCSCP_22013	HEPG2
-0.4712	2.1715e-23	398	Dacomitinib	LSM-42808	EGFR|ERBB2|ERBB3|ERBB4	3.33uM	24h	LINCSCP_147507	NPC.CAS9
0.4706	2.4917e-23	398	SCHEMBL16980224	LSM-1092	AURKA	10uM	6h	LINCSCP_22610	HEPG2
0.4692	3.5497e-23	398	ZINC01792951	LSM-2717	NA	10uM	6h	LINCSCP_57408	VCAP
0.4649	9.7556e-23	398	CHEMBL1673039	LSM-1093	LRRK2|MAPK7	10uM	6h	LINCSCP_16683	HA1E
0.4636	1.3465e-22	398	MLS000108814	LSM-1588	NA	10uM	6h	LINCSCP_57349	VCAP
0.4601	3.0128e-22	398	LY-294002	LSM-2597	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PLK1|PRKDC	10uM	6h	LINCSCP_68593	VCAP
0.4569	6.3791e-22	398	Rimexolone	LSM-2685	NR3C1	3.33uM	24h	LINCSCP_101909	HELA
0.4563	7.2785e-22	398	1268524-70-4	LSM-6332	NA	0.37uM	24h	LINCSCP_70128	A375
0.4554	8.9336e-22	398	LY-294002	LSM-2597	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PLK1|PRKDC	10uM	6h	LINCSCP_68758	VCAP
0.4547	1.068e-21	398	CHEMBL1406616	LSM-1551	NA	10uM	6h	LINCSCP_57347	VCAP
0.4545	1.095e-21	398	IKK Inhibitor VII	LSM-2309	IKBKB	10uM	6h	LINCSCP_7435	A549
0.4543	1.1593e-21	398	Crizotinib	LSM-1027	ALK|MET	10uM	6h	LINCSCP_22598	HEPG2
0.453	1.5444e-21	398	Thioridazine	LSM-1863	DRD1|DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	6h	LINCSCP_308346	VCAP
0.4524	1.7985e-21	398	TL_HRAS26	LSM-2013	NA	10uM	6h	LINCSCP_41833	NOMO1
0.4492	3.7038e-21	398	LRRK2-IN-1	LSM-1086	LRRK2	10uM	6h	LINCSCP_16606	HA1E
0.4481	4.6696e-21	398	GSK-1070916	LSM-1062	AURKB|AURKC	5uM	6h	LINCSCP_49753	PC3
0.4481	4.7517e-21	398	SCHEMBL16980224	LSM-1092	AURKA	10uM	6h	LINCSCP_16717	HA1E
0.4479	4.8956e-21	398	Narciclasine	LSM-4934	RHOA	10uM	6h	LINCSCP_21168	HCT116
0.4464	6.9169e-21	398	SCHEMBL16980224	LSM-1092	AURKA	10uM	6h	LINCSCP_2449	A375
-0.4462	7.2292e-21	398	Olaparib	LSM-1145	PARP1|PARP2|PARP3	3.33uM	24h	LINCSCP_148807	NPC
-0.4441	1.1398e-20	398	Trichostatin	LSM-43005	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	0.1uM	24h	LINCSCP_201164	A549
0.4434	1.3568e-20	398	Cephaeline	LSM-3808	NA	10uM	6h	LINCSCP_18441	HCC515
0.4402	2.7378e-20	398	BI-2536	LSM-1041	PLK1	10uM	24h	LINCSCP_81436	A549
0.44	2.801e-20	398	Digoxin	LSM-2511	ATP1A1|ATP1A2|ATP1A3|ATP1A4|ATP1B1|ATP1B2|ATP1B3|FXYD2	10uM	6h	LINCSCP_7446	A549
0.4397	2.9966e-20	398	MLS000709026	LSM-43139	RAD51	40uM	6h	LINCSCP_29308	LOVO
-0.4388	3.6767e-20	398	BIX01294	LSM-4571	EHMT2	3.33uM	24h	LINCSCP_148933	NPC
0.4387	3.7347e-20	398	H0635_SIGMA	LSM-5010	NA	10uM	6h	LINCSCP_19969	HCC515
0.4374	4.9802e-20	398	Anisomycin	LSM-4047	NA	10uM	6h	LINCSCP_18451	HCC515
0.437	5.4746e-20	398	AC1NWALX	LSM-1410	RPS2	10uM	6h	LINCSCP_22839	HEPG2
0.4368	5.6768e-20	398	Cephaeline	LSM-3808	NA	10uM	6h	LINCSCP_7199	A549
-0.4366	5.8991e-20	398	RG 108	LSM-6283	DNMT1	3.33uM	24h	LINCSCP_146892	NEU
0.4366	5.9523e-20	398	Perhexiline	LSM-4353	CPT1A|CPT2	10uM	6h	LINCSCP_29260	LOVO
0.4365	5.9914e-20	398	SCHEMBL16980224	LSM-1092	AURKA	10uM	24h	LINCSCP_112645	HEPG2
0.4362	6.4334e-20	398	Ouabain	LSM-2781	ATP1A1	10uM	6h	LINCSCP_7165	A549
0.4361	6.5663e-20	398	AC1NUE3V	LSM-43141	DUSP1|DUSP6	10uM	24h	LINCSCP_37842	MCF7
0.4357	7.1824e-20	398	CHEMBL1673039	LSM-1093	LRRK2|MAPK7	10uM	24h	LINCSCP_52405	SKB
-0.4329	1.2993e-19	398	BRD-K28997108	LSM-38846	NA	5uM	24h	LINCSCP_182993	A375
0.4329	1.3236e-19	398	Piplartine	LSM-42914	NA	10uM	6h	LINCSCP_56546	VCAP
0.4325	1.4229e-19	398	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	6h	LINCSCP_67021	HEPG2
0.4325	1.441e-19	398	MLS000094939	LSM-3353	NA	10uM	6h	LINCSCP_57441	VCAP
0.4308	2.0437e-19	398	I-BET151	LSM-6335	NA	1.11uM	24h	LINCSCP_150089	NPC.TAK
0.4297	2.5766e-19	398	NCGC00170397-01	LSM-36726	NA	10uM	24h	LINCSCP_59512	VCAP
0.4296	2.6623e-19	398	Crizotinib	LSM-1027	ALK|MET	10uM	6h	LINCSCP_36714	MCF7
0.4293	2.7836e-19	398	TAE-684	LSM-1024	ALK	10uM	6h	LINCSCP_16657	HA1E
0.4286	3.275e-19	398	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	6h	LINCSCP_67013	HEPG2
0.428	3.7058e-19	398	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	10uM	24h	LINCSCP_252541	MCF7
0.4279	3.774e-19	398	SMP2_000249	LSM-1820	ATP1A1	10uM	6h	LINCSCP_7395	A549
0.4278	3.8101e-19	398	MLS-0208612.0001	LSM-3196	NA	10uM	6h	LINCSCP_58034	VCAP
0.4276	3.9839e-19	398	Parthenolide	LSM-43090	NA	10uM	6h	LINCSCP_53634	SNGM
0.4273	4.3116e-19	398	Omacetaxine Mepesuccinate	LSM-3716	NA	10uM	6h	LINCSCP_7522	A549
0.4268	4.759e-19	398	Ruxolitinib	LSM-1139	JAK1|JAK2|TYK2	10uM	6h	LINCSCP_6634	A549
0.4264	5.1222e-19	398	TORIN-2	LSM-1080	MTOR	10uM	6h	LINCSCP_22577	HEPG2
0.4255	6.2644e-19	398	CHEMBL1551506	LSM-2315	NA	10uM	6h	LINCSCP_57869	VCAP
0.4251	6.76e-19	398	BI-2536	LSM-1041	PLK1	1.11uM	24h	LINCSCP_172605	YAPC
0.4248	7.126e-19	398	916985-21-2	LSM-4790	NA	10uM	6h	LINCSCP_257316	NCIH508
