similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	502	Chloroquine	LSM-1901	NA	10uM	24h	LINCSCP_15217	HA1E
0.684	1.7218e-70	502	Deferiprone	LSM-36972	UGT1A6	10uM	24h	LINCSCP_138312	MCF7
0.6045	2.5011e-51	502	Avicin-D	LSM-44620	NA	3uM	6h	LINCSCP_49411	PC3
0.6042	2.8473e-51	502	Camostat Mesilate	LSM-45240	NA	10uM	24h	LINCSCP_168589	YAPC
0.5725	4.8057e-45	502	Berberine	LSM-6553	NA	0.04uM	24h	LINCSCP_137993	MCF7
0.57	1.3657e-44	502	Avicin-G	LSM-44622	NA	3uM	6h	LINCSCP_49415	PC3
0.5649	1.1904e-43	502	Oxetane	LSM-44627	NA	3uM	6h	LINCSCP_202121	A549
0.5633	2.3055e-43	502	3-(4-Pyridyl)indole	LSM-4569	ROCK1	0.37uM	24h	LINCSCP_76687	A375
0.562	3.8599e-43	502	Prothiaden Spofa	LSM-42985	SLC6A2|SLC6A4	1.11uM	24h	LINCSCP_168723	YAPC
0.5496	5.7841e-41	502	MLS-0435555.0001	LSM-4876	NA	10uM	24h	LINCSCP_46244	PC3
0.5452	3.2464e-40	502	BRD-K18449990	LSM-38258	NA	5uM	24h	LINCSCP_63013	VCAP
0.5291	1.4884e-37	502	CHEMBL2357390	LSM-40613	NA	10uM	6h	LINCSCP_49153	PC3
0.5203	3.57e-36	502	Temsirolimus (CCI-779, NSC 683864)	LSM-45994	MTOR	1.11uM	24h	LINCSCP_168477	YAPC
0.5129	4.9485e-35	502	Lypressin	LSM-5977	AVPR1A|AVPR1B|AVPR2	10uM	24h	LINCSCP_6505	A549
0.5067	4.2031e-34	502	Avicin-G	LSM-44622	NA	1uM	6h	LINCSCP_49414	PC3
0.5026	1.7478e-33	502	SAN1_003817	LSM-36731	NA	10uM	6h	LINCSCP_6111	A549
0.5011	2.8192e-33	502	Hydroquinidine	LSM-1275	NA	10uM	6h	LINCSCP_2511	A375
0.4989	5.9053e-33	502	Chlorphenesin Carbamate	LSM-1516	NA	10uM	24h	LINCSCP_14976	HA1E
0.4962	1.4812e-32	502	7Beta-forskolin	LSM-2040	ADCY2	10uM	6h	LINCSCP_27057	HT29
0.495	2.1487e-32	502	Oxetane	LSM-44627	NA	3uM	6h	LINCSCP_280023	PC3
0.4892	1.4386e-31	502	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	6h	LINCSCP_66946	HCC515
