Name_GeneSymbol	Value_LogDiffExp
AARS	-1.0318
ABCB6	-2.9823
ABCC5	0.7021
ABCF1	0.6384
ABCF3	-0.2014
ABHD4	-0.8137
ABHD6	0.9657
ABL1	1.6569
ACAA1	-0.4479
ACAT2	0.867
ACBD3	0.8337
ACD	0.4174
ACLY	-0.6447
ACOT9	-0.1011
ADAM10	-2.0536
ADAT1	-0.4268
ADCK3	-1.5733
ADGRE5	-1.6848
ADGRG1	0.8182
ADH5	-0.0491
ADI1	0.6386
ADO	-0.0307
ADRB2	-0.6037
AGL	1.1342
AKAP8	2.8486
AKAP8L	-0.883
AKR7A2	0.3014
AKT1	0.1824
ALAS1	-1.1098
ALDH7A1	-1.7082
ALDOA	-1.8497
ALDOC	1.2121
AMDHD2	-1.6644
ANKRD10	0.6959
ANO10	1.0388
ANXA7	0.4069
APBB2	0.7823
APOE	0.1267
APP	0.8271
APPBP2	0.8194
ARFIP2	-3.0401
ARHGAP1	-0.299
ARHGEF12	0.4298
ARHGEF2	-0.5442
ARID4B	0.6844
ARID5B	0.0614
ARL4C	0.8998
ARNT2	0.2889
ARPP19	0.7946
ASAH1	0.2211
ASCC3	0.7687
ATF1	1.811
ATF5	-3.821
ATF6	-1.5921
ATG3	0.2397
ATMIN	1.2764
ATP11B	-0.174
ATP1B1	-0.1822
ATP2C1	1.1944
ATP5S	-1.085
ATP6V0B	-0.4379
ATP6V1D	0.829
AURKA	0.6465
AURKB	-0.7287
AXIN1	0.1172
B4GAT1	-1.1432
BACE2	0.8557
BAD	-1.6993
BAG3	0.6889
BAMBI	1.1828
BAX	-1.1166
BCL2	0.7491
BCL7B	-0.5616
BDH1	0.063
BECN1	0.3795
BHLHE40	-0.0904
BID	0.492
BIRC2	2.3527
BIRC5	-1.5155
BLCAP	-0.1021
BLMH	-2.6241
BLVRA	-0.7921
BMP4	0.4164
BNIP3	-0.052
BNIP3L	0.4768
BPHL	0.6708
BRCA1	1.1255
BTK	1.0545
BUB1B	0.9116
BZW2	0.1259
C2CD2	2.5041
C2CD2L	1.453
C2CD5	0.1908
C5	1.1452
CAB39	0.2191
CALM3	-1.5885
CALU	0.3411
CAMSAP2	0.9574
CANT1	-0.0107
CAPN1	-0.0968
CASC3	-0.4191
CASK	-0.9769
CASP10	0.3991
CASP2	-1.9972
CASP3	0.2514
CASP7	-0.3552
CAST	-1.6154
CAT	0.1639
CBLB	-0.1852
CBR1	-1.0388
CBR3	-0.8634
CCDC85B	-1.1219
CCDC86	-0.3227
CCDC92	2.4052
CCL2	0.5364
CCNA1	0.7523
CCNA2	0.1517
CCNB1	0.8709
CCNB2	0.5261
CCND1	-1.8378
CCND3	-1.4763
CCNE2	1.1442
CCNF	-0.3612
CCNH	1.3701
CCP110	4.5287
CD320	1.5027
CD40	0.5803
CD44	-0.5641
CD58	0.2959
CDC20	0.2483
CDC25A	0.0911
CDC25B	-0.2602
CDC42	-0.7536
CDC45	-0.1429
CDCA4	-1.2522
CDH3	3.9231
CDK1	1.3172
CDK19	-0.135
CDK2	0.699
CDK4	0.1185
CDK5R1	2.0296
CDK6	-0.7577
CDK7	-0.1486
CDKN1A	0.2644
CDKN1B	0.6624
CDKN2A	-0.3455
CEBPA	-0.8372
CEBPD	0.5602
CEBPZ	1.3173
CENPE	-0.3422
CEP57	0.6678
CERK	1.7479
CETN3	0.9004
CFLAR	-2.4291
CGRRF1	0.2726
CHAC1	0.1943
CHEK1	-0.5918
CHEK2	0.2968
CHERP	-0.5512
CHIC2	0.8952
CHMP4A	-2.6094
CHMP6	-0.8356
CHN1	2.1999
CHP1	-1.7936
CIAPIN1	-0.5761
CIRBP	0.0762
CISD1	1.181
CLIC4	-1.7516
CLPX	0.0305
CLSTN1	0.0512
CLTB	-2.597
CLTC	-0.2413
CNDP2	-0.8118
CNOT4	0.3153
CNPY3	1.0726
COASY	-0.8256
COG2	0.699
COG4	-2.7716
COG7	-0.7004
COL1A1	0.3068
COL4A1	-0.0288
COPB2	-0.8023
COPS7A	0.8382
CORO1A	0.5358
CPNE3	-1.188
CPSF4	-0.2224
CREB1	0.8592
CREG1	0.0908
CRELD2	0.7889
CRK	-2.062
CRKL	0.5657
CRTAP	-0.0493
CRYZ	0.9997
CSK	-0.2058
CSNK1A1	-0.0098
CSNK1E	-1.2393
CSNK2A2	-0.9214
CSRP1	-3.9575
CTNNAL1	0.0716
CTNND1	0.9066
CTSD	-0.9667
CTSL	-0.5549
CTTN	-1.7446
CXCL2	0.1256
CXCR4	0.8697
CYB561	-1.1969
CYCS	-1.1563
