Name_GeneSymbol	Value_LogDiffExp
AARS	1.0129
ABCB6	-0.5777800000000001
ABCC5	2.4305
ABCF1	0.13438
ABCF3	0.16763999999999998
ABHD4	0.74306
ABHD6	2.49728
ABL1	0.5552999999999999
ACAA1	-0.22998000000000002
ACAT2	-0.2322
ACBD3	0.6133799999999999
ACD	-0.58612
ACLY	0.02766
ACOT9	0.17934
ADAM10	1.78918
ADAT1	0.35576
ADCK3	-0.03557999999999999
ADGRE5	-0.2759
ADGRG1	-1.2946199999999999
ADH5	0.2989
ADI1	-0.0050000000000000044
ADO	0.46676
ADRB2	-0.79626
AGL	0.67064
AKAP8	0.11256000000000001
AKAP8L	0.63198
AKR7A2	0.67316
AKT1	-0.56856
ALAS1	0.65846
ALDH7A1	0.03267999999999999
ALDOA	0.26508
ALDOC	1.22428
AMDHD2	-1.35132
ANKRD10	1.05866
ANO10	1.49516
ANXA7	-0.48712
APBB2	2.08134
APOE	0.27930000000000005
APP	1.3707
APPBP2	0.40970000000000006
ARFIP2	1.41898
ARHGAP1	0.33804
ARHGEF12	0.73834
ARHGEF2	0.036639999999999964
ARID4B	0.9215800000000001
ARID5B	0.6474
ARL4C	0.32033999999999996
ARNT2	0.42082
ARPP19	-1.1381400000000002
ASAH1	1.08554
ASCC3	-0.43806
ATF1	-0.92286
ATF5	-0.17794000000000001
ATF6	0.18744
ATG3	-0.36064
ATMIN	0.28019999999999995
ATP11B	0.26884
ATP1B1	0.5925400000000001
ATP2C1	0.43736
ATP5S	1.2432599999999998
ATP6V0B	0.7965800000000001
ATP6V1D	0.64364
AURKA	-1.83806
AURKB	-1.9513
AXIN1	0.43560000000000004
B4GAT1	0.12068000000000001
BACE2	-0.31896
BAD	-2.11916
BAG3	-0.51082
BAMBI	1.67408
BAX	0.05489999999999999
BCL2	-0.2903
BCL7B	0.018819999999999972
BDH1	-0.21216
BECN1	1.11392
BHLHE40	0.7160799999999999
BID	0.17098
BIRC2	-0.40893999999999997
BIRC5	-2.59504
BLCAP	-1.00628
BLMH	-0.8133
BLVRA	0.79522
BMP4	-0.43048000000000003
BNIP3	-0.70997999999999994
BNIP3L	0.9877199999999999
BPHL	0.27358000000000005
BRCA1	-1.58158
BTK	0.4668800000000001
BUB1B	-1.0741
BZW2	0.72858
C2CD2	0.74692
C2CD2L	0.79142
C2CD5	0.52172
C5	0.64754
CAB39	-0.3104000000000001
CALM3	0.14628000000000002
CALU	1.39456
CAMSAP2	-0.016620000000000003
CANT1	-0.07604000000000001
CAPN1	-0.79412
CASC3	0.10339999999999996
CASK	0.8629
CASP10	1.61762
CASP2	0.019859999999999985
CASP3	0.55856
CASP7	0.23938
CAST	-1.27276
CAT	0.7818999999999999
CBLB	1.93562
CBR1	0.16807999999999998
CBR3	-1.8408600000000002
CCDC85B	2.3782
CCDC86	-1.78058
CCDC92	2.43348
CCL2	0.20378
CCNA1	0.12146000000000001
CCNA2	-2.28134
CCNB1	-1.07508
CCNB2	-1.2576
CCND1	0.07057999999999999
CCND3	0.87942
CCNE2	-0.06760000000000002
CCNF	-0.66638
CCNH	0.24816
CCP110	-0.42264
CD320	-0.3902
CD40	0.24532
CD44	-1.12672
CD58	-1.2674
CDC20	-2.6421200000000002
CDC25A	-2.8455999999999997
CDC25B	0.13314
CDC42	-0.19822
CDC45	-1.19876
CDCA4	-0.25624
CDH3	-1.47338
CDK1	-2.48028
CDK19	0.9831799999999999
CDK2	-1.9906
CDK4	-1.80474
CDK5R1	0.92846
CDK6	-0.5000600000000001
CDK7	-0.008340000000000005
CDKN1A	2.6347
CDKN1B	0.3658
CDKN2A	-0.18776
CEBPA	-0.65522
CEBPD	0.5209
CEBPZ	-0.81624
CENPE	-0.566
CEP57	-0.07886
CERK	1.2514
CETN3	0.08515999999999999
CFLAR	-0.37496
CGRRF1	0.029520000000000025
CHAC1	0.5352
CHEK1	-1.4410399999999999
CHEK2	-0.6883
CHERP	-0.46896000000000004
CHIC2	-0.25014
CHMP4A	-0.13625999999999994
CHMP6	-0.80994
CHN1	0.03502000000000001
CHP1	0.41878
CIAPIN1	-0.7012
CIRBP	1.0114
CISD1	0.05456
CLIC4	0.06631999999999999
CLPX	-0.013039999999999993
CLSTN1	0.07085999999999996
CLTB	-0.9401200000000001
CLTC	0.2516
CNDP2	-0.62966
CNOT4	-0.23474
CNPY3	-0.39383999999999997
COASY	0.27198
COG2	1.46118
COG4	0.22799999999999998
COG7	-0.30843999999999994
COL1A1	-0.18386000000000002
COL4A1	-1.27474
COPB2	1.40086
COPS7A	-0.08775999999999999
CORO1A	-0.12658
CPNE3	1.22536
CPSF4	-0.47168
CREB1	0.57202
CREG1	1.76932
CRELD2	-0.62138
CRK	1.01274
CRKL	-0.27348
CRTAP	0.39061999999999997
CRYZ	-0.34856
CSK	-1.17794
CSNK1A1	0.1658
CSNK1E	0.5679
CSNK2A2	-0.1692
CSRP1	0.17165999999999998
CTNNAL1	-0.29086
CTNND1	0.45264
CTSD	0.4877
CTSL	-0.84604
CTTN	0.29247999999999996
CXCL2	-0.18311999999999998
CXCR4	-0.15310000000000001
CYB561	0.0043999999999999985
CYCS	-0.16376
CYTH1	0.6712600000000001
DAG1	0.9749599999999999
DAXX	-1.00178
DCK	-1.3268
DCTD	-1.24618
DCUN1D4	-0.11421999999999999
DDB2	-1.58284
DDIT4	0.6645800000000001
DDR1	-0.35054
DDX10	-0.22077999999999995
DDX42	0.98426
DECR1	-0.47506
DENND2D	-0.13928
DERA	-1.06276
DFFA	0.014000000000000012
DFFB	-1.0314
DHDDS	-0.35938000000000003
DHRS7	-0.38398
DHX29	0.23272
DLD	-0.44348
DMTF1	1.36104
DNAJA3	-0.14802
DNAJB1	-0.04702
DNAJB2	-0.010979999999999995
DNAJB6	-0.25526000000000004
DNAJC15	-0.37426
DNM1	-1.00036
DNM1L	-1.55724
DNMT1	-1.39192
DNMT3A	0.024820000000000002
DNTTIP2	-1.78786
DPH2	-0.56272
DRAP1	0.29826
DSG2	0.12050000000000002
DUSP11	0.93358
DUSP14	-0.7340800000000001
DUSP22	0.71556
DUSP3	0.15616
DUSP4	1.45766
DUSP6	1.7470999999999999
DYNLT3	0.81572
DYRK3	0.53998
E2F2	-0.9113600000000001
EAPP	0.34531999999999996
EBNA1BP2	-1.0665799999999999
EBP	-1.01972
ECD	-0.40724
ECH1	-0.11770000000000003
EDEM1	0.26638
EDN1	0.16152
EED	-0.55866
EFCAB14	0.30368
EGF	0.15985999999999997
EGFR	0.5155
EGR1	0.59106
EIF4EBP1	-0.07632
EIF4G1	-0.44898000000000005
EIF5	-1.2710000000000001
ELAC2	-1.1899
ELAVL1	-0.47968
ELOVL6	-0.9538599999999999
EML3	0.10081999999999999
ENOPH1	-0.7842399999999999
ENOSF1	-0.34426
EPB41L2	-1.06736
EPHA3	-0.18924
EPHB2	-0.33632
EPN2	-0.37812
EPRS	0.90186
ERBB2	0.91506
ERBB3	1.2752
ERO1L	0.36086
ETFB	-0.12156000000000002
ETS1	-0.58348
ETV1	1.07324
EVL	0.7473
EXOSC4	-0.78944
EXT1	0.39752000000000004
EZH2	-1.7818399999999999
FAH	-0.59682
FAIM	-0.6421399999999999
FAM20B	-0.3402
FAM57A	-0.31846
FAM63A	0.33165999999999995
FAM69A	0.21788000000000002
FAS	0.25404000000000004
FASTKD5	-0.2196
FAT1	0.21187999999999999
FBXL12	0.45316
FBXO11	0.16014000000000003
FBXO21	1.00026
FBXO7	0.21910000000000002
FCHO1	-0.85424
FDFT1	9.200000000000153e-4
FEZ2	0.58644
FGFR2	0.40688
FGFR4	0.36255999999999994
FHL2	-1.09442
FIS1	-0.5132
FKBP14	0.4996
FKBP4	0.14708
FOS	-0.28858000000000006
FOSL1	-1.13978
FOXJ3	0.22726000000000002
FOXO3	1.44008
FOXO4	2.16606
FPGS	-0.5393
FRS2	0.25768
FSD1	-0.006659999999999999
FUT1	0.17048000000000002
FYN	2.77264
FZD1	0.28014
FZD7	1.41262
G3BP1	-0.8940199999999999
GAA	0.5251
GABPB1	-0.6146199999999999
GADD45A	-0.19826
GADD45B	0.38273999999999997
GALE	0.48768
GAPDH	-0.0971
GATA2	0.7759400000000001
GATA3	-0.43039999999999995
GDPD5	1.96148
GFOD1	0.43116000000000004
GFPT1	0.8341999999999999
GHR	1.81152
GLI2	0.47558
GLOD4	-0.8546400000000001
GLRX	1.1557600000000001
GMNN	-1.02706
GNA11	0.008500000000000002
GNA15	0.6248600000000001
GNAI1	1.24532
GNAI2	0.41872
GNAS	0.05350000000000001
GNB5	1.66836
GNPDA1	-0.2849
GOLT1B	0.46728000000000003
GPATCH8	0.75034
GPC1	0.11754
GPER1	-0.6400399999999999
GRB10	1.66976
GRB7	0.4325
GRN	0.99896
GRWD1	-0.56994
GSTM2	0.009799999999999988
GSTZ1	0.71148
GTF2A2	-0.49414
GTF2E2	0.31443999999999994
GTPBP8	-0.6016800000000001
H2AFV	-0.5544399999999999
HACD3	-0.15510000000000002
HADH	-1.1796
HAT1	-0.66692
HDAC2	-0.91098
HDAC6	1.32942
HDGFRP3	-1.4146400000000001
HEATR1	-1.2109
HEBP1	0.002619999999999999
HERC6	0.028200000000000003
HERPUD1	0.91162
HES1	1.28144
HIF1A	0.69422
HIST1H2BK	1.9894800000000001
HIST2H2BE	3.33444
HK1	-0.29542
HLA-DMA	0.09032000000000007
HLA-DRA	1.3504
HMG20B	0.2015
HMGA2	-1.3655
HMGCR	0.40008
HMGCS1	-0.19754
HMOX1	-0.49776
HN1L	-1.1127799999999999
HOMER2	0.46641999999999995
HOOK2	0.2764
HOXA10	1.22954
HOXA5	0.2074
HPRT1	-1.1404400000000001
HS2ST1	0.92194
HSD17B10	-0.66796
HSD17B11	0.48456000000000005
HSPA1A	0.45342
HSPA4	-0.12858
HSPA8	-0.24392000000000003
HSPB1	-2.5037
HSPD1	-1.6263
HTATSF1	0.24852
HTRA1	0.72198
HYOU1	0.32846000000000003
IARS2	-0.66164
ICAM1	-0.31235999999999997
ICAM3	-0.6057999999999999
ICMT	0.15422000000000002
ID2	0.34776
IDE	0.73708
IER3	1.63516
IFNAR1	0.36928
IFRD2	-1.63448
IGF1R	0.5457
IGF2BP2	-0.2758
IGF2R	0.98806
IGFBP3	-2.36524
IGHMBP2	-0.1995
IKBKAP	-0.24881999999999999
IKBKB	0.2695
IKBKE	-1.20156
IKZF1	-0.046779999999999995
IL13RA1	0.50058
IL1B	-0.09205999999999995
IL4R	-0.7303000000000001
ILK	0.41292
INPP1	-0.18145999999999998
INPP4B	-0.26438
INSIG1	1.4424000000000001
INTS3	0.01791999999999998
IPO13	0.50282
IQGAP1	0.08272000000000002
ISOC1	0.25294
ITFG1	0.34302
ITGAE	-0.15072
ITGB1BP1	-0.6181
ITGB5	0.59902
JADE2	-2.12894
JMJD6	-0.33742
JUN	-0.95562
KAT6A	0.3784
KAT6B	0.37866
KCNK1	0.30636
KCTD5	-0.3736
KDELR2	-0.35542
KDM3A	1.02298
KDM5A	0.17114000000000004
KDM5B	0.8952600000000001
KEAP1	-1.60234
KIAA0100	0.08486000000000003
KIAA0196	1.17738
KIAA0355	0.60438
KIAA0753	-0.11746
KIAA0907	0.51128
KIAA1033	1.9531
KIF14	-0.77772
KIF1BP	0.23374
KIF20A	-1.9847400000000002
KIF2C	-0.5652
KIF5C	0.90998
KIT	0.19122
KLHDC2	0.92972
KLHL21	-0.63264
KLHL9	1.6914200000000001
KTN1	-0.22883999999999996
LAGE3	0.33296000000000003
LAMA3	0.30804000000000004
LAP3	-0.40746
LBR	-0.15045999999999998
LGALS8	-0.79118
LGMN	1.89304
LIG1	-0.44926
LIPA	-1.57752
LOXL1	-1.40624
LPAR2	-0.7558
LPGAT1	-1.0834
LRP10	0.83468
LRPAP1	1.06872
LRRC16A	0.95086
LRRC41	-0.89214
LSM5	-0.98126
LSM6	-0.69864
LSR	0.16146
LYN	-0.30724
LYPLA1	0.03657999999999999
LYRM1	0.21996000000000002
MACF1	-0.5139199999999999
MALT1	-0.011739999999999995
MAMLD1	0.67108
MAN2B1	1.02942
MAP2K5	0.43702
MAP3K4	-0.50046
MAP4K4	-0.32611999999999997
MAP7	0.73594
MAPK13	-1.85068
MAPK1IP1L	0.59938
MAPK9	-0.0615
