Name_GeneSymbol	Value_LogDiffExp
AARS	0.733
ABCB6	0.1676
ABCC5	0.3017
ABCF1	-0.4576
ABCF3	0.3077
ABHD4	0.3206
ABHD6	-1.2739
ABL1	-0.1449
ACAA1	-0.1445
ACAT2	0.5069
ACBD3	0.3859
ACD	1.2409
ACLY	0.5516
ACOT9	-0.2978
ADAM10	0.7962
ADAT1	-0.6898
ADCK3	0.7232
ADGRE5	-0.2105
ADGRG1	0.5397
ADH5	1.0204
ADI1	0.0238
ADO	-0.4741
ADRB2	-0.1579
AGL	-0.1261
AKAP8	-0.0612
AKAP8L	1.6369
AKR7A2	0.5671
AKT1	0.1884
ALAS1	-0.878
ALDH7A1	-0.0584
ALDOA	0.6374
ALDOC	0.4406
AMDHD2	-0.1733
ANKRD10	-0.432
ANO10	3.1067
ANXA7	0.4223
APBB2	-1.1723
APOE	-0.2002
APP	-0.2736
APPBP2	0.2843
ARFIP2	0.0071
ARHGAP1	0.2112
ARHGEF12	-0.1364
ARHGEF2	-0.2593
ARID4B	-0.0494
ARID5B	1.9108
ARL4C	-0.6288
ARNT2	-0.9364
ARPP19	0.327
ASAH1	-0.1114
ASCC3	0.7003
ATF1	-0.2449
ATF5	-0.0984
ATF6	1.2086
ATG3	0.2306
ATMIN	-0.8699
ATP11B	-0.0071
ATP1B1	-0.0147
ATP2C1	0.3996
ATP5S	-0.0199
ATP6V0B	0.0151
ATP6V1D	-0.1073
AURKA	0.5772
AURKB	0.1687
AXIN1	-0.4292
B4GAT1	0.7556
BACE2	0.7297
BAD	-0.3578
BAG3	-0.0925
BAMBI	-0.8143
BAX	-0.6115
BCL2	0.2222
BCL7B	-0.1494
BDH1	0.8547
BECN1	0.1435
BHLHE40	0.369
BID	0.2806
BIRC2	0.6098
BIRC5	0.5514
BLCAP	0.5259
BLMH	0.7577
BLVRA	-0.4183
BMP4	0.2672
BNIP3	-1.0361
BNIP3L	0.7788
BPHL	-0.5434
BRCA1	-0.1386
BTK	-0.2332
BUB1B	-0.3109
BZW2	0.6792
C2CD2	-0.5843
C2CD2L	0.2317
C2CD5	-0.0795
C5	0.0282
CAB39	-1.7602
CALM3	0.3748
CALU	-0.0379
CAMSAP2	-1.0407
CANT1	0.105
CAPN1	0.1611
CASC3	0.7539
CASK	0.4878
CASP10	-0.5536
CASP2	-0.1724
CASP3	4.4691
CASP7	0.3403
CAST	-0.8685
CAT	0.3827
CBLB	-0.5779
CBR1	1.1232
CBR3	0.6247
CCDC85B	0.2044
CCDC86	-0.0985
CCDC92	-0.1853
CCL2	-0.7035
CCNA1	-0.3695
CCNA2	1.2076
CCNB1	-0.1882
CCNB2	-3.3487
CCND1	0.7483
CCND3	-1.404
CCNE2	-0.3537
CCNF	0.6201
CCNH	-0.1113
CCP110	0.3174
CD320	0.3746
CD40	1.03
CD44	-0.4757
CD58	-0.0155
CDC20	0.7977
CDC25A	0.6739
CDC25B	0.3493
CDC42	-0.0519
CDC45	-0.345
CDCA4	0.6264
CDH3	-0.2325
CDK1	0.43120000000000003
CDK19	-0.359
CDK2	0.4441
CDK4	1.1146
CDK5R1	0.2832
CDK6	0.1272
CDK7	-0.3984
CDKN1A	0.0263
CDKN1B	-0.954
CDKN2A	0.1171
CEBPA	0.5256
CEBPD	0.493
CEBPZ	0.2519
CENPE	0.0628
CEP57	-0.2128
CERK	0.2143
CETN3	0.3612
CFLAR	3.12
CGRRF1	0.324
CHAC1	0.2137
CHEK1	1.0343
CHEK2	3.8735
CHERP	-0.0266
CHIC2	-0.2043
CHMP4A	-0.3449
CHMP6	0.5186
CHN1	-0.4854
CHP1	-0.2191
CIAPIN1	0.4456
CIRBP	-0.4455
CISD1	-0.154
CLIC4	-0.1124
CLPX	0.3565
CLSTN1	-0.0449
CLTB	0.0721
CLTC	1.5234
CNDP2	0.2853
CNOT4	-0.2212
CNPY3	0.5993
COASY	-0.1499
COG2	0.3209
COG4	0.9783
COG7	-0.0363
COL1A1	-0.7869
COL4A1	-0.5821
COPB2	0.5932
COPS7A	0.262
CORO1A	-0.5433
CPNE3	-0.232
CPSF4	0.036
CREB1	-0.2282
CREG1	0.6791
CRELD2	-0.5959
CRK	-0.0835
CRKL	-0.7016
CRTAP	-0.6626
CRYZ	0.1057
CSK	0.496
CSNK1A1	0.6209
CSNK1E	-0.4784
CSNK2A2	0.221
CSRP1	-2.5746000000000002
CTNNAL1	0.6285
CTNND1	-0.6262
CTSD	-0.8961
CTSL	-0.1381
CTTN	-0.8686
CXCL2	-0.7005
CXCR4	-0.5526
CYB561	0.5214
CYCS	-0.1501
CYTH1	-0.1774
DAG1	0.0853
DAXX	-0.7843
DCK	0.0081
DCTD	0.8394
DCUN1D4	0.1637
DDB2	0.5906
DDIT4	0.148
DDR1	0.5889
DDX10	0.4303
DDX42	0.203
DECR1	-0.4062
DENND2D	1.0041
DERA	-0.0332
DFFA	-0.5862
DFFB	0.0315
DHDDS	-0.2509
DHRS7	-2.5983
DHX29	0.0269
DLD	0.1193
DMTF1	-1.0132
DNAJA3	-0.641
DNAJB1	0.2652
DNAJB2	-0.2791
DNAJB6	-0.8495
DNAJC15	-0.1361
DNM1	0.4847
DNM1L	-0.2661
DNMT1	-0.7756
DNMT3A	-2.4394
DNTTIP2	0.2529
DPH2	0.7818
DRAP1	-0.1635
DSG2	0.3373
DUSP11	-0.6713
DUSP14	0.0224
DUSP22	0.9324
DUSP3	0.0642
DUSP4	-0.3584
DUSP6	-0.8153
DYNLT3	-0.8384
DYRK3	-0.6056
E2F2	-0.3336
EAPP	-0.0195
EBNA1BP2	-0.1128
EBP	0.6972
ECD	0.3008
ECH1	0.2496
EDEM1	-1.2242
EDN1	-0.6377
EED	0.843
EFCAB14	0.1858
EGF	-0.2871
EGFR	-0.2698
EGR1	0.9475
EIF4EBP1	0.9287
EIF4G1	-0.7105
EIF5	0.4558
ELAC2	-0.8262
ELAVL1	0.9824
ELOVL6	0.0243
EML3	-0.2976
ENOPH1	0.6855
ENOSF1	0.6884
EPB41L2	-0.4288
EPHA3	-0.5998
EPHB2	-1.0649
EPN2	-0.2699
EPRS	0.8863
ERBB2	0.1479
ERBB3	-0.1522
ERO1L	0.4008
ETFB	0.911
ETS1	-0.0789
ETV1	-0.3541
EVL	0.3423
EXOSC4	-1.0861
EXT1	-0.6875
EZH2	0.1591
FAH	0.9332
FAIM	-1.0971
FAM20B	0.2797
FAM57A	0.6262
FAM63A	-0.1051
FAM69A	-0.2999
FAS	0.202
FASTKD5	0.2325
FAT1	-0.2916
FBXL12	0.0877
FBXO11	3.068
FBXO21	-0.5657
FBXO7	0.8232
FCHO1	-0.7532
FDFT1	0.1201
FEZ2	0.2052
FGFR2	-0.7638
FGFR4	0.0587
FHL2	-0.8893
FIS1	-1.1009
FKBP14	-0.2266
FKBP4	-0.6161
FOS	0.5507
FOSL1	0.7973
FOXJ3	-0.6278
FOXO3	-0.1146
FOXO4	-0.2369
FPGS	0.1905
FRS2	-0.0551
FSD1	-0.5504
FUT1	-1.3184
FYN	0.2355
FZD1	1.3581
FZD7	0.0904
G3BP1	-6.4073
GAA	0.241
GABPB1	-0.2033
GADD45A	-1.187
GADD45B	0.2859
GALE	0.2571
GAPDH	0
GATA2	0.10780000000000001
GATA3	-0.1578
GDPD5	-0.637
GFOD1	-0.2724
GFPT1	0.2864
GHR	1.0241
GLI2	-1.3582
GLOD4	0.262
GLRX	-0.3029
GMNN	-0.0872
GNA11	0.1685
GNA15	-0.5787
GNAI1	-0.03
GNAI2	-0.2992
GNAS	-0.0791
GNB5	-0.0732
GNPDA1	0.5872
GOLT1B	-0.3719
GPATCH8	0.0691
GPC1	-1.0108
GPER1	3.0041
GRB10	-0.5452
GRB7	-0.7245
GRN	-0.2551
GRWD1	0.3741
GSTM2	-0.1106
GSTZ1	0.3242
GTF2A2	0.3438
GTF2E2	0.5352
GTPBP8	-0.3595
H2AFV	-0.9083
HACD3	-0.0272
HADH	-0.1248
HAT1	-0.0324
HDAC2	1.0348
HDAC6	-0.2225
HDGFRP3	0.1085
HEATR1	0.3242
HEBP1	-0.0462
HERC6	-0.7063
HERPUD1	-0.3158
HES1	-0.1539
HIF1A	-0.1738
HIST1H2BK	-0.1599
HIST2H2BE	-0.2878
HK1	0.8223
HLA-DMA	0.3572
HLA-DRA	-0.4269
HMG20B	-0.2903
HMGA2	-0.0054
HMGCR	-0.4058
HMGCS1	-0.4398
HMOX1	0.9628
HN1L	1.2089
HOMER2	-0.5368
HOOK2	-0.0128
HOXA10	-0.5144
HOXA5	-0.027
HPRT1	0.5479
HS2ST1	-0.7048
HSD17B10	0.7283
HSD17B11	-0.3234
HSPA1A	-0.3137
HSPA4	-2.4164
HSPA8	0.8086
HSPB1	0.3107
HSPD1	0.269
HTATSF1	0.2303
HTRA1	-0.933
HYOU1	-0.0623
IARS2	0.9808
ICAM1	-0.0855
ICAM3	1.2196
ICMT	0.0699
ID2	0.9817
IDE	-0.033
IER3	0.4763
IFNAR1	-1.35
IFRD2	-2.7061
IGF1R	-0.4045
IGF2BP2	-0.3941
IGF2R	-0.5353
IGFBP3	-0.9424
IGHMBP2	0.0019
IKBKAP	0.0772
IKBKB	-0.0367
IKBKE	-0.0378
IKZF1	3.4115
IL13RA1	-0.5444
IL1B	-1.1846
IL4R	0.0222
ILK	0.2629
INPP1	0.3733
INPP4B	0.2591
INSIG1	0.0196
INTS3	0.1259
IPO13	-0.9965
IQGAP1	-0.6621
ISOC1	-0.0515
ITFG1	-0.0142
ITGAE	-0.0918
ITGB1BP1	-0.1841
ITGB5	0.4
JADE2	0.3668
JMJD6	0.0793
JUN	-0.5529
KAT6A	-0.1922
KAT6B	0.6292
KCNK1	0.2944
KCTD5	0.5899
KDELR2	0.4871
KDM3A	0.3406
KDM5A	-0.0437
KDM5B	0.3246
KEAP1	0.1311
KIAA0100	0.2106
KIAA0196	0.6395
KIAA0355	0.4428
KIAA0753	-0.6657
KIAA0907	0.1381
KIAA1033	-3.2446
KIF14	-0.9246
KIF1BP	0.0364
KIF20A	0.2569
KIF2C	0.7003
KIF5C	0.5197
KIT	0.1865
KLHDC2	-0.466
KLHL21	-0.077
KLHL9	-0.5793
KTN1	-0.0276
LAGE3	0.9299
LAMA3	0.3999
LAP3	0.6253
LBR	-0.125
LGALS8	1.1062
LGMN	0.1609
LIG1	1.5938
LIPA	0.329
LOXL1	0.8034
LPAR2	0.0174
LPGAT1	-0.1071
LRP10	-0.031
LRPAP1	-0.622
LRRC16A	-0.0439
LRRC41	-0.0201
LSM5	-3.4196
LSM6	-0.5221
LSR	-0.1365
LYN	0.3012
LYPLA1	0.5842
LYRM1	0.5705
MACF1	0.1197
MALT1	1.6725
MAMLD1	-0.1472
MAN2B1	0.6311
MAP2K5	0.2322
MAP3K4	0.4525
MAP4K4	0.6715
MAP7	0.7082
MAPK13	0.5404
MAPK1IP1L	0.5417
MAPK9	-0.8739
MAPKAPK2	-0.6242
MAPKAPK3	1.0069
MAPKAPK5	0.0604
MAST2	2.1116
MAT2A	-0.2801
MBNL1	-0.0179
MBNL2	0.1406
MBOAT7	-2.6596
MBTPS1	0.5
