Name_GeneSymbol	Value_LogDiffExp
AARS	-0.4246333333333333
ABCB6	-0.30929999999999996
ABCC5	0.32086666666666663
ABCF1	0.4833
ABCF3	0.3673666666666667
ABHD4	0.23626666666666665
ABHD6	0.14833333333333334
ABL1	0.9857
ACAA1	1.1381666666666668
ACAT2	0.6512
ACBD3	1.4746333333333332
ACD	-0.26769999999999994
ACLY	0.9041666666666667
ACOT9	-1.0702333333333334
ADAM10	0.10810000000000003
ADAT1	0.35766666666666663
ADCK3	0.8771666666666668
ADGRE5	0.4349
ADGRG1	0.21656666666666663
ADH5	-0.9377666666666666
ADI1	-0.31576666666666664
ADO	1.5316333333333332
ADRB2	0.9594666666666667
AGL	0.0018333333333333164
AKAP8	1.4342
AKAP8L	4.2178
AKR7A2	0.8723666666666666
AKT1	-0.3928333333333333
ALAS1	-0.22783333333333333
ALDH7A1	-0.10396666666666667
ALDOA	0.3158666666666667
ALDOC	1.2266333333333332
AMDHD2	-1.2051666666666667
ANKRD10	0.3894666666666667
ANO10	-0.023333333333333317
ANXA7	-0.16156666666666666
APBB2	0.15346666666666664
APOE	0.6707333333333334
APP	-0.0087666666666666709
APPBP2	-0.3896333333333334
ARFIP2	-0.1122333333333333
ARHGAP1	0.010966666666666625
ARHGEF12	-0.26893333333333336
ARHGEF2	1.3422666666666667
ARID4B	2.0030333333333332
ARID5B	0.3164
ARL4C	0.3471666666666667
ARNT2	0.2478
ARPP19	0.04043333333333332
ASAH1	0.36063333333333336
ASCC3	-0.27043333333333336
ATF1	-1.0832666666666668
ATF5	-1.0447
ATF6	0.5217333333333334
ATG3	-0.5972666666666667
ATMIN	0.22169999999999998
ATP11B	-0.13380000000000003
ATP1B1	-1.0645666666666667
ATP2C1	-0.030666666666666658
ATP5S	-0.8994
ATP6V0B	-0.1533
ATP6V1D	1.2391333333333334
AURKA	0.10666666666666669
AURKB	0.8683
AXIN1	0.8736333333333333
B4GAT1	-1.1844333333333334
BACE2	-0.059900000000000016
BAD	-1.3678000000000001
BAG3	1.1117666666666666
BAMBI	2.2205666666666666
BAX	0.06683333333333334
BCL2	-0.4015
BCL7B	-0.4962333333333333
BDH1	-0.2518333333333333
BECN1	0.26166666666666666
BHLHE40	-0.3689
BID	-0.028466666666666696
BIRC2	0.08243333333333332
BIRC5	-1.0531000000000001
BLCAP	-0.27086666666666664
BLMH	-0.6112000000000001
BLVRA	-0.07076666666666666
BMP4	0.30036666666666667
BNIP3	-0.9799333333333333
BNIP3L	0.7727666666666666
BPHL	0.5524333333333333
BRCA1	-2.8192666666666666
BTK	-0.006366666666666659
BUB1B	0.29433333333333334
BZW2	0.2337
C2CD2	-0.8255666666666667
C2CD2L	0.9389
C2CD5	-1.2075333333333333
C5	0.5843666666666667
CAB39	0.37226666666666663
CALM3	0.6262333333333333
CALU	0.9788000000000001
CAMSAP2	0.3918
CANT1	0.3842
CAPN1	1.4935
CASC3	-1.1717
CASK	-0.16620000000000004
CASP10	0.14909999999999998
CASP2	1.4650333333333334
CASP3	0.4949333333333334
CASP7	0.45383333333333337
CAST	0.6828333333333333
CAT	0.46776666666666666
CBLB	0.8456666666666667
CBR1	-0.4756666666666666
CBR3	-0.03920000000000001
CCDC85B	-0.1249
CCDC86	-1.7324
CCDC92	0.27940000000000004
CCL2	-1.8487
CCNA1	0.9041666666666667
CCNA2	0.5556333333333333
CCNB1	-0.20153333333333334
CCNB2	-0.8194999999999999
CCND1	-1.2701
CCND3	-1.8265666666666667
CCNE2	0.04976666666666667
CCNF	1.8058333333333334
CCNH	0.38353333333333334
CCP110	0.3329666666666667
CD320	-0.25903333333333334
CD40	0.4073333333333333
CD44	0.5198
CD58	-0.9094333333333333
CDC20	-1.1723333333333332
CDC25A	-0.9747666666666667
CDC25B	0.6061666666666666
CDC42	-0.08786666666666666
CDC45	-1.5818
CDCA4	0.20893333333333333
