Name_GeneSymbol	Value_LogDiffExp
AARS	-0.9
ABCB6	-1.0615
ABCC5	2.931
ABCF1	0.2405
ABCF3	-0.2124
ABHD4	0.3108
ABHD6	0.052
ABL1	0.655
ACAA1	0.5004
ACAT2	-2.568
ACBD3	0.0404
ACD	-1.9112
ACLY	1.0874
ACOT9	-0.5353
ADAM10	1.8454
ADAT1	-0.394
ADCK3	0.7234
ADGRE5	0.1897
ADGRG1	-0.5225
ADH5	-0.1113
ADI1	0.339
ADO	0.9363
ADRB2	0.9122
AGL	-0.2133
AKAP8	-0.1448
AKAP8L	-0.0082
AKR7A2	-0.5798
AKT1	-0.0199
ALAS1	-0.9232
ALDH7A1	-0.2766
ALDOA	-0.9089
ALDOC	-0.2836
AMDHD2	-0.2462
ANKRD10	1.0114
ANO10	0.5195
ANXA7	0.8189
APBB2	-0.6354
APOE	-0.4509
APP	-1.3189
APPBP2	-0.2027
ARFIP2	0.6659
ARHGAP1	-0.9143
ARHGEF12	0.39
ARHGEF2	0.088
ARID4B	1.4488
ARID5B	-0.72
ARL4C	-0.6829
ARNT2	-1.7895
ARPP19	1.0518
ASAH1	-1.2895
ASCC3	0.0445
ATF1	0.1018
ATF5	0.613
ATF6	0.2228
ATG3	0.1048
ATMIN	-0.26
ATP11B	-0.6156
ATP1B1	0.3442
ATP2C1	1.1364
ATP5S	0.4935
ATP6V0B	-0.2186
ATP6V1D	0.7394
AURKA	0.5359
AURKB	-0.88
AXIN1	-0.8275
B4GAT1	0.3657
BACE2	-1.5221
BAD	-0.1622
BAG3	0.828
BAMBI	-0.2316
BAX	-1.5311
BCL2	0.3716
BCL7B	0.8059
BDH1	0.08
BECN1	0.9466
BHLHE40	0.9594
BID	-0.5076
BIRC2	0.8988
BIRC5	0.0853
BLCAP	-0.2331
BLMH	-0.8084
BLVRA	-0.3801
BMP4	-0.8057
BNIP3	0.0865
BNIP3L	0.1515
BPHL	-0.8883
BRCA1	0.2536
BTK	0.5534
BUB1B	-0.4204
BZW2	0.269
C2CD2	0.3994
C2CD2L	0.2456
C2CD5	1.4884
C5	-0.2373
CAB39	0.9931
CALM3	-0.2424
CALU	0.2843
CAMSAP2	-1.0723
CANT1	-0.4164
CAPN1	0.1525
CASC3	0.9092
CASK	1.4202
CASP10	-0.7495
CASP2	1.1519
CASP3	0.3774
CASP7	1.0083
CAST	-1.6068
CAT	0.4614
CBLB	-0.9707
CBR1	0.4521
CBR3	0.3198
CCDC85B	-0.2632
CCDC86	-0.0553
CCDC92	0.7023
CCL2	-0.3761
CCNA1	0.0242
CCNA2	0.7982
CCNB1	-0.2537
CCNB2	0.6463
CCND1	0.1308
CCND3	-0.3149
CCNE2	-1.059
CCNF	0.9136
CCNH	-0.2877
CCP110	0.9831
CD320	-2.1016
CD40	-1.1451
CD44	-0.3018
CD58	0.9054
CDC20	0.3856
CDC25A	0.2922
CDC25B	0.6741
CDC42	-0.2491
CDC45	-0.721
CDCA4	0.739
CDH3	0.3275
CDK1	0.8103
CDK19	0.613
CDK2	1.1839
CDK4	0.0748
CDK5R1	0.231
CDK6	-0.2206
CDK7	0.8537
CDKN1A	-0.8229
CDKN1B	0.1189
CDKN2A	-0.656
CEBPA	0.1589
CEBPD	6e-4
CEBPZ	3.3273
CENPE	1.6394
CEP57	-1.1355
CERK	-0.6635
CETN3	0.6338
CFLAR	2.2593
CGRRF1	1.0634
CHAC1	0.5146
CHEK1	-1.0121
CHEK2	0.5819
CHERP	-0.238
CHIC2	0.0433
CHMP4A	-0.0344
CHMP6	0.3118
CHN1	0.2166
CHP1	-0.1055
CIAPIN1	-0.3143
CIRBP	-0.111
CISD1	0.3078
CLIC4	-0.537
CLPX	0.5357
CLSTN1	0.0357
CLTB	0.5578
CLTC	0.98
CNDP2	-0.3905
CNOT4	0.6174
CNPY3	-0.1921
COASY	-0.0049
COG2	-0.0999
COG4	-0.4623
COG7	0.4235
COL1A1	1.717
COL4A1	-1.1731
COPB2	0.8066
COPS7A	0.503
CORO1A	-1.1653
CPNE3	0.7201
CPSF4	-0.0626
CREB1	-0.3701
CREG1	0.6852
CRELD2	-1.0851
CRK	-0.5656
