Name_GeneSymbol	Value_LogDiffExp
AARS	0.0551
ABCB6	-0.6193
ABCC5	0.0649
ABCF1	-1.1167
ABCF3	0.2885
ABHD4	0.2044
ABHD6	2.7536
ABL1	1.8136
ACAA1	0.4876
ACAT2	-0.1796
ACBD3	-0.028
ACD	0.5887
ACLY	0.2963
ACOT9	0.1896
ADAM10	-0.293
ADAT1	-0.2916
ADCK3	0.0909
ADGRE5	0.4389
ADGRG1	-0.0794
ADH5	0.5323
ADI1	0.4027
ADO	0.2787
ADRB2	0.5998
AGL	-0.2518
AKAP8	0.2923
AKAP8L	0.679
AKR7A2	0.6831
AKT1	-0.0478
ALAS1	-0.6096
ALDH7A1	0.3399
ALDOA	0.0659
ALDOC	0.2184
AMDHD2	0.3045
ANKRD10	0.1435
ANO10	0.7729
ANXA7	-2.0552
APBB2	-0.866
APOE	-0.4708
APP	-1.2367
APPBP2	-0.0449
ARFIP2	0.0142
ARHGAP1	0.1533
ARHGEF12	-0.2555
ARHGEF2	-0.1131
ARID4B	0.1904
ARID5B	-0.6107
ARL4C	-0.6395
ARNT2	-1.0481
ARPP19	-3.5614
ASAH1	0.0781
ASCC3	-0.0011
ATF1	0.6713
ATF5	0.0348
ATF6	-0.1656
ATG3	0.7922
ATMIN	0.991
ATP11B	-0.106
ATP1B1	0.2387
ATP2C1	-0.7845
ATP5S	0.8148
ATP6V0B	0.1497
ATP6V1D	0.166
AURKA	0.0723
AURKB	0.1273
AXIN1	-0.5529
B4GAT1	0.191
BACE2	0.3463
BAD	0.2993
BAG3	0.2454
BAMBI	-0.1643
BAX	-0.0027
BCL2	-0.5296
BCL7B	1.247
BDH1	0.0516
BECN1	-0.431
BHLHE40	0.1016
BID	0.1472
BIRC2	0.367
BIRC5	1.2029
BLCAP	-0.0562
BLMH	0.2765
BLVRA	-0.2785
BMP4	-1.0608
BNIP3	0.1272
BNIP3L	0.5568
BPHL	0.2017
BRCA1	0.1104
BTK	-0.0763
BUB1B	-1.4853
BZW2	0.9539
C2CD2	0.1665
C2CD2L	-0.1894
C2CD5	0.3305
C5	-1.0832
CAB39	0.2724
CALM3	-0.5011
CALU	0.0811
CAMSAP2	-1.6636
CANT1	0.1423
CAPN1	-0.1908
CASC3	0.0011
CASK	-0.0988
CASP10	0.1147
CASP2	0.026
CASP3	-0.6884
CASP7	0.9665
CAST	-0.7032
CAT	-2.1992
CBLB	-0.1805
CBR1	0.1459
CBR3	-0.2435
CCDC85B	-0.13
CCDC86	0.1513
CCDC92	-0.1594
CCL2	-0.5897
CCNA1	0.0356
CCNA2	-0.0092
CCNB1	-0.0116
CCNB2	0.5906
CCND1	0.1367
CCND3	-1.531
CCNE2	0.695
CCNF	0.9508
CCNH	-0.0185
CCP110	-0.2364
CD320	0.2431
CD40	-0.8879
CD44	-0.8144
CD58	0.3385
CDC20	-0.1836
CDC25A	-0.0494
CDC25B	0.0391
CDC42	0.2799
CDC45	0.1085
CDCA4	0.6606
CDH3	0.1548
CDK1	0.4036
CDK19	0.013
