Name_GeneSymbol	Value_LogDiffExp
AARS	-0.1749
ABCB6	-0.2747
ABCC5	0.3286
ABCF1	0.5738
ABCF3	-2.0449
ABHD4	0.0895
ABHD6	0.7684
ABL1	-0.3553
ACAA1	0.6118
ACAT2	1.0892
ACBD3	-1.1085
ACD	0.8267
ACLY	-0.8797
ACOT9	-1.1849
ADAM10	-1.4013
ADAT1	1.067
ADCK3	-0.2669
ADGRE5	-1.0513
ADGRG1	1.2194
ADH5	-0.7966
ADI1	-4.0653
ADO	-1.0712
ADRB2	0.0115
AGL	1.3048
AKAP8	-0.0366
AKAP8L	-1.0691
AKR7A2	-1.7579
AKT1	-1.3599
ALAS1	0.8181
ALDH7A1	-0.6816
ALDOA	-0.1897
ALDOC	0.3755
AMDHD2	-1.814
ANKRD10	-0.1094
ANO10	-0.9834
ANXA7	-0.7631
APBB2	1.2096
APOE	0.6703
APP	1.3939
APPBP2	-0.7411
ARFIP2	-1.4865
ARHGAP1	0.8214
ARHGEF12	0.1817
ARHGEF2	0.4892
ARID4B	-0.8631
ARID5B	-0.0669
ARL4C	1.4282
ARNT2	1.1791
ARPP19	-3.6196
ASAH1	-0.6178
ASCC3	-1.1027
ATF1	-0.6816
ATF5	0.2497
ATF6	-1.5579
ATG3	-0.3571
ATMIN	-0.2513
ATP11B	0.0173
ATP1B1	-1.8103
ATP2C1	0.1883
ATP5S	0.7259
ATP6V0B	-0.1539
ATP6V1D	-1.6426
AURKA	-1.9278
AURKB	1.6284
AXIN1	-0.0318
B4GAT1	-1.3291
BACE2	0.9012
BAD	-2.7413
BAG3	-0.527
BAMBI	-0.5517
BAX	0.5044
BCL2	0.3905
BCL7B	-1.2301
BDH1	1.3364
BECN1	-1.531
BHLHE40	-0.0893
BID	1.2922
BIRC2	-0.0658
BIRC5	-0.8725
BLCAP	-0.4882
BLMH	-1.1153
BLVRA	-1.7419
BMP4	0.9534
BNIP3	-0.8888
BNIP3L	-1.3503
BPHL	1.3114
BRCA1	0.0907
BTK	1.7432
BUB1B	1.1119
BZW2	-0.7266
C2CD2	0.2884
C2CD2L	-1.3773
C2CD5	-0.6417
C5	0.4804
CAB39	0.352
CALM3	-0.8638
CALU	-0.8054
CAMSAP2	0.5729
CANT1	-0.6601
CAPN1	0.0068
CASC3	-0.6621
CASK	-1.2167
CASP10	0.9234
CASP2	-0.812
CASP3	1.3327
CASP7	0.0578
CAST	1.0697
CAT	-0.2311
CBLB	0.9623
CBR1	-0.3428
CBR3	-0.4795
CCDC85B	0.6611
CCDC86	0.19
CCDC92	-0.7232
CCL2	0.2032
CCNA1	0.8255
CCNA2	-1.6705
CCNB1	-0.5382
CCNB2	-1.3098
CCND1	-1.4187
CCND3	-0.1274
CCNE2	0.6318
CCNF	0.1622
CCNH	0.5212
CCP110	-0.4408
CD320	-0.2154
CD40	0.9951
CD44	-0.3689
CD58	0.3501
CDC20	-3.6755
CDC25A	-0.7611
CDC25B	-1.3539
CDC42	0.4184
CDC45	1.5968
CDCA4	-0.7662
CDH3	-0.0207
CDK1	-0.4589
CDK19	-0.7211
CDK2	-0.2034
CDK4	-0.5467
CDK5R1	0.6879
CDK6	-0.5587
CDK7	-0.4396
CDKN1A	-0.541
CDKN1B	-0.209
CDKN2A	0.9413
CEBPA	0.4302
CEBPD	1.53
CEBPZ	-0.0871
CENPE	-0.6956
CEP57	1.0174
CERK	1.3917
CETN3	0.0639
CFLAR	-0.5697
CGRRF1	-0.7474
CHAC1	0.9849
CHEK1	1.5559
CHEK2	-1.6389
CHERP	-0.8805
CHIC2	2.0568
CHMP4A	-0.7215
CHMP6	0.2095
CHN1	0.5332
CHP1	-1.6166
CIAPIN1	-2.2809
CIRBP	-1.1033
CISD1	0.632
CLIC4	-1.2977
CLPX	0.1357
CLSTN1	-0.0126
CLTB	0.1437
CLTC	-0.721
CNDP2	-0.9697
CNOT4	-0.4237
CNPY3	-0.3804
COASY	-0.5694
COG2	0.2714
COG4	-1.3097
COG7	1.0179
COL1A1	-0.0358
COL4A1	0.9521
COPB2	-0.5749
COPS7A	0.0291
CORO1A	1.2346
CPNE3	1.3114
CPSF4	0.1276
CREB1	-0.3492
CREG1	1.4439
CRELD2	0.8115
CRK	-1.1151
CRKL	0.6183
CRTAP	-0.4067
CRYZ	-0.7828
CSK	-2.3119
CSNK1A1	-1.156
CSNK1E	-0.1686
CSNK2A2	0.6318
CSRP1	-0.1053
CTNNAL1	-1.1758
CTNND1	1.3425
CTSD	-0.213
CTSL	-0.3727
CTTN	-2.0539
CXCL2	-0.7087
CXCR4	0.3339
CYB561	-1.656
CYCS	-0.838
CYTH1	-0.5054
DAG1	-0.4459
DAXX	1.5895
DCK	0.2792
DCTD	-3.1322
DCUN1D4	1.191
DDB2	-0.1424
DDIT4	-0.461
DDR1	1.5128
DDX10	-0.5744
DDX42	-0.0903
DECR1	0.7749
DENND2D	0.158
DERA	-1.298
DFFA	1.586
DFFB	1.039
DHDDS	0.8192
DHRS7	-2.6062
DHX29	-0.2547
DLD	-1.3279
DMTF1	2.0324
DNAJA3	1.0074
DNAJB1	-0.4804
DNAJB2	-0.7707
DNAJB6	1.0681
DNAJC15	0.914
DNM1	-0.603
DNM1L	-1.0414
DNMT1	0.8875
DNMT3A	0.6131
DNTTIP2	0.0586
DPH2	-0.2597
DRAP1	-1.5497
DSG2	-1.1814
DUSP11	1.5974
DUSP14	-0.3966
DUSP22	1.1355
DUSP3	-0.0996
DUSP4	-0.6631
DUSP6	-0.3609
DYNLT3	-0.6078
DYRK3	0.3323
E2F2	-0.5016
EAPP	0.0098
EBNA1BP2	-0.7073
EBP	-0.7855
ECD	-0.9999
ECH1	0.9989
EDEM1	-0.9435
EDN1	-0.586
EED	-0.5733
EFCAB14	0.9188
EGF	0.8872
EGFR	-0.2245
EGR1	-0.4989
EIF4EBP1	-1.9919
EIF4G1	-0.8357
EIF5	-0.8413
ELAC2	0.5483
