Name_GeneSymbol	Value_LogDiffExp
AARS	1.2956
ABCB6	0.2639
ABCC5	0.3835
ABCF1	0.1248
ABCF3	0.0245
ABHD4	0.3705
ABHD6	0.6505
ABL1	0.0721
ACAA1	0.8991
ACAT2	-0.6744
ACBD3	-0.5496
ACD	-0.2333
ACLY	-0.1036
ACOT9	-3.4015
ADAM10	-0.2266
ADAT1	-0.8002
ADCK3	-0.3024
ADGRE5	2.9692
ADGRG1	0.4838
ADH5	0.4892
ADI1	0.313
ADO	3.0872
ADRB2	2.2244
AGL	2.6309
AKAP8	0.228
AKAP8L	0.0431
AKR7A2	-6.0548
AKT1	-0.0872
ALAS1	-0.8348
ALDH7A1	0.6827
ALDOA	-1.467
ALDOC	0.1024
AMDHD2	-0.0755
ANKRD10	0.3868
ANO10	2.6192
ANXA7	-0.6368
APBB2	0.6253
APOE	0.3794
APP	0.0067
APPBP2	-1.3659
ARFIP2	-0.2791
ARHGAP1	-0.6793
ARHGEF12	-0.6465
ARHGEF2	-0.0489
ARID4B	0.7465
ARID5B	0.0254
ARL4C	1.2266
ARNT2	0.9216
ARPP19	0.5305
ASAH1	0.3597
ASCC3	-0.4577
ATF1	-0.2666
ATF5	0.5428
ATF6	0.2922
ATG3	0.9035
ATMIN	0.0673
ATP11B	1.7016
ATP1B1	-0.6013
ATP2C1	-1.3602
ATP5S	0.0012
ATP6V0B	-0.1901
ATP6V1D	0.5461
AURKA	-0.6153
AURKB	1.2952
AXIN1	1.278
B4GAT1	-0.5198
BACE2	-0.2279
BAD	2.9899
BAG3	0.1879
BAMBI	0.0067
BAX	0.2741
BCL2	-0.8462
BCL7B	-0.3646
BDH1	-0.0138
BECN1	-0.1098
BHLHE40	-0.4028
BID	0.816
BIRC2	0.4512
BIRC5	-1.9022
BLCAP	-0.4064
BLMH	-0.6658
BLVRA	0.6089
BMP4	0.0966
BNIP3	-0.4734
BNIP3L	-1.366
BPHL	1.2109
BRCA1	0.1942
BTK	-0.1626
BUB1B	0.9414
BZW2	0.1231
C2CD2	-0.3555
C2CD2L	0.8997
C2CD5	-3.4354
C5	0.0023
CAB39	-1.0779
CALM3	-0.267
CALU	0.2424
CAMSAP2	0.5943
CANT1	0.4636
CAPN1	0.3744
CASC3	-0.3218
CASK	0.1548
CASP10	-0.0089
CASP2	-0.0108
CASP3	0.7282
CASP7	-0.4066
CAST	0.8609
CAT	-0.6596
CBLB	-0.0487
CBR1	-0.642
CBR3	-0.4465
CCDC85B	-0.897
CCDC86	0.3582
CCDC92	0.6538
CCL2	0.9794
CCNA1	3.1024
CCNA2	-0.7364
CCNB1	-3.2074
CCNB2	-0.4537
CCND1	-1.1149
CCND3	0.6212
CCNE2	0.5785
CCNF	-0.7453
CCNH	-0.3502
CCP110	0.6192
CD320	-0.8273
CD40	0.5054
CD44	0.876
CD58	0.172
CDC20	-1.0133
CDC25A	0.7904
CDC25B	0.7912
CDC42	0.5375
CDC45	0.7836
CDCA4	-0.2218
CDH3	-0.6667
CDK1	-0.9334
CDK19	0.2308
CDK2	0.0393
CDK4	0.3903
CDK5R1	0.541
CDK6	-0.6367
CDK7	0.8312
CDKN1A	-0.4739
CDKN1B	-0.3467
CDKN2A	-0.3963
CEBPA	0.7416
CEBPD	-0.0573
CEBPZ	-0.1761
CENPE	0.6286
CEP57	0.1344
CERK	0.1624
CETN3	-0.6915
CFLAR	-0.1301
CGRRF1	-0.4873
CHAC1	0.7043
CHEK1	-0.4157
CHEK2	3.3931
CHERP	-0.6024
CHIC2	-0.0356
CHMP4A	0.0944
CHMP6	0.4851
CHN1	1.1441
CHP1	0.436
CIAPIN1	1.8176
CIRBP	-0.3163
CISD1	-0.0499
CLIC4	1.0112
CLPX	-0.0582
CLSTN1	-0.4115
CLTB	-3.641
CLTC	-0.0553
CNDP2	1.0898
CNOT4	0.0926
CNPY3	1.1349
COASY	-0.0717
COG2	-0.2226
COG4	-0.2076
COG7	-0.282
COL1A1	-0.2308
COL4A1	1.0631
COPB2	0.0128
COPS7A	0.1203
CORO1A	-0.3532
CPNE3	-0.8944
CPSF4	0.1405
CREB1	-3.539
CREG1	0.0172
CRELD2	0.0207
CRK	0.3465
CRKL	0.1134
CRTAP	0.1433
CRYZ	-0.2983
CSK	-0.0465
CSNK1A1	-0.9752
CSNK1E	-0.8575
CSNK2A2	0.6004
CSRP1	0.0234
CTNNAL1	-0.4626
CTNND1	0.1597
CTSD	-0.2158
CTSL	0.635
CTTN	2.3542
CXCL2	-6.4798
CXCR4	0.2975
CYB561	-0.6567
CYCS	-1.7844
CYTH1	-1.224
DAG1	-0.1282
DAXX	0.6394
DCK	3.3554
DCTD	-1.8141
DCUN1D4	-0.8208
DDB2	-0.5132
DDIT4	2.1055
DDR1	0.2891
DDX10	0.3422
DDX42	-0.4275
DECR1	0.2327
DENND2D	0.7026
DERA	-0.2423
DFFA	-0.2755
DFFB	-0.6128
DHDDS	0.5482
DHRS7	-6.5357
DHX29	-0.0542
DLD	0.4235
DMTF1	-0.4988
DNAJA3	1.3174
DNAJB1	-0.1878
DNAJB2	-0.1614
DNAJB6	0.368
DNAJC15	-0.0235
DNM1	4.0736
DNM1L	-5.5943
DNMT1	0.8524
DNMT3A	-0.2143
DNTTIP2	-0.8369
DPH2	-0.3121
DRAP1	-0.0781
DSG2	-0.3678
DUSP11	-0.655
DUSP14	0.5964
DUSP22	-0.4591
DUSP3	-0.0106
DUSP4	1.8472
DUSP6	-0.8244
DYNLT3	-1.2514
DYRK3	0.4016
E2F2	0.0896
EAPP	-0.2035
EBNA1BP2	-0.597
EBP	-2.6297
ECD	-0.2347
ECH1	0.9425
EDEM1	0.5781
EDN1	-0.186
EED	-1.102
EFCAB14	-0.5544
EGF	-0.0779
EGFR	-1.2737
EGR1	0.6833
EIF4EBP1	0.5663
EIF4G1	-0.1749
EIF5	0.0913
ELAC2	-0.1707
ELAVL1	2.7629
ELOVL6	2.0381
EML3	-0.2009
ENOPH1	0.2689
ENOSF1	0.1961
EPB41L2	-0.0309
EPHA3	0.7722
EPHB2	-0.5591
EPN2	3.7312
EPRS	0.907
ERBB2	-0.0321
ERBB3	0.0602
ERO1L	-0.5298
ETFB	-0.2973
ETS1	-0.7501
ETV1	-0.8443
EVL	-0.1888
EXOSC4	0.6651
EXT1	0.5521
EZH2	-0.0505
FAH	-0.5146
FAIM	0.4392
FAM20B	-0.2158
FAM57A	-0.013
FAM63A	0.668
FAM69A	0.1856
FAS	-0.3423
FASTKD5	0.8359
FAT1	0.563
FBXL12	-0.9572
FBXO11	0.0519
FBXO21	-0.1371
FBXO7	0.5532
FCHO1	-0.2746
FDFT1	0.2238
FEZ2	0.6122
FGFR2	0.8724
FGFR4	-0.408
FHL2	-0.7177
FIS1	0.7496
FKBP14	0.5011
FKBP4	1.4516
FOS	-1.6513
FOSL1	-1.9288
FOXJ3	-0.2931
FOXO3	0.4837
FOXO4	-0.2591
FPGS	-0.2017
FRS2	-0.2927
FSD1	-0.1879
FUT1	1.012
FYN	1.1564
FZD1	-1.008
FZD7	1.2156
G3BP1	-0.969
GAA	0.4456
