ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
4609	MYC	-10	1.3815e-7
8318	CDC45	-9.8006	1.8556e-7
10131	TRAP1	-8.4243	8.9398e-7
5831	PYCR1	-9.5861	9.2096e-7
23212	RRS1	-6.7034	2.0269e-6
11065	UBE2C	-7.9702	2.3651e-6
890	CCNA2	-7.612	2.8967e-6
983	CDK1	-8.0774	3.8115e-6
332	BIRC5	-6.601	3.8839e-6
51116	MRPS2	-8.9243	5.7377e-6
10915	TCERG1	-8.8456	6.866e-6
54733	SLC35F2	-8.9174	7.4442e-6
3066	HDAC2	-5.6537	7.7227e-6
26520	TIMM9	-9.2436	8.5186e-6
3312	HSPA8	-5.3286	8.5501e-6
8061	FOSL1	-5.7925	9.614e-6
3329	HSPD1	-6.2233	0
79073	TMEM109	-6.6417	0
1429	CRYZ	-8.4984	0
2274	FHL2	-5.6075	0
2146	EZH2	-5.2963	0
11200	CHEK2	-5.1152	0
3315	HSPB1	-5.2972	0
1029	CDKN2A	-5.0906	0
5603	MAPK13	-5.3981	0
22809	ATF5	-5.5492	0
6118	RPA2	-4.3236	0
22934	RPIA	-7.1349	0
5111	PCNA	-4.6265	0
8607	RUVBL1	-4.99	0
976	ADGRE5	-4.5062	0
466	ATF1	-4.7279	0
51293	CD320	-5.4833	0
6182	MRPL12	-6.1851	1e-4
672	BRCA1	-3.9552	1e-4
5982	RFC2	-4.6921	1e-4
79961	DENND2D	-6.5889	1e-4
8870	IER3	-5.0667	1e-4
7153	TOP2A	-7.1177	1e-4
9221	NOLC1	-4.8216	1e-4
5743	PTGS2	-3.6706	1e-4
51203	NUSAP1	-3.9562	1e-4
6839	SUV39H1	-8.1331	1e-4
5347	PLK1	-3.9786	1e-4
79071	ELOVL6	-4.2564	1e-4
10038	PARP2	-7.671	1e-4
7106	TSPAN4	-5.2931	1e-4
23658	LSM5	-5.2088	1e-4
1662	DDX10	-4.2113	1e-4
1635	DCTD	-7.612	1e-4
993	CDC25A	-6.1854	1e-4
9833	MELK	-6.8624	1e-4
7866	IFRD2	-8.1851	1e-4
79850	FAM57A	-5.7753	1e-4
9212	AURKB	-3.9786	1e-4
965	CD58	-4.312	1e-4
5427	POLE2	-5.4792	1e-4
4605	MYBL2	-4.9461	1e-4
27346	TMEM97	-7.079	1e-4
6275	S100A4	-4.9532	2e-4
11004	KIF2C	-5.9941	2e-4
4016	LOXL1	-3.4315	2e-4
79902	NUP85	-7.3299	2e-4
23636	NUP62	-4.5139	2e-4
1978	EIF4EBP1	-3.1904	2e-4
3978	LIG1	-3.3592	2e-4
4172	MCM3	-6.4607	2e-4
10150	MBNL2	-2.9127	2e-4
7105	TSPAN6	-3.8541	2e-4
3385	ICAM3	-4.4072	2e-4
7982	ST7	-4.0067	2e-4
8050	PDHX	-3.3348	2e-4
10797	MTHFD2	-3.4769	2e-4
595	CCND1	-3.7365	2e-4
9868	TOMM70A	-5.3648	3e-4
642	BLMH	-3.1561	3e-4
10775	POP4	-2.6758	3e-4
2553	GABPB1	-3.3195	3e-4
10237	SLC35B1	-3.3192	3e-4
142	PARP1	-2.7992	3e-4
3033	HADH	-2.9046	3e-4
54205	CYCS	-2.8238	3e-4
3028	HSD17B10	-4.4101	3e-4
30836	DNTTIP2	-3.4866	3e-4
9133	CCNB2	-3.4829	4e-4
355	FAS	-2.641	4e-4
949	SCARB1	-2.9867	4e-4
1802	DPH2	-5.5499	5e-4
4793	NFKBIB	-2.4111	5e-4
