ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
79080	CCDC86	-9.3451	0.0011
8204	NRIP1	-9.2499	0.0019
6909	TBX2	-1.6772	0.0049
9533	POLR1C	-3.7023	0.0074
147179	WIPF2	-2.3168	0.0093
2946	GSTM2	-1.1849	0.013
8851	CDK5R1	-1.1424	0.0148
2131	EXT1	-1.1458	0.0167
7376	NR1H2	-1.2471	0.0169
2961	GTF2E2	-1.1072	0.0181
91949	COG7	-2.1185	0.0194
3454	IFNAR1	-1.7751	0.0201
7852	CXCR4	-1.5459	0.0211
11000	SLC27A3	-1.434	0.023
51053	GMNN	-1.2338	0.0231
23149	FCHO1	-1.2455	0.0242
84722	PSRC1	-1.6464	0.0262
388650	FAM69A	-1.0433	0.0264
23014	FBXO21	-0.9831	0.0286
11137	PWP1	-3.2238	0.0289
843	CASP10	-1.4359	0.0295
4208	MEF2C	-1.3612	0.0318
8061	FOSL1	-1.3946	0.0325
5019	OXCT1	-1.0049	0.0338
22796	COG2	-1.1296	0.0341
5498	PPOX	-1.171	0.0345
9842	PLEKHM1	-0.9265	0.0347
5236	PGM1	-0.9797	0.0349
3978	LIG1	-1.1855	0.0358
6194	RPS6	-0.9055	0.037
55825	PECR	-1.4691	0.0378
3611	ILK	-1.022	0.0385
27242	TNFRSF21	-0.8188	0.0387
6657	SOX2	-1.1083	0.0411
7994	KAT6A	-1.145	0.0417
55179	FAIM	-0.9851	0.0417
116832	RPL39L	-0.9692	0.0419
3800	KIF5C	-1.0767	0.0419
79187	FSD1	-0.868	0.0422
23039	XPO7	-0.8447	0.0436
4154	MBNL1	-1.228	0.0478
94239	H2AFV	-1.401	0.0488
26064	RAI14	-1.3874	0.0492
2852	GPER1	-0.7817	0.0495
51742	ARID4B	-0.7677	0.0495
23386	NUDCD3	-1.3451	0.0501
1282	COL4A1	-0.7773	0.0546
11031	RAB31	-0.948	0.0548
9143	SYNGR3	-0.9967	0.0554
5796	PTPRK	-0.8687	0.0556
8321	FZD1	-1.1315	0.0567
2625	GATA3	-0.8638	0.0573
958	CD40	-0.9286	0.0606
9695	EDEM1	-1.1153	0.0613
8312	AXIN1	-0.7133	0.0624
1616	DAXX	-0.7032	0.0653
10857	PGRMC1	-0.7463	0.0658
11073	TOPBP1	-0.9008	0.0675
22905	EPN2	-0.666	0.0677
8518	IKBKAP	-0.9709	0.0699
5223	PGAM1	-5.7073	0.0703
4776	NFATC4	-0.709	0.0705
10206	TRIM13	-0.6999	0.0749
9552	SPAG7	-0.7196	0.0763
79921	TCEAL4	-2.1363	0.0775
2548	GAA	-0.8454	0.0781
4331	MNAT1	-1.1037	0.0781
5829	PXN	-0.6418	0.0784
79090	TRAPPC6A	-0.7872	0.079
5588	PRKCQ	-0.8203	0.0801
10953	TOMM34	-1.6389	0.0806
8869	ST3GAL5	-0.99	0.0811
8446	DUSP11	-0.7647	0.0848
9917	FAM20B	-1.5352	0.0869
6118	RPA2	-0.9193	0.0873
5788	PTPRC	-1.011	0.0889
9217	VAPB	-0.6072	0.09
10049	DNAJB6	-3.1429	0.0921
10131	TRAP1	-0.9098	0.095
25	ABL1	-3.0333	0.0953
1861	TOR1A	-0.9255	0.0971
5986	RFNG	-0.7243	0.0992
6253	RTN2	-0.7378	0.1
2553	GABPB1	-2.1418	0.1011
8835	SOCS2	-0.9113	0.1034
8444	DYRK3	-0.5788	0.1039
1465	CSRP1	-2.8169	0.106
58497	PRUNE	-2.3273	0.1074
10165	SLC25A13	-5.0524	0.1079
1956	EGFR	-0.7513	0.1093
9126	SMC3	-0.634	0.1103
11168	PSIP1	-0.5727	0.112
10362	HMG20B	-4.8595	0.1141
26128	KIF1BP	-0.5474	0.1147
22926	ATF6	-0.6394	0.1166
51071	DERA	-3.5788	0.1167
6988	TCTA	-0.8672	0.1171
22823	MTF2	-0.8364	0.1184
9467	SH3BP5	-0.625	0.1191
1983	EIF5	-0.8275	0.126
80204	FBXO11	-1.1294	0.127
9289	ADGRG1	-2.2068	0.1303
960	CD44	-0.7186	0.1308
2690	GHR	-1.2784	0.1309
1500	CTNND1	-0.8837	0.1332
3329	HSPD1	-4.5174	0.1332
7020	TFAP2A	-0.6597	0.1346
5601	MAPK9	-0.6265	0.1357
808	CALM3	-1.4494	0.1359
9016	SLC25A14	-0.5203	0.1363
29083	GTPBP8	-4.4841	0.1375
6894	TARBP1	-4.6603	0.1382
79174	CRELD2	-0.69	0.1402
56654	NPDC1	-0.6178	0.1411
664	BNIP3	-1.0778	0.1414
23271	CAMSAP2	-0.6061	0.1425
840	CASP7	-2.0021	0.1432
1029	CDKN2A	-4.408	0.147
79143	MBOAT7	-4.5048	0.1472
5290	PIK3CA	-0.5529	0.1491
5440	POLR2K	-0.7994	0.1503
26001	RNF167	-1.4389	0.1514
8569	MKNK1	-0.564	0.1545
55012	PPP2R3C	-2.1497	0.1567
1981	EIF4G1	-0.5505	0.1598
2769	GNA15	-0.7238	0.1608
11261	CHP1	-0.6614	0.1626
23443	SLC35A3	-0.5805	0.1628
2113	ETS1	-1.6657	0.1631
58478	ENOPH1	-4.2745	0.1641
23325	KIAA1033	-4.2334	0.1695
1788	DNMT3A	-0.9227	0.1699
1906	EDN1	-0.5145	0.1731
3553	IL1B	-0.5602	0.1752
154	ADRB2	-0.6562	0.1753
2778	GNAS	-4.3384	0.1781
23335	WDR7	-0.8626	0.1795
11044	PAPD7	-0.6061	0.1806
10732	TCFL5	-3.2542	0.183
993	CDC25A	-1.1307	0.1836
5982	RFC2	-0.963	0.1836
11007	CCDC85B	-0.5266	0.1839
3206	HOXA10	-3.5968	0.1842
5289	PIK3C3	-0.8186	0.1867
8520	HAT1	-0.6082	0.1879
9709	HERPUD1	-0.9939	0.1882
1677	DFFB	-0.5759	0.1886
9112	MTA1	-1.5209	0.1911
9813	EFCAB14	-0.6596	0.1976
79600	TCTN1	-0.564	0.1983
9702	CEP57	-0.5551	0.1984
64080	RBKS	-0.5836	0.1994
50813	COPS7A	-0.5024	0.2003
4282	MIF	-0.7365	0.2008
5347	PLK1	-3.0775	0.2008
6696	SPP1	-1.6162	0.2013
3725	JUN	-0.652	0.2014
55818	KDM3A	-0.5124	0.2075
5257	PHKB	-0.5638	0.2075
10489	LRRC41	-0.6997	0.216
5777	PTPN6	-0.9929	0.2228
3551	IKBKB	-0.7485	0.2232
9988	DMTF1	-0.5852	0.2257
831	CAST	-0.5701	0.2261
6915	TBXA2R	-0.6861	0.2373
3312	HSPA8	-4.1706	0.2384
51635	DHRS7	-0.7075	0.2515
5583	PRKCH	-0.5658	0.2544
9915	ARNT2	-0.637	0.2567
7296	TXNRD1	-3.6612	0.2617
642	BLMH	-0.5447	0.2618
9097	USP14	-0.5666	0.2648
727	C5	-0.7008	0.2651
1052	CEBPD	-0.596	0.2669
9093	DNAJA3	-1.5965	0.2689
4312	MMP1	-0.5856	0.2737
51056	LAP3	-0.6964	0.2788
9928	KIF14	-1.3704	0.2828
5880	RAC2	-0.8634	0.2859
670	BPHL	-0.5628	0.2877
2185	PTK2B	-0.7205	0.2918
5721	PSME2	-0.7511	0.295
983	CDK1	-0.5377	0.2954
8243	SMC1A	-0.8399	0.2972
4582	MUC1	-1.1225	0.314
4817	NIT1	-0.6455	0.3166
10782	ZNF274	-0.9624	0.3262
65057	ACD	-0.6705	0.3283
6347	CCL2	-0.6272	0.338
5792	PTPRF	-0.724	0.3534
10610	ST6GALNAC2	-0.76	0.3694
10810	WASF3	-0.5379	0.3747
7082	TJP1	-0.7287	0.3922
5058	PAK1	-0.5478	0.3976
9183	ZW10	-0.8887	0.4329
6603	SMARCD2	-0.5921	0.4429
22809	ATF5	-0.8759	0.507
51097	SCCPDH	-0.5045	0.5155
5607	MAP2K5	-0.6244	0.5375
57019	CIAPIN1	-0.5099	0.5516
3682	ITGAE	-0.8123	0.5674
