similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	100	Azithromycin	LSM-5821	NA	10uM	24h	LINCSCP_268738	PC3
0.8945	4.8422e-36	100	BCPP000194	LSM-1188	NA	10uM	24h	LINCSCP_152509	PC3
0.8179	2.9404e-25	100	WZ3105	LSM-5970	CLK2|CSNK1E|FLT3|ULK1	0.04uM	24h	LINCSCP_99437	HCC515
0.8088	2.4902e-24	100	BAY 61-3606	LSM-1167	SYK	1.11uM	24h	LINCSCP_152319	PC3
0.7915	1.1135e-22	100	MLS000709026	LSM-43139	RAD51	40uM	6h	LINCSCP_40050	NCIH2073
0.7695	8.4897e-21	100	SCHEMBL14379041	LSM-43082	PPARG	10uM	6h	LINCSCP_12552	CL34
0.7677	1.1991e-20	100	BRD-K21576808	LSM-38440	NA	5uM	24h	LINCSCP_231705	HT29
0.7559	9.8613e-20	100	Buparlisib	LSM-1148	PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.37uM	24h	LINCSCP_99507	HCC515
0.7393	1.591e-18	100	AKT Inhibitor V, Triciribine	LSM-1546	AKT1|AKT2|AKT3	10uM	6h	LINCSCP_7124	A549
0.7237	1.79e-17	100	Fcodpguefhccia-Uhfffaoysa-N	LSM-42689	CASP3	10uM	6h	LINCSCP_10552	AGS
0.7186	3.836e-17	100	SCHEMBL3954849	LSM-5982	NA	3.33uM	24h	LINCSCP_99373	HCC515
0.7179	4.2704e-17	100	VX-745	LSM-1169	MAPK14	3.33uM	24h	LINCSCP_152330	PC3
0.7167	5.1065e-17	100	Azacitidine	LSM-5218	DNMT1|DNMT3A	0.12uM	24h	LINCSCP_165752	SKL
0.7125	9.2833e-17	100	N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide	LSM-1113	NA	0.37uM	24h	LINCSCP_100905	HCC515
0.7123	9.5483e-17	100	Cyproheptadine	LSM-5419	HRH1	10uM	6h	LINCSCP_22173	HEPG2
0.7073	1.9331e-16	100	CHEMBL1673039	LSM-1093	LRRK2|MAPK7	0.37uM	24h	LINCSCP_116858	HT29
0.7073	1.9433e-16	100	AZD-8055	LSM-1007	MTOR	10uM	24h	LINCSCP_111541	HEPG2
