similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	143	Chloroquine	LSM-1901	NA	10uM	24h	LINCSCP_44520	PC3
0.7785	2.5651e-30	143	BMS-345541	LSM-1028	IKBKB	0.04uM	3h	LINCSCP_131549	MCF10A
0.7437	1.9627e-26	143	SA-1922975	LSM-42076	NA	0.5uM	24h	LINCSCP_260949	NKDBA
0.7277	7.5273e-25	143	BIBR-1532	LSM-43274	TERT	80uM	6h	LINCSCP_257306	NCIH508
0.7031	1.2461e-22	143	852475-26-4	LSM-43291	NA	10uM	24h	LINCSCP_148973	NPC
0.6997	2.464e-22	143	BRD-K34547533	LSM-39160	NA	10uM	6h	LINCSCP_279042	PC3
0.6975	3.7047e-22	143	Procaterol	LSM-1391	ADRB2	10uM	24h	LINCSCP_192140	A549
0.6966	4.4857e-22	143	Deoxycholic acid	LSM-5529	GPBAR1	0.12uM	24h	LINCSCP_171319	YAPC
0.6949	6.1993e-22	143	BRD-K49849398-019-01-8	LSM-36556	NA	5uM	24h	LINCSCP_3497	A375
0.6932	8.5227e-22	143	SDZ WAG 994	LSM-1448	ADORA1	10uM	24h	LINCSCP_56212	VCAP
0.6882	2.1588e-21	143	VU0413807-2	LSM-1620	CACNA1G|CACNA1H|CACNA1I	10uM	6h	LINCSCP_268296	PC3
0.6818	7.0401e-21	143	Blebbistatin	LSM-6195	MYH2	40uM	6h	LINCSCP_288994	U937
0.6788	1.2099e-20	143	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	3.33uM	3h	LINCSCP_132499	MCF7
0.6758	2.0591e-20	143	MLS002703292	LSM-1480	NA	10uM	24h	LINCSCP_236749	MCF7
0.6743	2.6575e-20	143	Erismodegib	LSM-4938	SMO	10uM	6h	LINCSCP_257565	NCIH596
0.6736	3.0445e-20	143	Pevonedistat	LSM-6263	NAE1|UBA3	10uM	6h	LINCSCP_29153	JHUEM2
0.6718	4.1292e-20	143	rifampicin	NA	NA	0.04uM	24h	LINCSCP_151452	PC3
0.669	6.6951e-20	143	NU1025	LSM-4643	PARP1	0.5uM	24h	LINCSCP_9719	A549
