Name_GeneSymbol	Value_LogDiffExp
ADO	1.6228
AGL	1.4295
APOE	1.5326
ARID5B	1.3184
ARNT2	1.1741
BID	1.2125
BZW2	1.4565
C2CD2	4.7656
CASP3	1.2537
CAST	1.2211
CBLB	3.2522
CCNB1	1.5361
CCNH	2.5451
CDC42	1.0151
CDK2	1.9614
CEP57	1.778
CGRRF1	1.3908
CHMP6	1.3132
CHP1	2.4236
CSNK2A2	1.2289
CXCL2	1.233
CYCS	2.0819
DDIT4	1.2217
DENND2D	1.0866
DMTF1	1.1724
DNAJB6	1.1542
DNMT1	1.2191
DUSP6	1.2777
DYNLT3	1.4294
DYRK3	1.3216
E2F2	1.9438
EAPP	1.3085
ECD	1.582
EDEM1	1.1808
EGF	1.3964
EPRS	2.3731
FGFR2	1.1185
FKBP14	1.5734
FSD1	1.5454
FYN	1.3564
GFPT1	2.0964
GHR	1.1393
GLRX	2.4909
GMNN	1.4546
GNA15	1.7086
GOLT1B	1.5183
GTF2A2	2.1054
HEBP1	2.2516
HERPUD1	5.5137
HLA-DRA	2.4243
HOXA10	1.1515
HS2ST1	1.1034
HSPA4	1.1658
IKBKB	1.9161
IKBKE	1.2099
IL13RA1	1.4518
ILK	1.3792
JUN	1.0768
KIAA0355	1.7907
KLHDC2	1.456
LSM6	1.8593
MAMLD1	5.0313
MAPK13	1.1978
MBNL2	2.342
MLLT11	2.1487
MMP1	1.8808
MTFR1	1.9294
MTHFD2	2.0921
NARFL	1.3266
NUCB2	1.7007
ORC1	1.6253
PCK2	1.8347
PEX11A	2.5911
PLSCR1	1.5838
POLR1C	1.9605
POLR2K	1.8416
PPOX	1.096
PPP2R3C	1.1513
PRKAG2	1.1542
PRR15L	1.6104
PTPRF	1.1577
PXMP2	4.2469
RAB4A	2.4927
RPA2	1.9337
RPP38	3.4687
S100A4	1.0626
SESN1	3.9027
SH3BP5	3.5334
SHC1	1.718
SLC35A1	1.486
SNCA	2.263
SNX13	1.4815
TBXA2R	1.3149
TCTN1	1.0192
TES	1.0257
TESK1	1.173
TMED10	1.4589
TMEM110	1.6709
TOP2A	1.0991
TRIM13	1.0785
TSEN2	1.886
TXNDC9	1.4519
TXNL4B	1.4238
UBE2L6	1.3351
UFM1	3.434
WASF3	1.0941
WFS1	1.5288
XBP1	3.6242
ZNF274	3.889
