Name_GeneSymbol	Value_LogDiffExp
AARS	-0.2501
ABCF1	-0.8955
ABHD4	-0.2834
ABHD6	-0.9529
ACD	-0.7061
ACOT9	-0.0865
ADAM10	-0.9495
ADGRG1	-0.7818
AKAP8	-0.0902
AKAP8L	-0.8108
ALAS1	-2.0904
ALDH7A1	-1.1703
ANKRD10	-0.2092
APBB2	-0.964
APP	0
APPBP2	-7e-4
ARHGAP1	-0.762
ARHGEF12	-0.8174
ARHGEF2	-0.477
ARID5B	-0.0946
ARL4C	-0.8011
ARNT2	-2.0631
ATF6	-0.7936
ATP11B	-0.2102
ATP6V1D	-1.2931
AURKA	-0.1831
AURKB	-1.1065
AXIN1	-0.4927
BAG3	-0.2061
BAX	-0.5121
BCL2	-0.835
BID	-0.5718
BLCAP	-0.2936
BMP4	-1.0992
BNIP3L	-1.2694
BPHL	-0.3343
BTK	-0.6179
BUB1B	-1.1662
C2CD2L	-0.1107
C5	-0.3221
CALM3	-0.6493
CAMSAP2	-1.4566
CAPN1	-0.0528
CASP10	-0.8901
CASP3	-2.578
CAST	-1.8242
CAT	-0.7358
CBLB	-0.1885
CBR1	-0.085
CCDC86	-0.3694
CCDC92	-0.2763
CCL2	-0.6198
CCNA1	-1.5232
CCND1	-0.0798
CCNE2	-0.256
CCNH	-0.3905
CCP110	-1.0699
CD40	-0.4398
CD44	-0.053
CD58	-0.1517
CDC45	-0.9216
CDH3	-1.0627
CDK19	-1.4009
CDK2	-0.0399
CDK7	-0.2653
CDKN1A	-0.231
CDKN1B	-0.2224
CDKN2A	-0.0743
CEBPD	-1.5255
CEP57	-1.9422
CERK	-1.1491
CETN3	-0.7091
CFLAR	-0.3849
CGRRF1	-0.4123
CHAC1	-0.5594
CHEK1	-0.4205
CHIC2	-0.434
CHMP4A	-1.0755
CHN1	-0.216
COG7	-0.1709
COL1A1	-0.4193
COL4A1	-0.381
CORO1A	-1.3717
CPNE3	-0.1305
CPSF4	-0.6752
CREB1	-2.7096
CRELD2	-0.1798
CRK	-0.1736
CRKL	-0.3323
CRYZ	-1.064
CSNK2A2	-0.2997
CTNND1	-1.1207
CTSD	-0.8568
CTTN	-0.358
CXCR4	-0.6133
DCUN1D4	-1.0699
DDR1	-0.3329
DERA	-0.6564
DFFA	-1.413
DFFB	-0.6862
DHDDS	-0.6787
DHX29	-0.1238
DLD	-2.251
DMTF1	-0.6819
DNAJA3	-0.3968
DNAJB6	-0.5257
DNAJC15	-0.4721
DNM1	-0.6581
DNMT1	-0.6439
DNMT3A	-1.2806
DUSP11	-0.8064
DUSP22	-1.0777
DUSP3	-0.7018
DUSP4	-0.2371
DUSP6	-0.264
DYRK3	-0.6279
E2F2	-0.8909
EDEM1	-0.438
EDN1	-1.0534
EFCAB14	-0.1779
EGF	-0.8848
EGR1	-0.4376
EIF4G1	-0.0573
EIF5	-2.9768
ELAC2	-0.0619
ELAVL1	-0.092
ELOVL6	-0.001
EPHA3	-0.4235
EPHB2	-0.0347
EPN2	-0.4131
ERBB2	-0.3562
ERBB3	-0.4506
ETS1	-1.0925
ETV1	-0.9536
EXT1	-0.8849
FAM20B	-0.7703
FAM57A	-0.0312
FAM69A	-1.19
FBXL12	-0.8795
FBXO11	-0.9201
FBXO21	-0.4656
FGFR2	-0.4376
FGFR4	-0.8669
FHL2	-0.5972
FIS1	-0.3917
FOS	-0.6897
FOSL1	-0.6646
FOXO3	-0.3743
FRS2	-0.9511
FUT1	-0.7792
FYN	-0.4512
FZD1	-1.209
FZD7	-0.0885
GABPB1	-0.3848
GADD45A	-0.67
GALE	-0.5175
GDPD5	-0.1603
GFPT1	-0.0372
GLI2	-1.2428
GMNN	-0.4483
GNA15	-0.993
GNAI1	-0.4263
GNAS	-0.1782
GNPDA1	-0.4437
GOLT1B	-0.4072
GPATCH8	-0.0889
GPC1	-0.8982
GPER1	-0.2199
GRB7	-0.4215
GRWD1	-0.3295
GSTM2	-1.1929
GTF2A2	-0.2291
GTF2E2	-1.0614
H2AFV	-0.3931
HACD3	-0.7206
HDAC6	-0.5175
HDGFRP3	-1.1893
HEBP1	-1.0472
HERPUD1	-0.9923
HIF1A	-2.0446
HIST2H2BE	-1.0059
HMGA2	-0.5326
HMOX1	-0.5149
HOXA5	-1.3976
HSD17B11	-1.041
HSPA1A	-0.4096
HSPA4	-0.6368
HSPA8	-0.9999
HSPB1	-0.3954
HTATSF1	-0.6213
HTRA1	-1.3191
HYOU1	-0.5312
ICAM1	-0.7038
ID2	-0.0752
IDE	-0.2729
IER3	-0.2419
IFNAR1	-1.1943
IGF2BP2	-0.7016
IGF2R	-0.5488
IGFBP3	-0.1267
IGHMBP2	-0.1802
IKBKE	-0.1939
IL13RA1	-0.2358
IL1B	-1.5154
IL4R	-0.8634
INPP4B	-0.1804
INTS3	-0.4519
IQGAP1	-0.532
ISOC1	-1.1456
ITFG1	-1.6358
JUN	-0.5696
KAT6B	-0.2689
KCNK1	-1.1874
KDM3A	-0.8736
