Name_GeneSymbol	Value_LogDiffExp
ABCC5	-0.14905
ABCF1	-0.21405
ABCF3	-0.15644999999999998
ABHD6	-0.22755
ABL1	-0.4196
ACAT2	-0.17809999999999998
ACD	-0.73095
ACLY	-0.32975
ADGRG1	-0.20484999999999992
ADI1	-0.39760000000000006
ADRB2	-0.07909999999999999
AGL	-0.34850000000000003
ALAS1	-0.02264999999999999
ALDH7A1	-0.17785
ALDOA	-0.14245
ANKRD10	-0.69965
ANXA7	-0.14685
APOE	-0.10775
APP	-0.17995
APPBP2	-0.2148
ARID4B	-0.09390000000000001
ARL4C	-0.55075
ARNT2	-0.52065
ASAH1	-0.3033
ATF1	-0.63305
ATF5	-0.13295
ATF6	-0.07875000000000001
ATG3	-0.1827
ATP1B1	-0.17295
ATP6V1D	-0.56055
AURKB	-0.6141
BAD	-0.0018500000000000044
BAG3	-0.53465
BAX	-0.20739999999999997
BCL2	-0.12190000000000001
BIRC5	-0.50705
BPHL	-0.44600000000000006
BRCA1	-0.84395
BTK	-0.6426000000000001
BUB1B	-0.8169
C2CD5	-0.1012
C5	-0.25375000000000003
CALM3	-0.24619999999999997
CAMSAP2	-0.51685
CASP10	-0.41100000000000003
CASP2	-0.28745
CASP3	-0.59645
CASP7	-0.19459999999999997
CAST	-0.08084999999999998
CBLB	-0.21015
CBR3	-1.0625
CCDC86	-0.18365
CCL2	-0.027650000000000008
CCNA2	-0.687
CCNB1	-0.5105000000000001
CCNB2	-0.22064999999999999
CCND1	-0.14334999999999998
CCNE2	-0.7789
CCNF	-0.1504
CCNH	-0.07375000000000001
CCP110	-0.23800000000000002
CD40	-0.41230000000000006
CD44	-0.6605000000000001
CD58	-0.50595
CDC20	-2.6466
CDC25A	-0.55565
CDC25B	-0.8806
CDC42	-0.11645
CDC45	-0.6111000000000001
CDCA4	-0.8063
CDK1	-0.8384
CDK2	-0.8727
CDK4	-0.025949999999999987
CDKN1B	-0.6053000000000001
CDKN2A	-0.28585
CEBPD	-0.5291
CENPE	-0.08190000000000003
CEP57	-0.85005
CERK	-0.3428
CETN3	-0.26515
CFLAR	-0.34685
CHAC1	-0.14975
CHEK1	-0.3246
CISD1	-0.2267
CLPX	-0.27915
CLSTN1	-0.54665
COG4	-0.1168
COG7	-0.51815
COL4A1	-0.28725
COPS7A	-0.03560000000000001
CORO1A	-0.37839999999999996
CPNE3	-0.50135
CRK	-0.20490000000000003
CRKL	-0.16695
CSK	-0.10185
CSNK1A1	-0.34375
CSNK1E	-0.27775
CSNK2A2	-0.32204999999999995
CTNNAL1	-0.3639
CTNND1	-0.2808
CXCL2	-0.10324999999999998
CXCR4	-0.4335
CYCS	-0.49115
DCK	-0.2851
DCUN1D4	-0.06675
DDB2	-0.0116
DDX42	-0.4541
DECR1	-0.0928
DFFA	-0.39235
DFFB	-0.1762
DHDDS	-0.30335
DLD	-0.84865
DNAJA3	-2.2493499999999997
DNAJB1	-0.78645
DNAJB6	-0.3709
DNAJC15	-0.02635000000000004
DNM1L	-0.2997
DNMT1	-0.47125000000000006
DNMT3A	-0.7626
DSG2	-0.355
DUSP11	-0.1762
DUSP3	-0.32325000000000004
DUSP6	-0.27549999999999997
DYNLT3	-0.25825
DYRK3	-0.8392000000000001
EBNA1BP2	-0.3667
EDN1	-0.7622500000000001
EED	-0.2936
EFCAB14	-0.008500000000000008
EGF	-0.7741
EIF4G1	-0.04245
EIF5	-0.62125
ELAC2	-0.20224999999999999
ELOVL6	-0.08454999999999999
ENOSF1	-0.10515000000000001
EPB41L2	-0.22504999999999997
EPHB2	-0.13465
EPN2	-0.12799999999999997
ERBB2	-0.11355
ETS1	-0.56565
ETV1	-0.7051499999999999
EXT1	-0.36865000000000003
EZH2	-0.7469
FAIM	-0.0846
FAM69A	-0.29205
FASTKD5	-0.46619999999999995
FBXL12	-0.59815
FBXO21	-0.33304999999999996
FCHO1	-0.40035
FGFR2	-0.51515
FGFR4	-0.2231
FKBP4	-1.12455
FUT1	-0.44580000000000003
FZD1	-0.40904999999999997
G3BP1	-0.0044500000000000095
GABPB1	-0.34809999999999997
GADD45A	-0.45875
GADD45B	-0.21919999999999998
GALE	-1.0000000000000286e-4
GAPDH	0
GDPD5	-0.28005
GFOD1	-0.2866
GLI2	-0.16005
GLOD4	-0.07869999999999996
GMNN	-0.7063
GNA11	-0.35905000000000004
GNA15	-0.049100000000000005
GNAI1	-0.50925
GNAS	-0.12400000000000003
GPC1	-0.28909999999999997
GPER1	-0.1731
GRB7	-0.362
GRWD1	-0.75635
GSTM2	-0.165
GTF2E2	-0.09075
GTPBP8	-0.07255
HADH	-0.27715
HDAC6	-0.2913
HEATR1	-0.6333
HES1	-0.10350000000000004
HIF1A	-0.4546
HIST2H2BE	-0.21065
HLA-DMA	-0.9620500000000001
HOXA10	-0.46585000000000004
HOXA5	-0.0037500000000000033
HPRT1	-0.27585
HS2ST1	-0.16375
HSD17B10	-0.23155
HSD17B11	-0.16419999999999996
HSPA4	-0.37690000000000007
HSPA8	-0.1855
HSPB1	-0.63805
HSPD1	-0.16244999999999998
HTATSF1	-0.43815
HTRA1	-0.30565
ICAM1	-0.022650000000000003
ICAM3	-0.022800000000000015
ICMT	-0.07
IER3	-0.0825
IFNAR1	-0.10349999999999998
IGF1R	-0.12165000000000001
IGF2BP2	-0.07089999999999996
IGF2R	-0.25585
IGHMBP2	-0.09284999999999999
IKBKAP	-0.42055
IKBKB	-0.025499999999999995
IL13RA1	-0.07735000000000003
IL1B	-0.17344999999999997
IL4R	-0.2714
INTS3	-0.13845000000000002
IPO13	-0.37954999999999994
IQGAP1	-0.442
ISOC1	-0.04315
ITGAE	-0.07855000000000001
ITGB1BP1	-0.26665000000000005
ITGB5	-0.35655000000000003
KAT6A	-0.14795000000000003
KAT6B	-0.4049
KDM3A	-0.22549999999999998
KIAA0100	-0.20645000000000002
KIAA0196	-0.3241
KIAA0355	-0.39485000000000003
KIAA0753	-0.53115
KIAA0907	-0.6308499999999999
KIAA1033	-0.053100000000000036
KIF14	-0.94575
KIF1BP	-0.41900000000000004
KIF20A	-0.9368000000000001
KIF2C	-0.11620000000000001
KTN1	-0.0291
LAGE3	-0.12969999999999998
LAP3	-0.6373
LBR	-0.7286
LGALS8	-0.04625
LIG1	-0.62975
LPAR2	-0.34014999999999995
LRPAP1	-0.302
LSM5	-0.306
LSR	-0.2001
LYPLA1	-0.55635
MALT1	-0.03620000000000001
MAT2A	-0.40364999999999995
MBNL1	-0.2678
MBOAT7	-0.17800000000000005
MCM3	-0.53485
MEF2C	-0.04669999999999999
MELK	-0.44745
MEST	-0.29685
MIF	-1.48705
MKNK1	-0.2718
MLLT11	-0.47914999999999996
MMP2	-0.5817
MOK	-0.2679
MPZL1	-0.1895
MRPL12	-0.7770499999999999
MRPL19	-0.1492
MRPS2	-0.01129999999999999
MSH6	-0.44584999999999997
MTA1	-0.322
MTERF3	-0.2297
MTFR1	-0.54855
MVP	-0.02294999999999997
MYBL2	-0.7083999999999999
MYCBP2	-0.06799999999999998
MYL9	-0.3254
MYO10	-0.09845
NARFL	-0.53595
NCAPD2	-0.53775
NCK2	-0.08630000000000004
NCOA3	-0.33519999999999994
NET1	-0.05854999999999999
NFATC4	-0.47975
NFE2L2	-0.20759999999999998
NFKBIE	-0.15149999999999997
NISCH	-0.26525
NOL3	-0.56015
NOLC1	-0.39339999999999997
NOSIP	-0.3714
NOTCH1	-0.0733
NPC1	-0.3367
NPEPL1	-0.06205000000000001
NPRL2	-0.4693
NR1H2	-0.4547
NRAS	-0.20104999999999995
NRIP1	-0.4223
NUDCD3	-0.42780000000000007
NUDT9	-0.04869999999999999
NUP133	-0.15539999999999998
NUP62	-0.49770000000000003
NUP85	-0.4412
NUP93	-1.357
NUSAP1	-1.38295
NVL	-0.4729
OXA1L	-0.03745000000000004
OXCT1	-0.6256999999999999
OXSR1	-0.15525
PAF1	-0.43825000000000003
PAFAH1B1	-0.22875
PAN2	-0.63255
PAPD7	-0.19185000000000002
