ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
902	CCNH	-1.49	9e-4
808	CALM3	-1.2202	0.0015
84159	ARID5B	-1.107	0.0017
1026	CDKN1A	-1.2954	0.0026
5986	RFNG	-1.278	0.0034
64428	NARFL	-1.2784	0.0038
1647	GADD45A	-1.3473	0.004
1831	TSC22D3	-1.2784	0.004
4616	GADD45B	-1.5151	0.0041
10668	CGRRF1	-1.0835	0.0066
9670	IPO13	-0.9585	0.0067
5743	PTGS2	-1.2829	0.0078
10695	CNPY3	-0.9108	0.0078
9918	NCAPD2	-1.3525	0.0083
2263	FGFR2	-1.2703	0.0088
9653	HS2ST1	-1.4595	0.0094
3725	JUN	-0.9998	0.0097
4791	NFKB2	-1.2542	0.0111
79716	NPEPL1	-1.4983	0.0127
3308	HSPA4	-1.4708	0.0152
4482	MSRA	-1.3055	0.0158
102	ADAM10	-1.2578	0.0161
10898	CPSF4	-1.3971	0.0168
3895	KTN1	-1.1658	0.0173
960	CD44	-4.3179	0.019
5373	PMM2	-1.1747	0.0191
2131	EXT1	-1.3107	0.0195
200734	SPRED2	-1.2155	0.0217
54541	DDIT4	-1.0672	0.0219
9491	PSMF1	-1.3101	0.0236
9702	CEP57	-1.2038	0.0237
23161	SNX13	-1.9003	0.0242
27242	TNFRSF21	-1.1851	0.0247
8349	HIST2H2BE	-0.8965	0.0255
1950	EGF	-0.9104	0.0257
9467	SH3BP5	-1.0732	0.0266
23	ABCF1	-1.2231	0.0288
55893	ZNF395	-1.2977	0.0297
4817	NIT1	-0.9937	0.0309
843	CASP10	-1.0262	0.0313
11031	RAB31	-0.9367	0.0327
3628	INPP1	-1.0759	0.0348
701	BUB1B	-1.0144	0.0352
11000	SLC27A3	-3.067	0.0359
2886	GRB7	-1.8871	0.0361
24149	ZNF318	-1.0712	0.0366
1759	DNM1	-1.0909	0.0371
22796	COG2	-1.9099	0.0375
1399	CRKL	-1.5601	0.0398
1500	CTNND1	-0.9994	0.0408
831	CAST	-1.104	0.0409
8569	MKNK1	-0.8716	0.0431
23200	ATP11B	-0.9925	0.0437
5355	PLP2	-1.4708	0.0438
23271	CAMSAP2	-0.9486	0.0441
7015	TERT	-1.0934	0.0443
5796	PTPRK	-1.3492	0.0448
2523	FUT1	-0.9713	0.049
5829	PXN	-1.2185	0.0493
388650	FAM69A	-1.9108	0.0501
5873	RAB27A	-0.8747	0.0502
8870	IER3	-1.0043	0.0511
5547	PRCP	-1.0306	0.0521
1022	CDK7	-1.8967	0.0555
1906	EDN1	-1.285	0.06
10049	DNAJB6	-0.9255	0.06
23142	DCUN1D4	-1.1996	0.0623
57761	TRIB3	-1.9175	0.063
51465	UBE2J1	-0.9079	0.0649
5925	RB1	-0.8796	0.0665
9650	MTFR1	-2.8136	0.067
4931	NVL	-1.8925	0.0686
6461	SHB	-2.2508	0.0721
1123	CHN1	-1.3782	0.0723
4282	MIF	-1.7927	0.0725
5366	PMAIP1	-0.9813	0.0734
5715	PSMD9	-1.1368	0.0768
9016	SLC25A14	-0.8723	0.0847
9709	HERPUD1	-0.9353	0.0889
55847	CISD1	-0.9557	0.0932
6622	SNCA	-1.0594	0.106
1981	EIF4G1	-0.9451	0.1112
5601	MAPK9	-1.053	0.1218
5529	PPP2R5E	-1.9393	0.1222
1861	TOR1A	-1.5714	0.1259
3597	IL13RA1	-0.9082	0.1302
10273	STUB1	-2.7734	0.1491
3157	HMGCS1	-2.656	0.1658
23530	NNT	-0.9934	0.1788
1829	DSG2	-1.0862	0.1883
10285	SMNDC1	-1.0564	0.1935
3638	INSIG1	-1.9297	0.2063
26020	LRP10	-0.8549	0.2178
51382	ATP6V1D	-1.1241	0.2303
10730	YME1L1	-1.2893	0.2612
51056	LAP3	-1.5784	0.2675
2063	NR2F6	-1.9107	0.3459
6832	SUPV3L1	-0.9977	0.3511
22827	PUF60	-1.4103	0.447
