signatureid	compound	similarity
LINCSCP_60737	MLS003129602	-0.5765
LINCSCP_33174	AC1Q471E	-0.5756
LINCSCP_31060	221243-77-2	-0.5272
LINCSCP_199955	BRD-K67432391	-0.5169
LINCSCP_64460	MLS003128853	-0.5056
LINCSCP_60820	MLS003129717	-0.5048
LINCSCP_60735	BRD-K14738608	-0.5009
LINCSCP_2070	3-Chloro-n-{3-[(furan-2-ylmethyl)carbamoyl]-5,6-dihydro-4H-cyclopenta[b]thiophen-2-yl}-1-benzothiophene-2-carboxamide	-0.4995
LINCSCP_291985	CHEMBL566701	-0.4992
LINCSCP_27434	BRD-K98624380	-0.499
LINCSCP_8828	BRD-K04266880-019-01-3	-0.4954
LINCSCP_171404	Losmapimod	-0.4953
LINCSCP_8844	BRD-K74663820-019-01-9	-0.495
LINCSCP_16888	BRD-K80602561	-0.4938
LINCSCP_60799	BRD-K70905242	-0.4904
LINCSCP_33016	PRE-084	-0.489
LINCSCP_33224	SB408124	-0.4812
LINCSCP_66003	BRD-K59524902	-0.4807
LINCSCP_61017	BRD-K09260588	-0.4776
LINCSCP_59165	CHEMBL2137336	-0.4764
LINCSCP_5627	ML079	-0.4758
LINCSCP_7894	BRD-K70508482	-0.475
LINCSCP_65947	BRD-K26370510	-0.4748
LINCSCP_60751	BRD-K30312461	-0.4741
LINCSCP_27681	BRD-K37638153	-0.4734
LINCSCP_199556	BRD-K30007764	-0.4729
LINCSCP_33245	Tesmilifene	-0.4725
LINCSCP_293014	MLS-0454334.0002	-0.4707
LINCSCP_312304	BRD-K37268490	-0.4703
LINCSCP_19929	CHEMBL1270220	-0.4686
LINCSCP_6408	Pregnenolone	-0.4677
LINCSCP_199492	BRD-K11689127	-0.4658
LINCSCP_8382	BRD-K99638701	-0.4653
LINCSCP_2016	BRD-K30194621	-0.4638
LINCSCP_291112	Pepstatin	-0.4606
LINCSCP_5022	AC1LDJYQ	-0.4601
LINCSCP_27725	BRD-K77328005	-0.454
LINCSCP_62855	BRD-K11068374	-0.452
LINCSCP_240925	Y-26763	-0.4519
LINCSCP_27213	1-(4-Amino-1,2,5-oxadiazol-3-yl)-5-(azepan-1-ylmethyl)-n-[(2-ethoxyphenyl)methylideneamino]triazole-4-carboxamide	-0.451
LINCSCP_31416	SCHEMBL2590640	-0.4501
LINCSCP_95275	Lodoxamide	-0.4498
LINCSCP_32064	AC1O9B20	-0.4491
LINCSCP_60829	BRD-K00061590	-0.4491
LINCSCP_8834	BRD-K43528099-019-01-6	-0.4487
LINCSCP_34989	BRD-K86728331	-0.4472
LINCSCP_235734	Desoxymetasone	-0.4468
LINCSCP_13653	AC1L1E8W	-0.4467
LINCSCP_48280	BRD-K15232561	-0.4458
LINCSCP_6554	BRD-A59808129-001-01-7	-0.4455
LINCSCP_59883	BRD-K47897830	-0.4393
LINCSCP_60869	BRD-K33368990	-0.4392
LINCSCP_56670	Chelidonine	-0.4391
LINCSCP_59261	BRD-K73371640-001-01-6	-0.4382
LINCSCP_175938	RS-127445	-0.4379
LINCSCP_59288	Prostratin	-0.4376
LINCSCP_273612	ZINC00263037	-0.4353
LINCSCP_60776	BRD-K54834493	-0.4342
LINCSCP_102036	Suprofen	-0.4339
LINCSCP_61158	BRD-K73555595	-0.4337
LINCSCP_59841	BRD-K14503950	-0.4331
LINCSCP_44027	Dictamnine	-0.4327
LINCSCP_30323	Ipratropium	-0.4324
LINCSCP_27266	Tubacin	-0.43120000000000003
LINCSCP_295259	Tyrphostin 51	-0.4308
LINCSCP_6889	MDL 29951	-0.4308
LINCSCP_26088	MLS002264489	-0.4305
LINCSCP_27356	BRD-K14475668	-0.4279
LINCSCP_26067	CYM50199	-0.4278
LINCSCP_32964	CHEMBL153158	-0.4275
LINCSCP_8846	BRD-K80021597-019-01-3	-0.4271
LINCSCP_8056	Eprosartan	-0.4269
LINCSCP_34699	Apazone	-0.4261
LINCSCP_60741	BRD-K21363211	-0.4255
LINCSCP_134796	MK-8245	-0.4236
LINCSCP_26008	Triazine Scaffold, 33	-0.4235
LINCSCP_63837	BRD-K74428993	-0.4234
LINCSCP_139037	Apilimod	-0.4233
LINCSCP_8803	BRD-K37650321	-0.423
LINCSCP_174393	Ranitidine	-0.4225
LINCSCP_178301	KUC104226	-0.4219
LINCSCP_61044	BRD-K39703302	-0.4216
LINCSCP_194043	Tropicamide	-0.4214
LINCSCP_13838	Catechin	-0.4214
LINCSCP_46948	AC1O9QGC	-0.4213
LINCSCP_312308	BRD-K37299375	-0.4211
LINCSCP_218557	9-Cis retinol	-0.42
LINCSCP_30186	Pindolol	-0.4199
LINCSCP_57661	VU0405172-2	-0.4198
LINCSCP_61021	BRD-K18153171	-0.4197
LINCSCP_8845	BRD-K79095355	-0.4194
LINCSCP_27724	BRD-K76784707	-0.4191
LINCSCP_6759	Mitotane	-0.4189
LINCSCP_6451	MLS-0315771.0002	-0.4182
LINCSCP_227101	Reboxetine	-0.4179
LINCSCP_5895	Isoquercetin	-0.4178
LINCSCP_101458	(+)-Timolol	-0.4175
LINCSCP_175954	Tanaproget	-0.4174
LINCSCP_173152	ETHYLENEDIAMINE TETRACETATE TETRA-ETHANOLAMINE	-0.4167
LINCSCP_35058	BRD-K96552587	-0.4163
LINCSCP_6029	ST092379	-0.416
LINCSCP_26166	ST50813754	-0.416
LINCSCP_28195	BRD-K01608965	-0.4157
LINCSCP_272072	Fluocinonide	-0.4157
LINCSCP_33239	Nicergoline	-0.4156
LINCSCP_60217	BRD-K61070477	-0.4153
LINCSCP_119398	Entecavir	-0.4152
LINCSCP_199463	BRD-K96521176	-0.4139
LINCSCP_60622	BRD-K78352220	-0.4138
LINCSCP_6509	L 2167	-0.4136
