signatureid	compound	similarity
LINCSCP_33174	AC1Q471E	-0.5294
LINCSCP_33199	Clofibric acid	-0.4426
LINCSCP_33227	NBI 27914	-0.438
LINCSCP_139037	Apilimod	-0.4207
LINCSCP_139720	Dexfenfluramine	-0.4202
LINCSCP_33016	PRE-084	-0.4077
LINCSCP_31060	221243-77-2	-0.404
LINCSCP_33245	Tesmilifene	-0.4021
LINCSCP_30410	Lenalidomide	-0.3982
LINCSCP_251128	SCHEMBL3092652	-0.3878
LINCSCP_240925	Y-26763	-0.3867
LINCSCP_34018	BRD-K39921295	-0.3842
LINCSCP_34989	BRD-K86728331	-0.3834
LINCSCP_134796	MK-8245	-0.3828
LINCSCP_238345	Benzylimidazole	-0.38
LINCSCP_32964	CHEMBL153158	-0.3784
LINCSCP_139361	AC1NWAJL	-0.374
LINCSCP_33220	Fenobam	-0.3733
LINCSCP_33224	SB408124	-0.373
LINCSCP_250806	Omacetaxine Mepesuccinate	-0.3702
LINCSCP_35058	BRD-K96552587	-0.3685
LINCSCP_143098	3-Deazaadenosine	-0.3673
LINCSCP_34699	Apazone	-0.364
LINCSCP_32999	Physostigmine	-0.363
LINCSCP_36356	3-Chloro-l-alanine	-0.361
LINCSCP_67528	Vorinostat	-0.358
LINCSCP_142028	Nicaraven	-0.3559
LINCSCP_235734	Desoxymetasone	-0.3539
LINCSCP_143432	IMEXON	-0.3535
LINCSCP_253335	SA-1921085	-0.3534
LINCSCP_34438	Tetrahydrozoline	-0.3534
LINCSCP_244053	Clodronic acid	-0.3505
LINCSCP_140412	Ethacrynic acid	-0.3491
LINCSCP_135378	Indinavir	-0.349
LINCSCP_249104	BRD-K87073769	-0.3488
LINCSCP_143036	Enoxacin	-0.3487
LINCSCP_143299	Telmisartan	-0.3467
LINCSCP_242485	SMR000031368	-0.3448
LINCSCP_30323	Ipratropium	-0.3447
LINCSCP_34524	Zaleplon	-0.3443
LINCSCP_142717	Mifobate	-0.3443
LINCSCP_238707	CHEMBL105897	-0.3436
LINCSCP_34972	BRD-K13199470	-0.3436
LINCSCP_134731	PCA-4248	-0.3433
LINCSCP_135025	GLPG0634	-0.341
LINCSCP_239991	ST4029010	-0.3402
LINCSCP_34940	BRD-K81752795	-0.3387
LINCSCP_243353	Nomifensine	-0.3383
LINCSCP_238704	MLS002729053	-0.3379
LINCSCP_134658	Lomeguatrib	-0.3371
LINCSCP_36402	IWR-1-ENDO	-0.3368
LINCSCP_243402	ZINC03978045	-0.3364
LINCSCP_143100	Bavisant (dihydrochloride hydrate)	-0.3359
LINCSCP_32046	MLS000766411	-0.3359
LINCSCP_33570	Thalidomide	-0.3356
LINCSCP_37889	BRD-K24383920	-0.3351
LINCSCP_35056	BRD-K95570609	-0.335
LINCSCP_30186	Pindolol	-0.3342
LINCSCP_30438	BRD-A69951442-001-01-3	-0.3338
LINCSCP_33017	Pentylenetetrazol	-0.3336
LINCSCP_30969	MLS-0390843.0001	-0.3327
LINCSCP_250292	CHEMBL2381524	-0.3322
LINCSCP_237143	AC1M43RN	-0.332
LINCSCP_33292	Heat	-0.3317
LINCSCP_242064	UNII-884KT10YB7	-0.3317
LINCSCP_31869	ACON1_002097	-0.3304
LINCSCP_143109	Sildenafil	-0.3296
LINCSCP_32722	AS604850	-0.329
LINCSCP_254603	SCHEMBL17497838	-0.3285
LINCSCP_33255	Pseudoephedrine	-0.3285
LINCSCP_32970	Ornidazole	-0.3284
LINCSCP_33812	MLS002473875	-0.3279
LINCSCP_237293	KUC104131	-0.3277
LINCSCP_133904	Daminozide	-0.3275
LINCSCP_32064	AC1O9B20	-0.3273
LINCSCP_134666	Cyproheptadine	-0.327
LINCSCP_30890	SJ 172550	-0.3265
LINCSCP_34918	BRD-K92038420	-0.3265
LINCSCP_239979	332874-04-1	-0.326
LINCSCP_253583	SA-243276	-0.3247
LINCSCP_32693	Cholic acid	-0.3243
LINCSCP_36426	Alvocidib	-0.3238
LINCSCP_34433	Merbromin	-0.3237
LINCSCP_35033	BRD-K59341874	-0.3232
LINCSCP_37332	BRD-K45843042	-0.3225
LINCSCP_133177	ZSTK 474	-0.322
LINCSCP_236917	168279-54-7	-0.3217
LINCSCP_255546	LY-294002	-0.3215
LINCSCP_37098	SA-1938820	-0.3997
LINCSCP_132838	EX-8678	-0.3824
LINCSCP_132809	noscapine	-0.3776
LINCSCP_34027	CHEMBL2361430	-0.3684
LINCSCP_37297	SA-426029	-0.3532
LINCSCP_36767	Foretinib	-0.3506
LINCSCP_37208	CHEMBL3400874	-0.3462
LINCSCP_38118	BRD-K98427832	-0.3457
LINCSCP_141146	Penciclovir	-0.3448
LINCSCP_35428	Broad-Sai-686	-0.3399
LINCSCP_34191	CHEMBL2133926	-0.3362
LINCSCP_132072	Apitolisib (gdc-0980, rg7422)	-0.3339
LINCSCP_38060	Cerulenin	-0.3299
LINCSCP_30218	Robustic acid	-0.3294
LINCSCP_137393	Flutamide	-0.3281
LINCSCP_132775	TAE-684	-0.3279
LINCSCP_132152	WH-4-025	-0.3277
LINCSCP_131874	PD-0325901	-0.3235
