ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
11098	PRSS23	-2.1175	0.0119
1500	CTNND1	-1.593	0.0172
4851	NOTCH1	-1.2495	0.0189
27336	HTATSF1	-1.3362	0.0227
9533	POLR1C	-1.1624	0.0232
9897	KIAA0196	-1.0371	0.0259
10221	TRIB1	-1.0332	0.0269
5900	RALGDS	-1.0591	0.0273
9917	FAM20B	-1.3623	0.0301
6253	RTN2	-1.1178	0.0302
230	ALDOC	-1.009	0.0324
9467	SH3BP5	-1.5783	0.0339
1123	CHN1	-2.1368	0.0344
8996	NOL3	-1.0257	0.0351
2195	FAT1	-1.1025	0.0351
2523	FUT1	-1.2564	0.0363
9851	KIAA0753	-1.4805	0.0375
7494	XBP1	-1.9273	0.0388
5770	PTPN1	-1.0972	0.0436
6810	STX4	-1.3591	0.0471
4817	NIT1	-1.0373000000000001	0.0502
6832	SUPV3L1	-1.0377	0.0512
94239	H2AFV	-1.0809	0.0526
501	ALDH7A1	-1.417	0.053
5788	PTPRC	-1.1198	0.0576
1017	CDK2	-1.0158	0.0577
23536	ADAT1	-1.1702	0.0581
8446	DUSP11	-1.9897	0.0645
81544	GDPD5	-3.6439	0.0672
30836	DNTTIP2	-1.238	0.0722
6894	TARBP1	-1.0311	0.0742
23029	RBM34	-1.0194	0.0791
4931	NVL	-1.0347	0.0799
2288	FKBP4	-1.216	0.0866
823	CAPN1	-1.0346	0.0925
7088	TLE1	-2.7673	0.0929
23410	SIRT3	-4.171	0.0946
51719	CAB39	-4.7587	0.1052
652	BMP4	-1.98	0.1147
9709	HERPUD1	-2.7459	0.1283
637	BID	-1.3126	0.1419
5525	PPP2R5A	-1.6545	0.1422
55748	CNDP2	-4.3771	0.1469
23142	DCUN1D4	-2.968	0.1487
6988	TCTA	-1.4871	0.1529
4794	NFKBIE	-2.1677	0.1562
4836	NMT1	-1.107	0.1567
9915	ARNT2	-1.0575	0.1614
2920	CXCL2	-1.0762	0.1637
2063	NR2F6	-1.5674	0.1654
11151	CORO1A	-1.0285	0.1689
1399	CRKL	-1.1456	0.1733
5873	RAB27A	-1.2426	0.1841
8503	PIK3R3	-4.0681	0.1891
10273	STUB1	-3.1673	0.1934
9847	C2CD5	-3.5249	0.1962
56654	NPDC1	-2.2253	0.2041
51024	FIS1	-2.0117	0.2231
26520	TIMM9	-3.3632	0.224
7511	XPNPEP1	-1.384	0.2386
85236	HIST1H2BK	-2.4448	0.2413
90861	HN1L	-1.694	0.279
5300	PIN1	-3.0491	0.2812
10318	TNIP1	-1.1238	0.3068
23326	USP22	-1.0528	0.3237
23013	SPEN	-1.6151	0.3746
5018	OXA1L	-1.817	0.4148
50814	NSDHL	-1.0128	0.4159
10146	G3BP1	-1.5789	0.4891
5891	MOK	-1.3968	0.5369
10434	LYPLA1	-1.3911	0.5443
79850	FAM57A	-1.4052	0.5463
