ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
55127	HEATR1	-1.6894	0.0021
780	DDR1	-1.3446	0.0093
64422	ATG3	-1.627	0.0099
10489	LRRC41	-1.2973	0.0105
6832	SUPV3L1	-1.0304	0.012
2288	FKBP4	-1.0298	0.0157
3454	IFNAR1	-1.1898	0.0162
23368	PPP1R13B	-1.3322	0.0179
727	C5	-1.018	0.0208
6850	SYK	-0.9997	0.021
6919	TCEA2	-0.88	0.0224
2817	GPC1	-0.986	0.0228
25803	SPDEF	-1.0009	0.0238
4232	MEST	-0.9925	0.0242
1677	DFFB	-1.0992	0.0253
1676	DFFA	-1.1515	0.0257
7538	ZFP36	-0.8605	0.0262
51599	LSR	-1.344	0.027
79080	CCDC86	-0.9746	0.0271
7043	TGFB3	-0.9083	0.0275
9650	MTFR1	-1.1083	0.0276
5566	PRKACA	-1.2889	0.0285
8569	MKNK1	-1.1182	0.0304
2896	GRN	-2.7229	0.0305
1052	CEBPD	-0.8913	0.0329
11000	SLC27A3	-0.9378	0.0331
10270	AKAP8	-0.8599	0.0336
5909	RAP1GAP	-1.0676	0.0356
843	CASP10	-0.9433	0.0418
8996	NOL3	-0.8973	0.0423
5601	MAPK9	-1.1959	0.0501
3566	IL4R	-1.0393	0.0504
10818	FRS2	-0.85	0.0535
4791	NFKB2	-1.1071	0.056
8503	PIK3R3	-1.4718	0.0603
1277	COL1A1	-1.0161	0.0616
79090	TRAPPC6A	-0.9182	0.0664
6118	RPA2	-0.9534	0.0693
25966	C2CD2	-1.0611	0.0781
1111	CHEK1	-0.9092	0.0888
11044	PAPD7	-1.2735	0.0903
8050	PDHX	-2.748	0.0938
6275	S100A4	-1.1997	0.0981
3815	KIT	-1.2771	0.1087
4776	NFATC4	-1.2626	0.1097
51160	VPS28	-4.092	0.127
1001	CDH3	-0.9799	0.143
5111	PCNA	-3.9665	0.1461
11007	CCDC85B	-0.898	0.1511
7852	CXCR4	-0.9889	0.16
5796	PTPRK	-1.2913	0.1613
64943	NT5DC2	-3.2101	0.1694
9093	DNAJA3	-3.773	0.1695
26001	RNF167	-3.2873	0.1741
388650	FAM69A	-2.4489	0.1746
55748	CNDP2	-3.6659	0.1858
5696	PSMB8	-3.5057	0.2046
10730	YME1L1	-3.4806	0.2147
3312	HSPA8	-3.4655	0.2162
1385	CREB1	-0.9948	0.2205
26054	SENP6	-1.0791	0.2466
6804	STX1A	-0.9021	0.2493
51170	HSD17B11	-1.5205	0.2519
8520	HAT1	-3.1719	0.2692
5993	RFX5	-1.0161	0.2789
50814	NSDHL	-0.9566	0.2891
60528	ELAC2	-2.949	0.3063
10493	VAT1	-2.5642	0.3485
