ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
3303	HSPA1A	5.061709002	0
3337	DNAJB1	3.97665475	0
9531	BAG3	2.298598911	0
3329	HSPD1	1.529102679	1.11e-192
2288	FKBP4	1.707805639	4.64e-124
4792	NFKBIA	1.302115107	1.19e-110
8553	BHLHE40	1.356400261	6.83e-110
25976	TIPARP	0.938110105	1.21e-74
2113	ETS1	0.916105022	4.11e-73
10049	DNAJB6	0.804995654	1.8e-66
3725	JUN	1.020926257	4.21e-60
7159	TP53BP2	0.752863452	3.8300000000000002e-50
4616	GADD45B	0.794981471	1.42e-43
23210	JMJD6	0.915846908	2.23e-42
8444	DYRK3	0.956985273	4.11e-39
211	ALAS1	0.776229896	4.84e-39
23013	SPEN	0.749902709	1.01e-37
1958	EGR1	0.748834687	1.25e-32
7690	ZNF131	0.897443775	1.41e-32
11011	TLK2	0.682363244	3.68e-31
4794	NFKBIE	1.245125573	4.08e-31
148022	TICAM1	0.737374868	5.43e-31
4775	NFATC3	1.145882347	1.04e-28
23131	GPATCH8	0.612721889	1.37e-28
200734	SPRED2	0.72187659	9.74e-26
5223	PGAM1	0.536853413	2.11e-25
60493	FASTKD5	0.767756973	3.18e-23
4651	MYO10	0.565709566	1.45e-21
10221	TRIB1	0.628921929	3.4e-21
10818	FRS2	1.002192603	8.2e-21
5603	MAPK13	0.825393097	3.44e-20
9851	KIAA0753	0.513710985	8.31e-20
4850	CNOT4	0.54890652	1.23e-19
2309	FOXO3	0.514415832	1.27e-18
3308	HSPA4	0.429874279	7.99e-18
8870	IER3	0.487607689	8.72e-18
22887	FOXJ3	0.443836866	2.08e-17
3508	IGHMBP2	0.570059891	3.29e-16
54807	ZNF586	0.723005351	4.34e-16
5770	PTPN1	0.490826139	1.21e-15
54881	TEX10	0.430066597	1.61e-15
11044	TENT4A	0.509345112	2.83e-15
7088	TLE1	0.521239329	3.89e-15
8061	FOSL1	0.543083177	6.18e-15
1647	GADD45A	1.076755967	2.21e-14
4216	MAP3K4	0.683738976	3.44e-14
26993	AKAP8L	0.406690548	4.06e-14
993	CDC25A	0.956213941	1.56e-13
3312	HSPA8	0.496667523	1.59e-13
5747	PTK2	0.332399593	3.37e-13
4931	NVL	0.498737274	3.57e-13
