similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	310	Azithromycin	LSM-5821	NA	10uM	24h	LINCSCP_268738	PC3
-0.5557	1.6229e-26	310	SB-216763	LSM-1161	GSK3B	10uM	24h	LINCSCP_146032	MNEU.E
-0.5446	2.4347e-25	310	OSI-930	LSM-1179	FLT1|FLT4|KDR|KIT	0.04uM	24h	LINCSCP_113766	HME1
-0.5395	8.2665e-25	310	Procainamide	LSM-3681	SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	10uM	24h	LINCSCP_243548	MCF7
0.5375	1.3124e-24	310	Elesclomol	LSM-4929	HSPA1A	10uM	6h	LINCSCP_43807	OV7
-0.5282	1.1269e-23	310	Pentylenetetrazol	LSM-3287	NA	10uM	24h	LINCSCP_243513	MCF7
-0.525	2.3284e-23	310	MLS002264492	LSM-2888	NA	10uM	24h	LINCSCP_237352	MCF7
-0.5205	6.4343e-23	310	BRD-A07407288	LSM-1460	NA	10uM	6h	LINCSCP_33962	MCF7
-0.5204	6.4526e-23	310	N9-Isopropylolomoucine	LSM-3607	CDK1|CDK5	100uM	6h	LINCSCP_43789	OV7
-0.5164	1.5641e-22	310	3,7-Bis(dimethylamino)phenothiazin-5-ium	LSM-4555	ACHE	10uM	6h	LINCSCP_12529	CL34
-0.5151	2.093e-22	310	AS-605240	LSM-42784	PIK3CG	10uM	24h	LINCSCP_163791	SKBR3
0.5139	2.7076e-22	310	CHEMBL3183436	LSM-15092	NA	0.1uM	24h	LINCSCP_49725	PC3
-0.508	9.5984e-22	310	Cisapride	LSM-6397	HTR4	0.37uM	24h	LINCSCP_156052	PC3
-0.5066	1.3009e-21	310	Meptazinol	LSM-1252	NA	3.33uM	24h	LINCSCP_91439	HA1E
0.503	2.7446e-21	310	NSC95397	LSM-3521	NA	10uM	6h	LINCSCP_40377	NCIH596
-0.4995	5.699e-21	310	GW843682X	LSM-1014	PLK1|PLK3	0.37uM	24h	LINCSCP_129748	LNCAP
-0.4978	8.149e-21	310	Thalidomide	LSM-1914	CRBN|CUL4A|DDB1|RBX1|TNF	10uM	6h	LINCSCP_29286	LOVO
-0.4973	9.0057e-21	310	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	0.04uM	24h	LINCSCP_156114	PC3
