similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	3.4238e-211	51	Chloroquine	LSM-1901	NA	10uM	24h	LINCSCP_44520	PC3
0.8995	2.9815e-19	51	Remoxipride	LSM-3202	DRD2	10uM	24h	LINCSCP_18279	HCC515
-0.8855	6.1583e-18	51	Acivicin	LSM-45583	NA	0.41uM	24h	LINCSCP_104468	HELA
0.8837	8.8394e-18	51	PNU-99194A	LSM-3568	DRD3	10uM	24h	LINCSCP_208369	HA1E
0.869	1.3705e-16	51	Tacedinaline	LSM-19036	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	10uM	6h	LINCSCP_35571	MCF7
0.8665	2.1214e-16	51	Ursolic acid	LSM-4889	HSD11B1|PTPN1	70uM	6h	LINCSCP_50645	PL21
0.8662	2.2583e-16	51	CHEMBL436817	LSM-6200	NA	40uM	6h	LINCSCP_13443	H1299
0.8654	2.5519e-16	51	CHEMBL78012	LSM-37134	NA	10uM	6h	LINCSCP_207333	FIBRNPC
0.856	1.2045e-15	51	MLS003126519	LSM-3676	NA	10uM	24h	LINCSCP_237417	MCF7
0.8516	2.3928e-15	51	HMN-214	LSM-42802	CSF1R|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RET	0.37uM	24h	LINCSCP_70599	A375
0.8511	2.5839e-15	51	Amoxicillin	LSM-5654	CYP2C19|SLC15A1|SLC15A2|SLC22A6	10uM	6h	LINCSCP_20738	HCC515
0.8478	4.2192e-15	51	Valdecoxib	LSM-5305	PTGS2	10uM	6h	LINCSCP_211122	HA1E
0.8441	7.3156e-15	51	Cromakalim	LSM-1794	KCNJ8	10uM	6h	LINCSCP_7135	A549
0.8426	8.9634e-15	51	Tacedinaline	LSM-19036	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	5uM	6h	LINCSCP_250341	MCF7
0.8413	1.0867e-14	51	TORIN-2	LSM-1080	MTOR	0.04uM	3h	LINCSCP_115283	HS578T
0.8408	1.1613e-14	51	BDBM43201	LSM-5018	NA	10uM	6h	LINCSCP_238465	MCF7
0.8346	2.7611000000000002e-14	51	Dexamethasone	LSM-5512	NR3C1	10uM	6h	LINCSCP_217498	HCC515
0.8336	3.153e-14	51	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	24h	LINCSCP_85885	BT20
0.8325	3.6649e-14	51	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	24h	LINCSCP_130512	MCF10A
0.8314	4.2159e-14	51	SKF-83822	LSM-36847	NA	10uM	6h	LINCSCP_207153	FIBRNPC
0.8307	4.6384e-14	51	Calmidazolium	LSM-5017	ATP2B1|PDE1A	10uM	24h	LINCSCP_283913	SKB
0.8303	4.8969e-14	51	Tivozanib	LSM-1005	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	6h	LINCSCP_12835	DV90
-0.8297	5.2918e-14	51	Siguazodan	LSM-1686	PDE3A	0.04uM	24h	LINCSCP_95425	HA1E
0.8283	6.3764e-14	51	Granisetron	LSM-5283	HTR3A	10uM	6h	LINCSCP_1791	A375
0.8275	7.0634e-14	51	FGIN1-27	LSM-2201	TSPO	10uM	6h	LINCSCP_12792	DV90
0.825	9.7277e-14	51	201038-74-6	LSM-2529	HTR7	10uM	6h	LINCSCP_289454	VCAP
0.8243	1.073e-13	51	AKT Inhibitor VIII	LSM-1035	AKT1|AKT2	0.04uM	3h	LINCSCP_130816	MCF10A
0.8224	1.3574e-13	51	ML120	LSM-1704	NA	10uM	6h	LINCSCP_215602	HCC515
0.8217	1.4892e-13	51	GP 2A	LSM-2757	CNR2	10uM	24h	LINCSCP_208333	HA1E
0.8206	1.6945e-13	51	BRD-K19616315	LSM-9613	NA	5uM	24h	LINCSCP_62770	VCAP
0.8199	1.8473e-13	51	spiramycin	NA	NA	10uM	24h	LINCSCP_272870	PC3
0.8181	2.3142e-13	51	Cycloserine	LSM-5932	NA	10uM	24h	LINCSCP_272127	PC3
0.8155	3.1897e-13	51	C21H27N7O3	LSM-1128	AKT1|AKT2|AKT3|PRKCQ	0.37uM	24h	LINCSCP_85215	BT20
0.8146	3.5249e-13	51	TAK-242	LSM-45934	NA	0.04uM	24h	LINCSCP_106518	HELA
0.8144	3.6007e-13	51	179324-69-7	LSM-6281	ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1	0.01uM	6h	LINCSCP_55245	TYKNU
0.8138	3.9037e-13	51	9-Cis retinol	LSM-5317	RARA|RARB|RARG|RORB	40uM	24h	LINCSCP_19371	HCC515
0.8137	3.9295e-13	51	Tacedinaline	LSM-19036	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	0.1uM	6h	LINCSCP_250335	MCF7
-0.8135	4.0463e-13	51	Linopirdine	LSM-3317	KCNQ2|KCNQ3	0.37uM	24h	LINCSCP_94559	HA1E
0.8128	4.3718e-13	51	CHEMBL1880923	LSM-6101	NA	10uM	24h	LINCSCP_42400	NPC
-0.8127	4.4101e-13	51	MLS000682490	LSM-4195	OPRK1	10uM	6h	LINCSCP_57501	VCAP
0.8122	4.6904e-13	51	L-690330	LSM-4578	IMPA1	1.11uM	24h	LINCSCP_104335	HELA
0.8121	4.7794e-13	51	QL47	LSM-6019	BMX|BTK	0.04uM	3h	LINCSCP_145962	MDAMB231
0.812	4.842e-13	51	Hydroxyl	LSM-44628	NA	1uM	24h	LINCSCP_28424	HT29
0.8117	4.9741e-13	51	BRD-K17890048	LSM-36403	NA	10uM	24h	LINCSCP_258910	NEU
0.8104	5.81e-13	51	PK04PUR_000351	LSM-36678	NA	10uM	6h	LINCSCP_20728	HCC515
0.8102	5.9652e-13	51	KW-06	LSM-36896	NA	10uM	24h	LINCSCP_206907	FIBRNPC
0.809	6.8574e-13	51	TORIN-2	LSM-1080	MTOR	0.37uM	3h	LINCSCP_130976	MCF10A
-0.809	6.864e-13	51	Niacin	LSM-4676	HCAR2|HCAR3	0.04uM	24h	LINCSCP_94615	HA1E
0.8083	7.4262e-13	51	CHEMBL566687	LSM-3128	NA	10uM	6h	LINCSCP_269453	PC3
-0.8081	7.6222e-13	51	Thioridazine	LSM-1863	DRD1|DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	24h	LINCSCP_235597	MCF7
0.8078	7.8329e-13	51	STK218951	LSM-4637	NA	10uM	24h	LINCSCP_46465	PC3
0.8066	9.0206e-13	51	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	1uM	24h	LINCSCP_12095	BT20
-0.8065	9.0724e-13	51	Meisoindigo	LSM-45840	NA	0.12uM	24h	LINCSCP_104583	HELA
0.806	9.6178e-13	51	KUC104248	LSM-2551	NA	10uM	6h	LINCSCP_26212	HT29
0.806	9.6571e-13	51	Trametinib	LSM-1143	MAP2K1|MAP2K2	10uM	3h	LINCSCP_115434	HS578T
0.8056	1.0079e-12	51	amcinonide	NA	NA	10uM	24h	LINCSCP_149127	NPC
0.8051	1.0642e-12	51	Bis-Tyrphostin	LSM-42937	EGFR	10uM	6h	LINCSCP_18113	HCC515
0.8047	1.1227e-12	51	PIK-93	LSM-1191	NA	0.37uM	3h	LINCSCP_132423	MCF7
0.8039	1.2282e-12	51	Glyburide	LSM-2811	ABCC8|CFTR|KCNJ11|KCNJ5|KCNJ8	10uM	6h	LINCSCP_10559	AGS
0.8039	1.2287e-12	51	MLS002699810	LSM-4058	NA	10uM	6h	LINCSCP_45633	PC3
0.8038	1.2442e-12	51	Budesonide	LSM-1472	NR3C1	10uM	6h	LINCSCP_20699	HCC515
0.8027	1.3998e-12	51	Propylthiouracil	LSM-5592	DIO1|TPO	1.11uM	24h	LINCSCP_103580	HELA
