ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
652	BMP4	-1.1062995127359319	3.3402948978596872e-6
3162	HMOX1	-0.5494737375806831	3.376101654712643e-5
2264	FGFR4	-1.2462982852205964	7.549679954425805e-5
6347	CCL2	-0.7276943166920776	8.776327285042963e-5
11230	PRAF2	-0.45707641110592845	2.1602996773184332e-4
1465	CSRP1	-0.4162129718076107	2.22839835221708e-4
7466	WFS1	-0.4299089401219437	2.4438162976813754e-4
226	ALDOA	-0.6935930511706835	2.539350553708033e-4
1891	ECH1	-0.5186347853988243	3.004759158680206e-4
1052	CEBPD	-0.8389391739507531	3.2892587938768896e-4
2109	ETFB	-0.501237980928433	4.113281421940675e-4
6919	TCEA2	-0.4998264757392692	5.043992799231525e-4
2548	GAA	-0.43134577293964577	6.240239790630518e-4
8878	SQSTM1	-0.40464305676236517	7.879206139789019e-4
3108	HLA-DMA	-0.5620606360771773	8.246513865967539e-4
1509	CTSD	-0.320567015337414	9.819577544671935e-4
54541	DDIT4	-0.7070006632717287	0.001090438344845334
51282	SCAND1	-0.6108513812277636	0.001119299864210814
9246	UBE2L6	-0.46836637425005884	0.0012673759689042167
5831	PYCR1	-0.3436995378984483	0.0013615533055967837
5236	PGM1	-0.33007070805015604	0.001418469510923398
8508	NIPSNAP1	-0.28762001880519367	0.0016243556004666023
5997	RGS2	-0.9811707052899119	0.0017382239052783183
2597	GAPDH	-0.3718237942623552	0.001863639207169288
7376	NR1H2	-0.3935779755103564	0.0018926122778343166
230	ALDOC	-0.45268350455162326	0.0021325253448896673
63874	ABHD4	-0.37449887796727555	0.0023763100784020847
1026	CDKN1A	-0.4153535563079599	0.0024351649481113833
56654	NPDC1	-0.40894254084025666	0.002623884819421769
5699	PSMB10	-0.47534451639917535	0.0027247744185521874
23038	WDTC1	-0.279526892993728	0.002736333042449278
79643	CHMP6	-0.3816755826807351	0.002995591419218109
5211	PFKL	-0.31014574741255885	0.002996251510502668
2896	GRN	-0.30110742249183636	0.0031291536941348216
8870	IER3	-0.3215109471235712	0.0031994433109892623
348	APOE	-0.44685830049281733	0.003218288054583449
3553	IL1B	-3.0818882025434546	0.003398719234801553
25987	TSKU	-0.5728447603909314	0.003704036052077315
2534	FYN	-0.34409254046830867	0.004113196108693993
10398	MYL9	-0.36656048969873145	0.0041772559050574165
22809	ATF5	-0.28437321068631666	0.004216278681581735
3682	ITGAE	-0.3553295854186122	0.0048467070894542864
4125	MAN2B1	-0.2745093561133715	0.004992167464745732
29937	NENF	-0.3373694978547852	0.005203826417350914
622	BDH1	-0.5114233791241851	0.00530070382404751
6697	SPR	-0.3309730238245503	0.005351770907523784
4043	LRPAP1	-0.2656063504745157	0.00552661951269654
51024	FIS1	-0.3445253742521677	0.006012285980639357
2274	FHL2	-0.326325060427878	0.006105139889967401
2356	FPGS	-0.2823708030243378	0.006114789882198689
572	BAD	-0.37069159743436836	0.006138941275733714
5438	POLR2I	-0.5949927024665095	0.006170899380161049
1277	COL1A1	-0.2970205981443076	0.0063024779441927916
7264	TSTA3	-0.36584111710603295	0.006634708094224089
55893	ZNF395	-0.3059710909085308	0.006737916649793275
5300	PIN1	-0.2986700434624462	0.006816560763085125
11041	B4GAT1	-0.2823557479535515	0.006826277225081086
3486	IGFBP3	-0.4326275888563953	0.0070834467345763045
5696	PSMB8	-0.35507184824618626	0.007441958575154437
10245	TIMM17B	-0.3709201085247056	0.007510588771467084
6050	RNH1	-0.29154454515368405	0.0075788429638479924
6616	SNAP25	-0.3328891064313152	0.00771460947198459
23149	FCHO1	-0.6996278360541732	0.007819998863094969
10174	SORBS3	-0.31864533887619956	0.007867637385505248
55111	PLEKHJ1	-0.3197426851614988	0.008786137069769514
54850	FBXL12	-0.28365704298713246	0.00896288281626807
3315	HSPB1	-0.3084524873217225	0.009072523968679169
3566	IL4R	-0.41784353300717414	0.009075482546464484
79006	METRN	-0.28114573563694173	0.009081486591610548
57804	POLD4	-0.5872012306921439	0.009115610504432048
51160	VPS28	-0.29949014184100553	0.00986374417015486
3300	DNAJB2	-0.34922887798300095	0.010107567036476407
3028	HSD17B10	-0.2934868105132625	0.010382676199790058
5720	PSME1	-0.35522238775288684	0.010383858020141246
55011	PIH1D1	-0.30811010344700585	0.010425910763358581
6253	RTN2	-0.29045733584399575	0.01075722517325123
2954	GSTZ1	-0.3365445534794124	0.010844653406014489
11344	TWF2	-0.3157840581894977	0.010934431093985751
2958	GTF2A2	-0.2859218747392735	0.011018224283522879
9143	SYNGR3	-0.39276862766719506	0.011047190096425573
2745	GLRX	-0.5887156695135322	0.011297520015395128
