signatureid	compound	similarity
LINCSCP_92482	Tioconazole	0.8709
LINCSCP_87809	SB590885	0.8454
LINCSCP_16842	CHEMBL2134189	0.815
LINCSCP_90665	TRAVOPROST	0.8049
LINCSCP_15933	CHEMBL1698064	0.7742
LINCSCP_90564	Bardoxolone Methyl	0.7694
LINCSCP_92442	MBX-2982	0.7593
LINCSCP_96147	AZD1981	0.758
LINCSCP_15700	CHEMBL1394624	0.7509
LINCSCP_87976	Saracatinib	0.7453
LINCSCP_17209	Avicin-G	0.7347
LINCSCP_87816	BX 912	0.7299
LINCSCP_13965	SRC Kinase Inhibitor II	0.7259
LINCSCP_93318	Biperiden	0.7199
LINCSCP_15819	SMR000030495	0.7099
LINCSCP_16477	SPOX1_000651	0.7074
LINCSCP_92465	Cytarabine	0.6941
LINCSCP_93933	Dopamine	0.6899
LINCSCP_15538	Arachidonyl Trifluoromethylketone	0.6879
LINCSCP_90668	GSK962040	0.6854
LINCSCP_13630	OMDM-2	0.683
LINCSCP_211213	Ritonavir	0.6814
LINCSCP_16952	YL-60	0.6776
LINCSCP_16819	BRD-K34974324	0.6716
LINCSCP_16680	Gefitinib	0.6693
LINCSCP_13864	CHEMBL318111	0.6687
LINCSCP_17230	CHEMBL2152380	0.6685
LINCSCP_97571	SPECTRUM1505012	0.657
LINCSCP_16444	Obatoclax	0.6567
LINCSCP_98065	cortisone-acetate	0.6564
LINCSCP_17354	331771-20-1	0.6531
LINCSCP_89017	CHEMBL3188661	0.6531
LINCSCP_16095	H0635_SIGMA	0.6529
LINCSCP_15970	ST4110747	0.6511
LINCSCP_16834	CHEMBL2361430	0.6493
LINCSCP_16990	Heliomycin	0.6459
LINCSCP_14080	Capsazepine	0.644
LINCSCP_97021	GDC-0068	0.6422
LINCSCP_14945	Menadione	0.6383
LINCSCP_16798	CHEMBL2360064	0.6369
LINCSCP_14657	SKF96365	0.6366
LINCSCP_15962	CHEMBL2057940	0.6364
LINCSCP_15955	CHEMBL1456638	0.636
LINCSCP_89529	Pyrazinamide	0.6352
LINCSCP_92421	BRD-A69421747	0.6339
LINCSCP_209323	Primidone	0.6323
LINCSCP_15932	MLS002264437	0.6277
LINCSCP_91522	2-Methoxyestradiol	0.6262
LINCSCP_92697	Methazolamide	0.6255
LINCSCP_17214	L-Sulforaphane	0.6253
LINCSCP_90513	Marimastat	0.6247
LINCSCP_91027	Imiloxan	0.6242
LINCSCP_16933	EMF-SUMO1-39	0.6238
LINCSCP_15723	N-[2-Chloro-5-(trifluoromethyl)phenyl]-5-(pyridin-4-yl)-1,3,4-thiadiazol-2-amine	0.6236
