signatureid	compound	similarity
LINCSCP_97589	Azithromycin	1
LINCSCP_97863	MLN 2238	0.8354
LINCSCP_98128	Thioguanosine	0.821
LINCSCP_94795	Clindamycin	0.8142
LINCSCP_98036	Bisoprolol	0.8066
LINCSCP_97883	Bavisant (dihydrochloride hydrate)	0.8025
LINCSCP_97302	Sertindole	0.801
LINCSCP_94444	Dabigatran Etexilate	0.7844
LINCSCP_14054	Arvanil	0.7806
LINCSCP_94140	Paricalcitol	0.7684
LINCSCP_93690	CLONAZEPAM	0.7655
LINCSCP_93451	Amoxapine	0.7599
LINCSCP_92961	Ciprofloxacin	0.7544
LINCSCP_96784	brefeldin-a	0.7327
LINCSCP_94408	MK-2461	0.7323
LINCSCP_91590	AEE788 (NVP-AEE788)	0.7315
LINCSCP_91215	Closantel	0.7285
LINCSCP_15092	BMY45778	0.7257
LINCSCP_90361	Oprozomib (ONX 0912)	0.7159
LINCSCP_13708	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0.7097
LINCSCP_92949	376348-65-1, Uk-427857, uk427857	0.709
LINCSCP_95567	Gefitinib	0.7052
LINCSCP_94223	BRD-A96746500	0.6857
LINCSCP_95589	Dipraglurant	0.6729
LINCSCP_93085	Rilpivirine	0.6703
LINCSCP_92893	Carfilzomib (PR-171)	0.6609
LINCSCP_92002	Enoxolone	0.6581
LINCSCP_14038	Skiii	0.6577
LINCSCP_13796	9-Octadecenamide,n-[(4-hydroxy-3-methoxyphenyl)methyl]-	0.651
LINCSCP_97307	Flumatinib (mesylate)	0.6477
LINCSCP_94002	Ambroxol	0.6423
LINCSCP_15720	MLS000040279	0.6406
LINCSCP_95348	Andrographolide	0.6265
LINCSCP_95701	MLN9708	0.6207
LINCSCP_92360	S1RA (hydrochloride)	0.62
LINCSCP_94358	apicidin	0.6197
LINCSCP_99094	Ipriflavone	0.6165
LINCSCP_90213	Methixene	0.5959
LINCSCP_94652	Loperamide	0.5929
LINCSCP_14744	AC1L2X6Z	0.5893
LINCSCP_97996	CEPHARANTHINE	0.5831
LINCSCP_90045	Fluoxetine	0.5827
LINCSCP_14996	CA-074 METHYL ESTER	0.5824
LINCSCP_14390	Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	0.5805
LINCSCP_15065	E6 Berbamine	0.579
LINCSCP_14006	Pimozide	0.5778
LINCSCP_93892	Cholic acid	0.5776
LINCSCP_94956	Manumycin-A	0.5767
LINCSCP_14047	IN1152	0.5758
LINCSCP_97856	Lonidamine	0.5732
LINCSCP_95198	Ethacrynic acid	0.5718
LINCSCP_15370	CHEMBL520231	0.5695
LINCSCP_97805	Fluspirilene	0.5651
LINCSCP_14432	Flavokawain B	0.5635
LINCSCP_88825	Pracinostat	0.5553
LINCSCP_14712	SB-216641	0.5545
LINCSCP_14621	Amlodipine	0.5511
LINCSCP_15737	MLS000095184	0.5481
LINCSCP_88042	BRD-A24396574-001-01-5	0.5461
LINCSCP_90563	Bardoxolone Methyl	0.5455
LINCSCP_89662	ASC-J9	0.5389
LINCSCP_14153	Piceatannol	0.5378
LINCSCP_97687	Rizatriptan	0.5354
LINCSCP_17082	Oxymetholone	0.5345
LINCSCP_16033	SR-02000000346	0.5317
LINCSCP_14002	Guggulsterone	0.5309
LINCSCP_98743	Trapidil	0.5289
LINCSCP_13992	Niguldipine	0.5262
LINCSCP_89908	Amiodarone	0.5213
LINCSCP_14921	ZINC1569718	0.5179
LINCSCP_94086	Chlorprothixene	0.5135
LINCSCP_97075	Pevonedistat	0.5098
LINCSCP_88802	BIX01294	0.5074
LINCSCP_93069	AZ628	0.5063
LINCSCP_15187	BRD-A43331270-001-01-6	0.5056
LINCSCP_95330	paroxetine	0.5049
LINCSCP_13811	Y-134	0.5048
LINCSCP_14745	Toremifene	0.5048
LINCSCP_15063	SCHEMBL2394914	0.5042
LINCSCP_13739	T 98475	0.5024
LINCSCP_94918	Fluphenazine	0.5019
LINCSCP_92615	BRD-K00248354	0.5014
LINCSCP_93340	CI-218872	0.5004
LINCSCP_14980	Penicillic acid	0.5002
LINCSCP_91907	Idebenone	0.5001
LINCSCP_14969	Metergoline Phenylmethyl Ester	0.4978
LINCSCP_94047	Fidaxomicin	0.497
LINCSCP_15369	CAY-10594	0.4957
LINCSCP_14080	Capsazepine	0.4949
LINCSCP_90644	Saracatinib	0.4948
LINCSCP_15937	MLS002264469	0.4944
LINCSCP_88016	MK-2206	0.4942
LINCSCP_15243	CHEMBL416418	0.4939
LINCSCP_13948	MDM2 Inhibitor	0.493
LINCSCP_97031	METERGOLINE	0.4909
LINCSCP_89824	Bevirimat	0.4867
LINCSCP_91180	Sitagliptin	0.4864
LINCSCP_13684	Mibefradil	0.4858
LINCSCP_13661	CHEMBL299879	0.4854
LINCSCP_91774	10-DEBC	0.4846
LINCSCP_15074	MK2A Inhibitor	0.4841
LINCSCP_15256	M3M3FBS	0.483
LINCSCP_94229	Ketoconazole	0.4821
LINCSCP_13691	SCHEMBL6668531	0.4808
LINCSCP_14429	CBIOL_001848	0.4796
LINCSCP_90459	Forskolin, NKH477	0.4791
LINCSCP_14700	RS-39604	0.4784
LINCSCP_88047	Withaferin A	0.4769
LINCSCP_14678	Tyrphostin 25	0.4763
LINCSCP_96940	VU-0402605	0.4757
LINCSCP_96282	Exherin (trifluoroacetate)	0.4756
LINCSCP_17296	Tubastatin A	0.4725
LINCSCP_14513	Thiothixene	0.4725
LINCSCP_96103	LY2940680	0.4723
LINCSCP_13793	NNC 05-2090	0.4721
LINCSCP_14029	NCGC00025073-01	0.4715
LINCSCP_88377	AZD4547	0.469
LINCSCP_88574	BMS-509744	0.4683
LINCSCP_15403	CHEMBL179288	0.4677
LINCSCP_15743	AC1LEPRU	0.466
LINCSCP_89985	Bosutinib	0.4659
LINCSCP_97313	Golvatinib (E7050)	0.4654
