signatureid	compound	similarity
LINCSCP_15217	Chloroquine	1
LINCSCP_14976	Chlorphenesin Carbamate	0.5762
LINCSCP_98481	Nortriptyline	0.5473
LINCSCP_17018	Iodoacetic acid	0.5332
LINCSCP_14551	Penfluridol	0.5328
LINCSCP_87560	CP-724714	0.5271
LINCSCP_16817	ZINC01043777	0.5076
LINCSCP_91369	FAMPRIDINE	0.5008
LINCSCP_87627	AZD-1152-HQPA	0.4985
LINCSCP_208280	CHEBI:48565	0.497
LINCSCP_16221	CHEMBL41721	0.4891
LINCSCP_14576	10-{3-[4-(2-Chloroethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine	0.4424
LINCSCP_14095	Fenbendazole	0.4267
LINCSCP_16948	NCGC00170405-01	0.4233
LINCSCP_91454	Sorafenib	0.42
LINCSCP_93479	SPECTRUM_001060	0.417
LINCSCP_16239	NCGC00172397-01	0.4154
LINCSCP_91467	Warfarin	0.4034
LINCSCP_14598	UNII-MET7ZRB8Y7	0.4003
LINCSCP_16785	CHEMBL2355034	0.3985
LINCSCP_97204	Nafronyl	0.3931
LINCSCP_14945	Menadione	0.3896
LINCSCP_99001	Mycophenolate Mofetil	0.3878
LINCSCP_91332	Mizolastine	0.382
LINCSCP_15101	Rhodomyrtoxin B	0.3756
LINCSCP_15657	79966-13-5	0.3663
LINCSCP_212948	Robotnikinin	0.3652
LINCSCP_92409	Temozolomide	0.3575
LINCSCP_98919	PF-562271	0.3557
LINCSCP_211046	Nornicotine	0.3539
LINCSCP_17088	Cadmium Dichloride	0.3534
LINCSCP_211359	CID755673	0.3533
LINCSCP_93610	Foretinib	0.3514
LINCSCP_14838	Selamectin	0.3492
LINCSCP_16543	BRD-K80786583-001-01-5	0.3453
LINCSCP_15411	Sepantronium	0.3442
LINCSCP_93605	Roquinimex	0.3436
LINCSCP_15297	O-Demethylated Adapalene	0.3431
LINCSCP_87649	PF431396	0.3431
LINCSCP_17243	SCHEMBL17497626	0.3429
LINCSCP_98302	Momelotinib	0.3386
LINCSCP_17093	HDACi1,2+3_mix	0.3365
LINCSCP_96582	Miconazole	0.3364
LINCSCP_16085	SR-02000000477	0.3358
LINCSCP_88515	HG-14-10-04	0.3357
LINCSCP_93127	Cabazitaxel	0.3347
LINCSCP_15481	Perhexiline	0.3345
LINCSCP_15538	Arachidonyl Trifluoromethylketone	0.3342
LINCSCP_88699	848193-68-0	0.3337
LINCSCP_94122	Targinine	0.3336
LINCSCP_14467	Tripelennamine	0.3333
LINCSCP_16986	MLS001032825	0.3328
LINCSCP_15946	MLS000718723	0.3326
LINCSCP_14999	Atpa	0.3323
LINCSCP_16248	SCHEMBL10028376	0.3323
LINCSCP_14172	SIB1757	0.3317
LINCSCP_208369	PNU-99194A	0.3309
LINCSCP_91156	SB 242235	0.3308
LINCSCP_15591	Quiflapon	0.33
LINCSCP_14000	vincristine	0.3297
LINCSCP_15993	ML181	0.3296
LINCSCP_15119	Hydroquinine	0.3294
LINCSCP_17099	Panobinostat	0.3293
LINCSCP_15655	BDBM50127227	0.3274
LINCSCP_88365	Dinaciclib	0.3255
LINCSCP_97966	Lomitapide	0.3235
LINCSCP_98787	PH-797804	0.3219
LINCSCP_93075	DOCETAXEL	0.3218
LINCSCP_98523	BX471	0.3213
LINCSCP_211755	KU-55933	0.3211
LINCSCP_15217	Chloroquine	1
LINCSCP_98821	Amiloride	0.5069
LINCSCP_17240	CHEMBL2152359	0.4749
LINCSCP_94941	Azacitidine	0.4735
LINCSCP_89117	BAY 61-3606	0.4676
LINCSCP_98991	Alvimopan (monohydrate)	0.4558
LINCSCP_88486	GSK 1059615	0.4558
LINCSCP_212195	E-Doxepin	0.4504
LINCSCP_88599	AT 7867	0.4464
LINCSCP_88509	MLN-0128	0.4451
LINCSCP_88305	SB-216763	0.4437
LINCSCP_17027	BRD-K99017327	0.439
LINCSCP_91907	Idebenone	0.4354
LINCSCP_97308	Flumatinib (mesylate)	0.4328
LINCSCP_17234	KUC111109N	0.423
LINCSCP_88462	PHA-767491	0.422
LINCSCP_17023	BRD-K93433262-001-01-7	0.4043
LINCSCP_13912	WHI-P154	0.401
LINCSCP_89004	SCHEMBL16980224	0.3945
LINCSCP_97021	GDC-0068	0.3847
LINCSCP_87751	TORIN-2	0.3825
LINCSCP_17364	CHEMBL2143628	0.3824
LINCSCP_93008	Lisofylline	0.3718
LINCSCP_88979	GSK429286A	0.3718
LINCSCP_89207	GSK-2334470	0.3682
LINCSCP_92453	Alvelestat	0.3673
LINCSCP_17443	CHEMBL2138369	0.3664
LINCSCP_14529	Sulconazole	0.3617
LINCSCP_94858	K-115	0.3597
LINCSCP_98978	EMD-1214063	0.3587
LINCSCP_88356	OSI-930	0.3566
LINCSCP_88395	Dacomitinib	0.3561
LINCSCP_16561	PCL2_000057	0.3561
LINCSCP_94811	Ozagrel	0.3561
LINCSCP_96318	Vicriviroc	0.3557
LINCSCP_13899	H89	0.355
LINCSCP_94401	Vemurafenib	0.3548
LINCSCP_88998	amcinonide	0.3484
LINCSCP_14938	Tacrolimus	0.3478
LINCSCP_91706	Elvitegravir	0.3475
LINCSCP_212693	Entinostat	0.3449
LINCSCP_93652	AC1NWAQV	0.3444
LINCSCP_14516	CHEMBL602850	0.3383
LINCSCP_97517	CEP-37440	0.3378
LINCSCP_89271	GW620972X	0.3372
LINCSCP_94171	Milciclib (PHA-848125)	0.3336
LINCSCP_14745	Toremifene	0.3334
LINCSCP_98798	FPL-55712	0.3311
LINCSCP_16476	N-[5-(1,3-Benzoxazol-2-yl)-2-methylphenyl]-2-phenoxyacetamide	0.3306
LINCSCP_97373	Sertraline HCl	0.3284
LINCSCP_89350	Aminoglutethimide	0.3273
LINCSCP_88323	SGI-1776	0.3272
LINCSCP_88404	Dasatinib	0.3262
LINCSCP_17105	SCHEMBL16892136	0.3253
LINCSCP_90954	Dabrafenib	0.3236
LINCSCP_17422	Curcumin	0.3219
LINCSCP_95517	Orlistat	0.3214
