signatureid	compound	similarity
LINCSCP_97589	Azithromycin	1
LINCSCP_97863	MLN 2238	0.8311
LINCSCP_94795	Clindamycin	0.8141
LINCSCP_98128	Thioguanosine	0.8135
LINCSCP_97302	Sertindole	0.8101
LINCSCP_97883	Bavisant (dihydrochloride hydrate)	0.8064
LINCSCP_98036	Bisoprolol	0.8024
LINCSCP_94444	Dabigatran Etexilate	0.7868
LINCSCP_94140	Paricalcitol	0.7799
LINCSCP_14054	Arvanil	0.7778
LINCSCP_93451	Amoxapine	0.7765
LINCSCP_93690	CLONAZEPAM	0.7758
LINCSCP_94408	MK-2461	0.7558
LINCSCP_90361	Oprozomib (ONX 0912)	0.7444
LINCSCP_91590	AEE788 (NVP-AEE788)	0.7409
LINCSCP_91215	Closantel	0.7381
LINCSCP_15092	BMY45778	0.7309
LINCSCP_95567	Gefitinib	0.7279
LINCSCP_92949	376348-65-1, Uk-427857, uk427857	0.7034
LINCSCP_92893	Carfilzomib (PR-171)	0.691
LINCSCP_95701	MLN9708	0.6733
LINCSCP_93085	Rilpivirine	0.6662
LINCSCP_95589	Dipraglurant	0.6659
LINCSCP_96784	brefeldin-a	0.6658
LINCSCP_13708	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0.663
LINCSCP_15720	MLS000040279	0.6572
LINCSCP_14038	Skiii	0.6443
LINCSCP_94002	Ambroxol	0.6407
LINCSCP_92360	S1RA (hydrochloride)	0.6369
LINCSCP_92961	Ciprofloxacin	0.6276
LINCSCP_95348	Andrographolide	0.6159
LINCSCP_94223	BRD-A96746500	0.6156
LINCSCP_13796	9-Octadecenamide,n-[(4-hydroxy-3-methoxyphenyl)methyl]-	0.6141
LINCSCP_90045	Fluoxetine	0.5993
LINCSCP_94358	apicidin	0.5914
LINCSCP_94956	Manumycin-A	0.5721
LINCSCP_95198	Ethacrynic acid	0.5676
LINCSCP_93069	AZ628	0.5673
LINCSCP_97307	Flumatinib (mesylate)	0.5667
LINCSCP_89662	ASC-J9	0.5645
LINCSCP_15065	E6 Berbamine	0.5616
LINCSCP_92002	Enoxolone	0.5605
LINCSCP_97856	Lonidamine	0.5601
LINCSCP_94652	Loperamide	0.5596
LINCSCP_88042	BRD-A24396574-001-01-5	0.5547
LINCSCP_14744	AC1L2X6Z	0.5475
LINCSCP_14047	IN1152	0.547
LINCSCP_14390	Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	0.5439
LINCSCP_14006	Pimozide	0.5432
LINCSCP_97996	CEPHARANTHINE	0.54
LINCSCP_96940	VU-0402605	0.5384
LINCSCP_91180	Sitagliptin	0.5369
LINCSCP_90213	Methixene	0.5325
LINCSCP_13992	Niguldipine	0.532
LINCSCP_16033	SR-02000000346	0.53
LINCSCP_17082	Oxymetholone	0.5257
LINCSCP_88802	BIX01294	0.5252
LINCSCP_93892	Cholic acid	0.5223
LINCSCP_14996	CA-074 METHYL ESTER	0.5216
LINCSCP_14712	SB-216641	0.5178
LINCSCP_14921	ZINC1569718	0.5164
LINCSCP_15937	MLS002264469	0.5136
LINCSCP_88047	Withaferin A	0.5107
LINCSCP_89824	Bevirimat	0.5102
LINCSCP_90563	Bardoxolone Methyl	0.5077
LINCSCP_14621	Amlodipine	0.5048
LINCSCP_14153	Piceatannol	0.5039
LINCSCP_15737	MLS000095184	0.5012
LINCSCP_15209	Sirolimus	0.4989
LINCSCP_97804	Fluspirilene	0.4981
LINCSCP_13948	MDM2 Inhibitor	0.4972
LINCSCP_15370	CHEMBL520231	0.4939
LINCSCP_14002	Guggulsterone	0.4938
LINCSCP_94540	Oxybenzone	0.4926
LINCSCP_15403	CHEMBL179288	0.4915
LINCSCP_14080	Capsazepine	0.4912
LINCSCP_14678	Tyrphostin 25	0.4911
LINCSCP_93547	BMS-299897	0.4903
LINCSCP_96282	Exherin (trifluoroacetate)	0.4899
LINCSCP_15619	SCHEMBL14379041	0.4772
LINCSCP_13739	T 98475	0.4765
LINCSCP_97211	MK-2206	0.472
LINCSCP_14696	Amiodarone	0.4677
LINCSCP_88825	Pracinostat	0.4662
LINCSCP_16959	Erbstatin Analog	0.4662
LINCSCP_95330	paroxetine	0.4654
LINCSCP_97075	Pevonedistat	0.4648
LINCSCP_15187	BRD-A43331270-001-01-6	0.4647
LINCSCP_15243	CHEMBL416418	0.4631
LINCSCP_13706	Fentanyl Isothiocyanate	0.4607
LINCSCP_14991	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.458
LINCSCP_88377	AZD4547	0.457
LINCSCP_16007	MLS002264465	0.4554
LINCSCP_14039	Palmitoyl Dopamine	0.454
LINCSCP_15256	M3M3FBS	0.4529
LINCSCP_13811	Y-134	0.4489
LINCSCP_14029	NCGC00025073-01	0.4474
LINCSCP_17296	Tubastatin A	0.447
LINCSCP_14512	Reserpine	0.4437
LINCSCP_13684	Mibefradil	0.4427
LINCSCP_14745	Toremifene	0.4423
LINCSCP_97031	METERGOLINE	0.4416
LINCSCP_16973	AK-968/11369213	0.4409
LINCSCP_15063	SCHEMBL2394914	0.4408
LINCSCP_99094	Ipriflavone	0.4406
LINCSCP_95666	Afatinib	0.44
LINCSCP_15762	T6117073	0.4351
LINCSCP_211711	F1061-0166	0.4345
LINCSCP_14429	CBIOL_001848	0.4343
LINCSCP_15452	16,16-Dimethyl prostaglandin e2	0.4341
LINCSCP_14174	Parthenolide	0.4329
LINCSCP_15777	MLS000094939	0.4311
LINCSCP_17064	Cadmium Dichloride	0.4299
LINCSCP_15258	GW 405833	0.4286
LINCSCP_13793	NNC 05-2090	0.4285
LINCSCP_89782	Butoconazole	0.428
LINCSCP_92481	Tioconazole	0.4279
LINCSCP_15743	AC1LEPRU	0.4276
LINCSCP_90417	Pterostilbene	0.4262
LINCSCP_16401	CHEMBL599255	0.4255
LINCSCP_16080	SCHEMBL2557158	0.4235
LINCSCP_14437	CGP71683A	0.4233
LINCSCP_88749	Vorinostat	0.4229
LINCSCP_15369	CAY-10594	0.4225
LINCSCP_17483	Raloxifene	0.4215
LINCSCP_94918	Fluphenazine	0.4213
LINCSCP_14700	RS-39604	0.421
LINCSCP_14513	Thiothixene	0.4189
LINCSCP_95186	Triflupromazine	0.418
LINCSCP_89914	UNII-BXU45ZH6LI	0.4165
